,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.1906,CELL.1906,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1906,3,Immature MSN
CELL.1907,CELL.1907,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1907,5,WNTEGC
CELL.1908,CELL.1908,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1908,3,Immature MSN
CELL.1909,CELL.1909,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1909,7,Immature DPEX
CELL.1910,CELL.1910,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1910,5,DNBL2
CELL.1911,CELL.1911,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1911,14,WNTEGC
CELL.1912,CELL.1912,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1912,4,CP
CELL.1913,CELL.1913,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1913,0,VLMC
CELL.1915,CELL.1915,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1915,4,CP
CELL.1916,CELL.1916,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1916,11,SFRPEGC
CELL.1917,CELL.1917,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1917,14,WNTEGC
CELL.1918,CELL.1918,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1918,14,WNTEGC
CELL.1919,CELL.1919,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1919,2,Immature MPEX
CELL.1920,CELL.1920,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1920,2,Immature MPEX
CELL.1921,CELL.1921,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1921,4,CP
CELL.1922,CELL.1922,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1922,4,CP
CELL.1923,CELL.1923,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1923,4,CP
CELL.1924,CELL.1924,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1924,10,DNBL1
CELL.1925,CELL.1925,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1925,1,DEGC
CELL.1926,CELL.1926,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1926,2,Immature MPEX
CELL.1927,CELL.1927,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1927,3,Immature MSN
CELL.1928,CELL.1928,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1928,6,NPTXEX
CELL.1929,CELL.1929,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1929,11,SFRPEGC
CELL.1930,CELL.1930,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1930,4,CP
CELL.1931,CELL.1931,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1931,14,WNTEGC
CELL.1932,CELL.1932,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1932,14,WNTEGC
CELL.1933,CELL.1933,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1933,4,CP
CELL.1934,CELL.1934,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1934,14,WNTEGC
CELL.1935,CELL.1935,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1935,5,DNBL2
CELL.1936,CELL.1936,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1936,11,SFRPEGC
CELL.1937,CELL.1937,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1937,11,SFRPEGC
CELL.1938,CELL.1938,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1938,3,Immature MSN
CELL.1939,CELL.1939,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1939,6,NPTXEX
CELL.1940,CELL.1940,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1940,6,NPTXEX
CELL.1941,CELL.1941,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1941,14,WNTEGC
CELL.1942,CELL.1942,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1942,5,WNTEGC
CELL.1943,CELL.1943,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1943,14,WNTEGC
CELL.1944,CELL.1944,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1944,14,WNTEGC
CELL.1945,CELL.1945,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1945,0,VLMC
CELL.1946,CELL.1946,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1946,2,Immature MPEX
CELL.1947,CELL.1947,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1947,4,CP
CELL.1948,CELL.1948,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1948,11,SFRPEGC
CELL.1949,CELL.1949,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1949,4,CP
CELL.1950,CELL.1950,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1950,3,Immature MSN
CELL.1951,CELL.1951,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1951,1,DEGC
CELL.1952,CELL.1952,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1952,5,WNTEGC
CELL.1953,CELL.1953,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1953,5,WNTEGC
CELL.1954,CELL.1954,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1954,10,DNBL1
CELL.1955,CELL.1955,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1955,11,SFRPEGC
CELL.1956,CELL.1956,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1956,0,VLMC
CELL.1957,CELL.1957,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1957,6,Immature NPTXEX
CELL.1958,CELL.1958,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1958,14,WNTEGC
CELL.1959,CELL.1959,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1959,14,WNTEGC
CELL.1960,CELL.1960,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1960,11,SFRPEGC
CELL.1961,CELL.1961,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1961,11,SFRPEGC
CELL.1962,CELL.1962,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1962,0,VLMC
CELL.1963,CELL.1963,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1963,11,SFRPEGC
CELL.1964,CELL.1964,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1964,3,Immature MSN
CELL.1965,CELL.1965,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1965,6,NPTXEX
CELL.1966,CELL.1966,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1966,4,CP
CELL.1967,CELL.1967,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1967,2,Immature MPEX
CELL.1968,CELL.1968,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1968,2,Immature MPEX
CELL.1969,CELL.1969,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1969,11,SFRPEGC
CELL.1970,CELL.1970,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1970,11,SFRPEGC
CELL.1971,CELL.1971,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1971,10,DNBL1
CELL.1972,CELL.1972,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1972,4,CP
CELL.1973,CELL.1973,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1973,4,CP
CELL.1974,CELL.1974,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1974,0,VLMC
CELL.1975,CELL.1975,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1975,6,NPTXEX
CELL.1976,CELL.1976,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1976,5,WNTEGC
CELL.1977,CELL.1977,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1977,4,CP
CELL.1978,CELL.1978,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1978,4,CP
CELL.1979,CELL.1979,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1979,4,CP
CELL.1980,CELL.1980,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1980,10,DNBL1
CELL.1982,CELL.1982,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1982,10,DNBL1
CELL.1983,CELL.1983,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1983,14,WNTEGC
CELL.1984,CELL.1984,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1984,4,CP
CELL.1985,CELL.1985,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1985,14,WNTEGC
CELL.1986,CELL.1986,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1986,5,DNBL2
CELL.1987,CELL.1987,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1987,4,CP
CELL.1988,CELL.1988,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1988,3,Immature MSN
CELL.1989,CELL.1989,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1989,10,DNBL1
CELL.1990,CELL.1990,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1990,14,WNTEGC
CELL.1991,CELL.1991,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1991,3,Immature NPTXEX
CELL.1992,CELL.1992,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1992,6,NPTXEX
CELL.1993,CELL.1993,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1993,11,SFRPEGC
CELL.1994,CELL.1994,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1994,4,CP
CELL.1995,CELL.1995,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1995,5,WNTEGC
CELL.1996,CELL.1996,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1996,2,Immature MPEX
CELL.1997,CELL.1997,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1997,10,DNBL1
CELL.1998,CELL.1998,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1998,10,DNBL1
CELL.1999,CELL.1999,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,1999,14,WNTEGC
CELL.2000,CELL.2000,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2000,14,WNTEGC
CELL.2001,CELL.2001,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2001,14,WNTEGC
CELL.2002,CELL.2002,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2002,5,WNTEGC
CELL.2003,CELL.2003,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2003,4,CP
CELL.2004,CELL.2004,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2004,11,SFRPEGC
CELL.2005,CELL.2005,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2005,14,WNTEGC
CELL.2006,CELL.2006,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2006,4,CP
CELL.2007,CELL.2007,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2007,14,WNTEGC
CELL.2008,CELL.2008,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2008,11,SFRPEGC
CELL.2009,CELL.2009,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2009,4,CP
CELL.2010,CELL.2010,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2010,3,Immature MSN
CELL.2011,CELL.2011,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2011,5,DNBL2
CELL.2012,CELL.2012,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2012,5,DNBL2
CELL.2013,CELL.2013,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2013,14,WNTEGC
CELL.2014,CELL.2014,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2014,14,WNTEGC
CELL.2015,CELL.2015,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2015,11,SFRPEGC
CELL.2016,CELL.2016,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2016,5,DNBL2
CELL.2017,CELL.2017,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2017,11,SFRPEGC
CELL.2018,CELL.2018,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2018,4,CP
CELL.2019,CELL.2019,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2019,5,WNTEGC
CELL.2020,CELL.2020,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2020,6,Immature NPTXEX
CELL.2021,CELL.2021,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2021,4,CP
CELL.2022,CELL.2022,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2022,3,Immature MSN
CELL.2023,CELL.2023,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2023,12,Immature CCKIN
CELL.2024,CELL.2024,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2024,5,WNTEGC
CELL.2025,CELL.2025,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2025,11,SFRPEGC
CELL.2026,CELL.2026,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2026,0,MSN
CELL.2027,CELL.2027,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2027,6,NPTXEX
CELL.2028,CELL.2028,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2028,11,SFRPEGC
CELL.2029,CELL.2029,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2029,6,Immature NPTXEX
CELL.2030,CELL.2030,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2030,6,Immature NPTXEX
CELL.2031,CELL.2031,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2031,4,CP
CELL.2032,CELL.2032,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2032,5,WNTEGC
CELL.2033,CELL.2033,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2033,4,CP
CELL.2034,CELL.2034,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2034,5,WNTEGC
CELL.2035,CELL.2035,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2035,4,CP
CELL.2036,CELL.2036,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2036,10,DNBL1
CELL.2038,CELL.2038,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2038,14,WNTEGC
CELL.2039,CELL.2039,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2039,4,CP
CELL.2040,CELL.2040,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2040,10,DNBL1
CELL.2041,CELL.2041,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2041,11,SFRPEGC
CELL.2042,CELL.2042,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2042,4,CP
CELL.2043,CELL.2043,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2043,11,SFRPEGC
CELL.2044,CELL.2044,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2044,10,DNBL1
CELL.2045,CELL.2045,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2045,4,CP
CELL.2046,CELL.2046,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2046,4,CP
CELL.2047,CELL.2047,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2047,4,CP
CELL.2048,CELL.2048,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2048,4,CP
CELL.2049,CELL.2049,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2049,14,WNTEGC
CELL.2050,CELL.2050,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2050,4,CP
CELL.2051,CELL.2051,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2051,3,Immature MSN
CELL.2052,CELL.2052,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2052,6,NPTXEX
CELL.2053,CELL.2053,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2053,4,CP
CELL.2054,CELL.2054,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2054,5,DNBL2
CELL.2055,CELL.2055,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2055,4,CP
CELL.2056,CELL.2056,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2056,6,Immature NPTXEX
CELL.2057,CELL.2057,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2057,5,WNTEGC
CELL.2058,CELL.2058,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2058,14,WNTEGC
CELL.2059,CELL.2059,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2059,5,DNBL2
CELL.2060,CELL.2060,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2060,11,SFRPEGC
CELL.2061,CELL.2061,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2061,4,CP
CELL.2062,CELL.2062,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2062,3,Immature MSN
CELL.2063,CELL.2063,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2063,4,CP
CELL.2064,CELL.2064,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2064,14,WNTEGC
CELL.2065,CELL.2065,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2065,14,WNTEGC
CELL.2066,CELL.2066,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2066,10,DNBL1
CELL.2067,CELL.2067,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2067,12,Immature CCKIN
CELL.2068,CELL.2068,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2068,4,CP
CELL.2069,CELL.2069,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2069,4,CP
CELL.2070,CELL.2070,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2070,11,SFRPEGC
CELL.2071,CELL.2071,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2071,11,SFRPEGC
CELL.2072,CELL.2072,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2072,11,SFRPEGC
CELL.2073,CELL.2073,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2073,14,WNTEGC
CELL.2074,CELL.2074,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2074,4,CP
CELL.2075,CELL.2075,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2075,6,Immature NPTXEX
CELL.2076,CELL.2076,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2076,10,Immature NPTXEX
CELL.2077,CELL.2077,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2077,14,WNTEGC
CELL.2078,CELL.2078,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2078,4,CP
CELL.2079,CELL.2079,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2079,14,WNTEGC
CELL.2080,CELL.2080,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2080,11,SFRPEGC
CELL.2081,CELL.2081,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2081,4,CP
CELL.2082,CELL.2082,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2082,14,WNTEGC
CELL.2083,CELL.2083,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2083,3,Immature MSN
CELL.2084,CELL.2084,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2084,4,CP
CELL.2085,CELL.2085,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2085,14,WNTEGC
CELL.2086,CELL.2086,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2086,4,CP
CELL.2087,CELL.2087,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2087,3,Immature MSN
CELL.2088,CELL.2088,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2088,11,SFRPEGC
CELL.2089,CELL.2089,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2089,5,WNTEGC
CELL.2090,CELL.2090,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2090,5,DNBL2
CELL.2091,CELL.2091,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2091,3,Immature MSN
CELL.2092,CELL.2092,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2092,12,Immature CCKIN
CELL.2093,CELL.2093,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2093,10,DNBL1
CELL.2094,CELL.2094,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2094,4,CP
CELL.2095,CELL.2095,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2095,5,WNTEGC
CELL.2096,CELL.2096,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2096,4,CP
CELL.2097,CELL.2097,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2097,4,CP
CELL.2098,CELL.2098,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2098,14,WNTEGC
CELL.2099,CELL.2099,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2099,14,WNTEGC
CELL.2101,CELL.2101,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2101,5,WNTEGC
CELL.2102,CELL.2102,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2102,5,WNTEGC
CELL.2103,CELL.2103,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2103,11,SFRPEGC
CELL.2104,CELL.2104,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2104,4,CP
CELL.2105,CELL.2105,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2105,4,CP
CELL.2106,CELL.2106,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2106,0,VLMC
CELL.2107,CELL.2107,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2107,14,WNTEGC
CELL.2108,CELL.2108,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2108,10,Immature MSN
CELL.2109,CELL.2109,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2109,3,Immature MSN
CELL.2110,CELL.2110,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2110,4,CP
CELL.2111,CELL.2111,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2111,0,VLMC
CELL.2112,CELL.2112,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2112,0,VLMC
CELL.2113,CELL.2113,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2113,6,Immature NPTXEX
CELL.2114,CELL.2114,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2114,10,DNBL1
CELL.2115,CELL.2115,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2115,4,CP
CELL.2116,CELL.2116,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2116,14,WNTEGC
CELL.2117,CELL.2117,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2117,11,SFRPEGC
CELL.2118,CELL.2118,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2118,6,Immature NPTXEX
CELL.2119,CELL.2119,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2119,6,Immature NPTXEX
CELL.2120,CELL.2120,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2120,11,SFRPEGC
CELL.2121,CELL.2121,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2121,11,SFRPEGC
CELL.2122,CELL.2122,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2122,6,Immature NPTXEX
CELL.2123,CELL.2123,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2123,11,SFRPEGC
CELL.2124,CELL.2124,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2124,11,SFRPEGC
CELL.2125,CELL.2125,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2125,4,WNTEGC
CELL.2126,CELL.2126,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2126,4,CP
CELL.2127,CELL.2127,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2127,4,CP
CELL.2128,CELL.2128,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2128,4,CP
CELL.2129,CELL.2129,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2129,4,CP
CELL.2130,CELL.2130,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2130,5,WNTEGC
CELL.2131,CELL.2131,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2131,4,CP
CELL.2132,CELL.2132,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2132,4,CP
CELL.2133,CELL.2133,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2133,10,DNBL1
CELL.2134,CELL.2134,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2134,10,DNBL1
CELL.2135,CELL.2135,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2135,11,SFRPEGC
CELL.2136,CELL.2136,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2136,4,CP
CELL.2137,CELL.2137,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2137,5,WNTEGC
CELL.2138,CELL.2138,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2138,14,WNTEGC
CELL.2140,CELL.2140,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2140,11,SFRPEGC
CELL.2141,CELL.2141,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2141,6,Immature NPTXEX
CELL.2142,CELL.2142,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2142,6,Immature NPTXEX
CELL.2143,CELL.2143,11,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2143,11,SFRPEGC
CELL.2144,CELL.2144,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2144,4,CP
CELL.2145,CELL.2145,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2145,14,WNTEGC
CELL.2146,CELL.2146,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2146,4,CP
CELL.2147,CELL.2147,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2147,14,WNTEGC
CELL.2148,CELL.2148,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2148,11,SFRPEGC
CELL.2149,CELL.2149,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2149,14,WNTEGC
CELL.2150,CELL.2150,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2150,14,WNTEGC
CELL.2151,CELL.2151,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2151,12,Immature CCKIN
CELL.2152,CELL.2152,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2152,12,Immature CCKIN
CELL.2153,CELL.2153,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2153,14,WNTEGC
CELL.2154,CELL.2154,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2154,5,WNTEGC
CELL.2155,CELL.2155,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2155,5,WNTEGC
CELL.2156,CELL.2156,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2156,3,Immature MSN
CELL.2157,CELL.2157,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2157,12,Immature CCKIN
CELL.2158,CELL.2158,4,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2158,4,CP
CELL.2159,CELL.2159,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2159,3,Immature MSN
CELL.2160,CELL.2160,9,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2160,6,Immature NPTXEX
CELL.2161,CELL.2161,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2161,14,WNTEGC
CELL.2163,CELL.2163,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,2163,5,WNTEGC
