,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.1482,CELL.1482,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1482,1,Immature MSN
CELL.1483,CELL.1483,9,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1483,0,VLMC
CELL.1484,CELL.1484,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1484,12,WNTEGC
CELL.1485,CELL.1485,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1485,8,Immature CCKIN
CELL.1486,CELL.1486,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1486,12,DNBL2
CELL.1487,CELL.1487,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1487,9,DEGC
CELL.1488,CELL.1488,8,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1488,11,Immature MPEX
CELL.1489,CELL.1489,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1489,12,WNTEGC
CELL.1490,CELL.1490,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1490,5,CP
CELL.1491,CELL.1491,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1491,9,DEGC
CELL.1492,CELL.1492,8,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1492,6,DNBL2
CELL.1493,CELL.1493,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1493,9,DEGC
CELL.1494,CELL.1494,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1494,5,CP
CELL.1495,CELL.1495,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1495,12,DNBL2
CELL.1496,CELL.1496,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1496,1,Immature MSN
CELL.1497,CELL.1497,9,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1497,4,Immature NPTXEX
CELL.1498,CELL.1498,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1498,12,DNBL2
CELL.1499,CELL.1499,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1499,0,VLMC
CELL.1500,CELL.1500,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1500,5,CP
CELL.1501,CELL.1501,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1501,12,WNTEGC
CELL.1502,CELL.1502,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1502,12,WNTEGC
CELL.1503,CELL.1503,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1503,4,DNBL2
CELL.1504,CELL.1504,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1504,9,DEGC
CELL.1505,CELL.1505,8,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1505,11,Immature MPEX
CELL.1506,CELL.1506,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1506,2,DEGC
CELL.1507,CELL.1507,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1507,8,Immature CCKIN
CELL.1508,CELL.1508,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1508,12,DNBL2
CELL.1509,CELL.1509,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1509,1,Immature DMIN
CELL.1510,CELL.1510,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1510,0,VLMC
CELL.1511,CELL.1511,9,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1511,4,Immature NPTXEX
CELL.1512,CELL.1512,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1512,6,DNBL2
CELL.1513,CELL.1513,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1513,5,CP
CELL.1514,CELL.1514,9,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1514,6,Immature DPEX
CELL.1515,CELL.1515,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1515,12,WNTEGC
CELL.1516,CELL.1516,8,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1516,6,DNBL2
CELL.1517,CELL.1517,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1517,2,DEGC
CELL.1518,CELL.1518,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1518,5,CP
CELL.1519,CELL.1519,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1519,1,DNBL1
CELL.1520,CELL.1520,8,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1520,11,Immature MPEX
CELL.1521,CELL.1521,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1521,0,VLMC
CELL.1522,CELL.1522,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1522,9,DEGC
CELL.1523,CELL.1523,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1523,2,DEGC
CELL.1524,CELL.1524,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1524,3,DNBL1
CELL.1525,CELL.1525,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1525,3,DNBL1
CELL.1526,CELL.1526,9,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1526,4,Immature NPTXEX
CELL.1527,CELL.1527,8,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1527,11,Immature MPEX
CELL.1528,CELL.1528,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1528,5,CP
CELL.1529,CELL.1529,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1529,5,CP
CELL.1530,CELL.1530,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1530,2,DEGC
CELL.1531,CELL.1531,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1531,4,DNBL4
CELL.1532,CELL.1532,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1532,5,CP
CELL.1533,CELL.1533,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1533,12,WNTEGC
CELL.1534,CELL.1534,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1534,2,DEGC
CELL.1535,CELL.1535,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1535,0,VLMC
CELL.1536,CELL.1536,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1536,1,DNBL1
CELL.1537,CELL.1537,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1537,1,Immature MSN
CELL.1538,CELL.1538,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1538,9,DEGC
CELL.1539,CELL.1539,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1539,12,DNBL2
CELL.1540,CELL.1540,8,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1540,6,DNBL2
CELL.1541,CELL.1541,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1541,12,DNBL2
CELL.1542,CELL.1542,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1542,9,DEGC
CELL.1543,CELL.1543,8,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1543,6,DNBL2
CELL.1544,CELL.1544,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1544,5,CP
CELL.1545,CELL.1545,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1545,10,Immature CMPN
CELL.1546,CELL.1546,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1546,5,CP
CELL.1547,CELL.1547,9,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1547,0,VLMC
CELL.1548,CELL.1548,9,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1548,4,Immature NPTXEX
CELL.1549,CELL.1549,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1549,4,DNBL4
CELL.1550,CELL.1550,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1550,5,CP
CELL.1551,CELL.1551,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1551,2,DEGC
CELL.1552,CELL.1552,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1552,10,Immature CMPN
CELL.1553,CELL.1553,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1553,5,CP
CELL.1554,CELL.1554,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1554,2,DEGC
CELL.1555,CELL.1555,9,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1555,4,Immature NPTXEX
CELL.1556,CELL.1556,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1556,9,DNBL4
CELL.1557,CELL.1557,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1557,6,DNBL2
CELL.1558,CELL.1558,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1558,2,DEGC
CELL.1559,CELL.1559,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1559,5,CP
CELL.1560,CELL.1560,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1560,9,DEGC
CELL.1561,CELL.1561,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1561,9,DEGC
CELL.1562,CELL.1562,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1562,2,DEGC
CELL.1563,CELL.1563,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1563,10,Immature CMPN
CELL.1564,CELL.1564,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1564,0,VLMC
CELL.1565,CELL.1565,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1565,12,WNTEGC
CELL.1566,CELL.1566,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1566,2,DEGC
CELL.1567,CELL.1567,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1567,9,DEGC
CELL.1568,CELL.1568,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1568,9,DNBL4
CELL.1569,CELL.1569,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1569,2,DEGC
CELL.1570,CELL.1570,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1570,5,CP
CELL.1571,CELL.1571,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1571,10,Immature CMPN
CELL.1572,CELL.1572,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1572,2,DEGC
CELL.1574,CELL.1574,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1574,12,WNTEGC
CELL.1575,CELL.1575,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1575,12,DNBL2
CELL.1576,CELL.1576,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1576,12,DNBL2
CELL.1577,CELL.1577,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1577,10,Immature CMPN
CELL.1578,CELL.1578,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1578,5,CP
CELL.1579,CELL.1579,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1579,5,CP
CELL.1580,CELL.1580,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1580,10,Immature CMPN
CELL.1581,CELL.1581,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1581,9,DEGC
CELL.1582,CELL.1582,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1582,12,WNTEGC
CELL.1583,CELL.1583,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1583,5,CP
CELL.1584,CELL.1584,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1584,5,CP
CELL.1585,CELL.1585,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1585,4,DNBL4
CELL.1586,CELL.1586,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1586,5,CP
CELL.1587,CELL.1587,8,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1587,6,DNBL2
CELL.1588,CELL.1588,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1588,5,CP
CELL.1589,CELL.1589,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1589,9,DNBL4
CELL.1590,CELL.1590,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1590,12,DNBL2
CELL.1591,CELL.1591,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1591,2,DEGC
CELL.1592,CELL.1592,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1592,10,Immature CMPN
CELL.1593,CELL.1593,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1593,1,Immature CMPN
CELL.1594,CELL.1594,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1594,4,Immature NPTXEX
CELL.1595,CELL.1595,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1595,6,DNBL2
CELL.1596,CELL.1596,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1596,2,DEGC
CELL.1597,CELL.1597,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1597,10,Immature CMPN
CELL.1598,CELL.1598,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1598,0,VLMC
CELL.1599,CELL.1599,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1599,12,DNBL2
CELL.1600,CELL.1600,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1600,5,CP
CELL.1601,CELL.1601,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1601,9,DEGC
CELL.1602,CELL.1602,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1602,10,Immature CMPN
CELL.1603,CELL.1603,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1603,10,Immature CMPN
CELL.1604,CELL.1604,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1604,10,Immature CMPN
CELL.1605,CELL.1605,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1605,0,VLMC
CELL.1606,CELL.1606,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1606,9,DEGC
CELL.1607,CELL.1607,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1607,9,DNBL4
CELL.1608,CELL.1608,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1608,12,WNTEGC
CELL.1610,CELL.1610,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1610,5,CP
CELL.1611,CELL.1611,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1611,12,DNBL2
CELL.1612,CELL.1612,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1612,2,DEGC
CELL.1613,CELL.1613,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1613,9,DEGC
CELL.1614,CELL.1614,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1614,2,DEGC
CELL.1615,CELL.1615,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1615,2,DEGC
CELL.1616,CELL.1616,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1616,4,DNBL4
CELL.1617,CELL.1617,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1617,12,DNBL2
CELL.1618,CELL.1618,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1618,5,CP
CELL.1619,CELL.1619,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1619,2,DEGC
CELL.1620,CELL.1620,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1620,0,VLMC
CELL.1621,CELL.1621,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1621,12,WNTEGC
CELL.1622,CELL.1622,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1622,5,Immature CCKIN
CELL.1623,CELL.1623,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1623,10,Immature CMPN
CELL.1624,CELL.1624,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1624,9,DEGC
CELL.1625,CELL.1625,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1625,5,CP
CELL.1626,CELL.1626,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1626,4,Immature NPTXEX
CELL.1627,CELL.1627,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1627,5,CP
CELL.1628,CELL.1628,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1628,4,DNBL4
CELL.1629,CELL.1629,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1629,5,CP
CELL.1630,CELL.1630,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1630,5,CP
CELL.1631,CELL.1631,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1631,12,WNTEGC
CELL.1632,CELL.1632,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1632,5,CP
CELL.1633,CELL.1633,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1633,12,WNTEGC
CELL.1635,CELL.1635,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1635,9,DEGC
CELL.1636,CELL.1636,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1636,5,CP
CELL.1637,CELL.1637,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1637,2,DEGC
CELL.1638,CELL.1638,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1638,10,Immature CMPN
CELL.1639,CELL.1639,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1639,10,Immature CMPN
CELL.1641,CELL.1641,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1641,5,CP
CELL.1642,CELL.1642,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1642,9,DEGC
CELL.1643,CELL.1643,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1643,12,DNBL2
CELL.1644,CELL.1644,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1644,12,WNTEGC
CELL.1645,CELL.1645,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1645,0,Immature CCKIN
CELL.1646,CELL.1646,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1646,9,DNBL4
CELL.1647,CELL.1647,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1647,9,DNBL4
CELL.1648,CELL.1648,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1648,10,Immature CMPN
CELL.1649,CELL.1649,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1649,9,DEGC
CELL.1650,CELL.1650,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1650,2,DEGC
CELL.1651,CELL.1651,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1651,10,Immature CMPN
CELL.1653,CELL.1653,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1653,12,WNTEGC
CELL.1654,CELL.1654,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1654,9,DNBL4
CELL.1655,CELL.1655,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1655,5,CP
CELL.1656,CELL.1656,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1656,0,VLMC
CELL.1657,CELL.1657,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1657,12,WNTEGC
CELL.1658,CELL.1658,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1658,10,Immature CMPN
CELL.1659,CELL.1659,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1659,10,Immature CMPN
CELL.1660,CELL.1660,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1660,5,CP
CELL.1661,CELL.1661,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1661,2,DEGC
CELL.1662,CELL.1662,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1662,10,Immature CMPN
CELL.1663,CELL.1663,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1663,0,VLMC
CELL.1664,CELL.1664,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1664,2,DEGC
CELL.1665,CELL.1665,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1665,12,WNTEGC
CELL.1666,CELL.1666,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1666,5,CP
CELL.1667,CELL.1667,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1667,12,WNTEGC
CELL.1668,CELL.1668,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1668,12,WNTEGC
CELL.1669,CELL.1669,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1669,10,Immature CMPN
CELL.1670,CELL.1670,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1670,10,Immature CMPN
CELL.1671,CELL.1671,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1671,9,DEGC
CELL.1672,CELL.1672,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1672,12,WNTEGC
CELL.1674,CELL.1674,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1674,2,DEGC
CELL.1676,CELL.1676,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1676,14,CP
CELL.1677,CELL.1677,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1677,5,CP
CELL.1678,CELL.1678,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1678,0,Immature CCKIN
CELL.1679,CELL.1679,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1679,5,CP
CELL.1680,CELL.1680,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1680,12,WNTEGC
CELL.1681,CELL.1681,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1681,5,CP
CELL.1682,CELL.1682,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1682,14,CP
CELL.1683,CELL.1683,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1683,12,WNTEGC
CELL.1684,CELL.1684,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1684,5,CP
CELL.1685,CELL.1685,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1685,5,CP
CELL.1686,CELL.1686,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1686,14,CP
CELL.1687,CELL.1687,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1687,12,WNTEGC
CELL.1689,CELL.1689,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1689,9,DNBL4
CELL.1690,CELL.1690,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1690,10,Immature CMPN
CELL.1691,CELL.1691,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1691,5,CP
CELL.1692,CELL.1692,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1692,2,DEGC
CELL.1693,CELL.1693,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1693,5,CP
CELL.1694,CELL.1694,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1694,5,CP
CELL.1695,CELL.1695,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1695,9,DEGC
CELL.1696,CELL.1696,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1696,5,CP
CELL.1697,CELL.1697,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1697,2,DEGC
CELL.1699,CELL.1699,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1699,10,Immature CMPN
CELL.1700,CELL.1700,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1700,0,VLMC
CELL.1701,CELL.1701,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1701,12,WNTEGC
CELL.1702,CELL.1702,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1702,10,Immature CMPN
CELL.1703,CELL.1703,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1703,5,CP
CELL.1704,CELL.1704,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1704,0,Immature CCKIN
CELL.1706,CELL.1706,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1706,12,WNTEGC
CELL.1707,CELL.1707,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1707,10,Immature CMPN
CELL.1708,CELL.1708,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1708,10,Immature CMPN
CELL.1709,CELL.1709,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1709,2,DEGC
CELL.1710,CELL.1710,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1710,4,DNBL4
CELL.1711,CELL.1711,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1711,2,DEGC
CELL.1712,CELL.1712,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1712,10,Immature CMPN
CELL.1713,CELL.1713,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1713,10,Immature CMPN
CELL.1714,CELL.1714,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1714,10,Immature CMPN
CELL.1715,CELL.1715,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1715,4,Immature NPTXEX
CELL.1716,CELL.1716,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1716,14,CP
CELL.1717,CELL.1717,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1717,12,WNTEGC
CELL.1718,CELL.1718,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1718,5,CP
CELL.1719,CELL.1719,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1719,9,DEGC
CELL.1720,CELL.1720,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1720,9,DEGC
CELL.1721,CELL.1721,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1721,5,CP
CELL.1722,CELL.1722,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1722,2,DEGC
CELL.1723,CELL.1723,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1723,10,Immature CMPN
CELL.1724,CELL.1724,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1724,4,Immature NPTXEX
CELL.1725,CELL.1725,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1725,5,CP
CELL.1727,CELL.1727,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1727,0,VLMC
CELL.1728,CELL.1728,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1728,9,DNBL4
CELL.1729,CELL.1729,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1729,5,CP
CELL.1732,CELL.1732,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1732,9,DNBL4
CELL.1733,CELL.1733,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1733,14,CP
CELL.1734,CELL.1734,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1734,12,WNTEGC
CELL.1735,CELL.1735,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1735,9,DEGC
CELL.1736,CELL.1736,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1736,10,Immature CMPN
CELL.1737,CELL.1737,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1737,10,Immature CMPN
CELL.1738,CELL.1738,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1738,5,CP
CELL.1739,CELL.1739,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1739,10,Immature CMPN
CELL.1740,CELL.1740,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1740,2,DEGC
CELL.1741,CELL.1741,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1741,14,CP
CELL.1742,CELL.1742,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1742,12,WNTEGC
CELL.1743,CELL.1743,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1743,10,Immature CMPN
CELL.1744,CELL.1744,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1744,5,CP
CELL.1745,CELL.1745,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1745,2,DEGC
CELL.1746,CELL.1746,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1746,10,Immature CMPN
CELL.1747,CELL.1747,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1747,5,CP
CELL.1748,CELL.1748,3,Stage54_telencephalon_rep2_DP8400015649BRD6_2,1748,12,WNTEGC
