,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.3683,CELL.3683,0,Injury_5DPI_rep1_SS200000147BL_D2,3683,4,1976.0,888.0,inj,V,NO,OBNBL,OBNBL
CELL.3684,CELL.3684,5,Injury_5DPI_rep1_SS200000147BL_D2,3684,12,1971.0,3658.0,uninj,V,NO,VLMC,VLMC
CELL.3685,CELL.3685,0,Injury_5DPI_rep1_SS200000147BL_D2,3685,9,1973.0,1043.0,inj,V,NO,SCGNIN,SCGNIN
CELL.3686,CELL.3686,1,Injury_5DPI_rep1_SS200000147BL_D2,3686,0,1961.0,1131.0,inj,V,NO,SCGNIN,SCGNIN
CELL.3687,CELL.3687,1,Injury_5DPI_rep1_SS200000147BL_D2,3687,6,1975.0,1288.0,inj,V,NO,DIPC,TLNBL
CELL.3690,CELL.3690,0,Injury_5DPI_rep1_SS200000147BL_D2,3690,4,1975.0,964.0,inj,V,NO,OBNBL,OBNBL
CELL.3691,CELL.3691,1,Injury_5DPI_rep1_SS200000147BL_D2,3691,6,1973.0,1318.0,inj,V,NO,DIPC,TLNBL
CELL.3692,CELL.3692,0,Injury_5DPI_rep1_SS200000147BL_D2,3692,4,1972.0,5200.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.3693,CELL.3693,1,Injury_5DPI_rep1_SS200000147BL_D2,3693,4,1978.0,5366.0,uninj,V,NO,OBNBL,OBNBL
CELL.3695,CELL.3695,2,Injury_5DPI_rep1_SS200000147BL_D2,3695,8,1975.0,4428.0,uninj,V,NO,WNTRGC,WNTEGC
CELL.3696,CELL.3696,2,Injury_5DPI_rep1_SS200000147BL_D2,3696,7,1977.0,4711.0,uninj,V,NO,SFRPRGC,SFRPEGC
CELL.3697,CELL.3697,0,Injury_5DPI_rep1_SS200000147BL_D2,3697,0,1970.0,5136.0,uninj,V,NO,MSN,MSN
CELL.3698,CELL.3698,0,Injury_5DPI_rep1_SS200000147BL_D2,3698,0,1974.0,5268.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.3699,CELL.3699,0,Injury_5DPI_rep1_SS200000147BL_D2,3699,0,1977.0,1084.0,inj,V,NO,MSN,MSN
CELL.3700,CELL.3700,3,Injury_5DPI_rep1_SS200000147BL_D2,3700,1,1978.0,4350.0,uninj,V,NO,MPEX,MPEX
CELL.3702,CELL.3702,0,Injury_5DPI_rep1_SS200000147BL_D2,3702,4,1982.0,5307.0,uninj,V,NO,OBNBL,OBNBL
CELL.3703,CELL.3703,7,Injury_5DPI_rep1_SS200000147BL_D2,3703,3,1981.0,2083.0,inj,V,NO,VLMC,VLMC
CELL.3704,CELL.3704,3,Injury_5DPI_rep1_SS200000147BL_D2,3704,16,1979.0,4164.0,uninj,V,NO,MPIN,MPIN
CELL.3705,CELL.3705,1,Injury_5DPI_rep1_SS200000147BL_D2,3705,0,1989.0,1241.0,inj,V,NO,DIPC,TLNBL
CELL.3706,CELL.3706,1,Injury_5DPI_rep1_SS200000147BL_D2,3706,0,1976.0,5062.0,uninj,V,NO,MSN,MSN
CELL.3708,CELL.3708,2,Injury_5DPI_rep1_SS200000147BL_D2,3708,7,1984.0,4739.0,uninj,V,NO,SFRPRGC,SFRPEGC
CELL.3709,CELL.3709,0,Injury_5DPI_rep1_SS200000147BL_D2,3709,4,1985.0,5238.0,uninj,V,NO,OBNBL,OBNBL
CELL.3710,CELL.3710,5,Injury_5DPI_rep1_SS200000147BL_D2,3710,3,1993.0,105.0,inj,V,NO,VLMC,VLMC
CELL.3712,CELL.3712,1,Injury_5DPI_rep1_SS200000147BL_D2,3712,0,1983.0,4954.0,uninj,V,NO,MSN,MSN
CELL.3713,CELL.3713,3,Injury_5DPI_rep1_SS200000147BL_D2,3713,1,1991.0,4294.0,uninj,V,NO,MPEX,MPEX
CELL.3714,CELL.3714,2,Injury_5DPI_rep1_SS200000147BL_D2,3714,7,1986.0,4688.0,uninj,V,NO,SFRPRGC,SFRPEGC
CELL.3715,CELL.3715,1,Injury_5DPI_rep1_SS200000147BL_D2,3715,0,1981.0,4914.0,uninj,V,NO,MSN,MSN
CELL.3716,CELL.3716,0,Injury_5DPI_rep1_SS200000147BL_D2,3716,4,1985.0,788.0,inj,V,NO,OBNBL,OBNBL
CELL.3717,CELL.3717,0,Injury_5DPI_rep1_SS200000147BL_D2,3717,4,1986.0,986.0,inj,V,NO,OBNBL,OBNBL
CELL.3718,CELL.3718,0,Injury_5DPI_rep1_SS200000147BL_D2,3718,4,1989.0,1021.0,inj,V,NO,SCGNIN,SCGNIN
CELL.3719,CELL.3719,1,Injury_5DPI_rep1_SS200000147BL_D2,3719,0,1986.0,1171.0,inj,V,NO,MSN,MSN
CELL.3722,CELL.3722,1,Injury_5DPI_rep1_SS200000147BL_D2,3722,0,1990.0,4837.0,uninj,V,NO,MSN,MSN
CELL.3723,CELL.3723,0,Injury_5DPI_rep1_SS200000147BL_D2,3723,4,1987.0,915.0,inj,V,NO,OBNBL,OBNBL
CELL.3724,CELL.3724,2,Injury_5DPI_rep1_SS200000147BL_D2,3724,8,1987.0,1689.0,inj,V,NO,WNTRGC,WNTEGC
CELL.3725,CELL.3725,5,Injury_5DPI_rep1_SS200000147BL_D2,3725,1,1988.0,2501.0,inj,V,NO,MPEX,MPEX
CELL.3726,CELL.3726,1,Injury_5DPI_rep1_SS200000147BL_D2,3726,6,1986.0,4767.0,uninj,V,NO,DIPC,TLNBL
CELL.3727,CELL.3727,1,Injury_5DPI_rep1_SS200000147BL_D2,3727,0,1986.0,4871.0,uninj,V,NO,MSN,MSN
CELL.3728,CELL.3728,0,Injury_5DPI_rep1_SS200000147BL_D2,3728,0,1987.0,5088.0,uninj,V,NO,MSN,MSN
CELL.3729,CELL.3729,2,Injury_5DPI_rep1_SS200000147BL_D2,3729,6,1979.0,4672.0,uninj,V,NO,RIBRGC,RIBEGC
CELL.3730,CELL.3730,0,Injury_5DPI_rep1_SS200000147BL_D2,3730,9,1986.0,1111.0,inj,V,NO,SCGNIN,SCGNIN
CELL.3732,CELL.3732,2,Injury_5DPI_rep1_SS200000147BL_D2,3732,1,1986.0,4396.0,uninj,V,NO,MPEX,MPEX
CELL.3733,CELL.3733,1,Injury_5DPI_rep1_SS200000147BL_D2,3733,0,1987.0,5027.0,uninj,V,NO,MSN,MSN
CELL.3734,CELL.3734,0,Injury_5DPI_rep1_SS200000147BL_D2,3734,4,1989.0,5473.0,uninj,V,NO,OBNBL,OBNBL
CELL.3735,CELL.3735,0,Injury_5DPI_rep1_SS200000147BL_D2,3735,0,1985.0,5656.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.3737,CELL.3737,8,Injury_5DPI_rep1_SS200000147BL_D2,3737,1,2000.0,1846.0,inj,V,NO,MPEX,MPEX
CELL.3740,CELL.3740,10,Injury_5DPI_rep1_SS200000147BL_D2,3740,2,1998.0,3288.0,uninj,V,NO,Microglia,MCG
CELL.3741,CELL.3741,7,Injury_5DPI_rep1_SS200000147BL_D2,3741,1,1991.0,3424.0,uninj,V,NO,MPEX,MPEX
CELL.3742,CELL.3742,0,Injury_5DPI_rep1_SS200000147BL_D2,3742,4,1988.0,810.0,inj,V,NO,OBNBL,OBNBL
CELL.3743,CELL.3743,10,Injury_5DPI_rep1_SS200000147BL_D2,3743,15,1996.0,3265.0,uninj,V,NO,Microglia,MCG
CELL.3744,CELL.3744,3,Injury_5DPI_rep1_SS200000147BL_D2,3744,1,1998.0,4362.0,uninj,V,NO,MPEX,MPEX
CELL.3745,CELL.3745,0,Injury_5DPI_rep1_SS200000147BL_D2,3745,0,1997.0,5793.0,uninj,V,NO,MSN,MSN
CELL.3746,CELL.3746,0,Injury_5DPI_rep1_SS200000147BL_D2,3746,4,1993.0,861.0,inj,V,NO,OBNBL,OBNBL
CELL.3747,CELL.3747,1,Injury_5DPI_rep1_SS200000147BL_D2,3747,6,1994.0,1265.0,inj,V,NO,DIPC,TLNBL
CELL.3750,CELL.3750,2,Injury_5DPI_rep1_SS200000147BL_D2,3750,8,1996.0,4436.0,uninj,V,NO,WNTRGC,WNTEGC
CELL.3752,CELL.3752,2,Injury_5DPI_rep1_SS200000147BL_D2,3752,8,1997.0,1722.0,inj,V,NO,WNTRGC,WNTEGC
CELL.3753,CELL.3753,0,Injury_5DPI_rep1_SS200000147BL_D2,3753,0,1997.0,5278.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.3754,CELL.3754,2,Injury_5DPI_rep1_SS200000147BL_D2,3754,7,1997.0,1372.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.3757,CELL.3757,5,Injury_5DPI_rep1_SS200000147BL_D2,3757,3,1992.0,2885.0,inj,V,NO,VLMC,VLMC
CELL.3758,CELL.3758,5,Injury_5DPI_rep1_SS200000147BL_D2,3758,1,1998.0,3979.0,uninj,V,NO,MPEX,MPEX
CELL.3759,CELL.3759,5,Injury_5DPI_rep1_SS200000147BL_D2,3759,10,1998.0,5546.0,uninj,V,NO,NPTXEX,NPTXEX
CELL.3760,CELL.3760,0,Injury_5DPI_rep1_SS200000147BL_D2,3760,4,1996.0,735.0,inj,V,NO,OBNBL,OBNBL
CELL.3761,CELL.3761,1,Injury_5DPI_rep1_SS200000147BL_D2,3761,0,1998.0,4932.0,uninj,V,NO,MSN,MSN
CELL.3762,CELL.3762,1,Injury_5DPI_rep1_SS200000147BL_D2,3762,0,1993.0,5346.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.3763,CELL.3763,0,Injury_5DPI_rep1_SS200000147BL_D2,3763,9,2001.0,1076.0,inj,V,NO,SCGNIN,SCGNIN
CELL.3764,CELL.3764,2,Injury_5DPI_rep1_SS200000147BL_D2,3764,8,2003.0,1655.0,inj,V,NO,WNTRGC,WNTEGC
CELL.3765,CELL.3765,3,Injury_5DPI_rep1_SS200000147BL_D2,3765,1,2001.0,4068.0,uninj,D,NO,MPEX,MPEX
CELL.3766,CELL.3766,3,Injury_5DPI_rep1_SS200000147BL_D2,3766,16,2010.0,1790.0,inj,V,NO,MPIN,MPIN
CELL.3767,CELL.3767,3,Injury_5DPI_rep1_SS200000147BL_D2,3767,1,1999.0,4191.0,uninj,V,NO,DPEX,DPEX
CELL.3768,CELL.3768,2,Injury_5DPI_rep1_SS200000147BL_D2,3768,7,2004.0,1336.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.3771,CELL.3771,7,Injury_5DPI_rep1_SS200000147BL_D2,3771,1,2009.0,2200.0,inj,V,NO,MPEX,MPEX
CELL.3773,CELL.3773,1,Injury_5DPI_rep1_SS200000147BL_D2,3773,9,2001.0,5158.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3775,CELL.3775,3,Injury_5DPI_rep1_SS200000147BL_D2,3775,16,2005.0,4237.0,uninj,D,NO,MPIN,MPIN
CELL.3776,CELL.3776,3,Injury_5DPI_rep1_SS200000147BL_D2,3776,16,2008.0,4314.0,uninj,D,NO,MPIN,MPIN
CELL.3777,CELL.3777,3,Injury_5DPI_rep1_SS200000147BL_D2,3777,1,2005.0,3504.0,uninj,D,NO,MPEX,MPEX
CELL.3778,CELL.3778,1,Injury_5DPI_rep1_SS200000147BL_D2,3778,0,1993.0,4805.0,uninj,V,NO,DIPC,TLNBL
CELL.3781,CELL.3781,0,Injury_5DPI_rep1_SS200000147BL_D2,3781,4,2006.0,5307.0,uninj,D,NO,OBNBL,OBNBL
CELL.3782,CELL.3782,7,Injury_5DPI_rep1_SS200000147BL_D2,3782,4,2007.0,5386.0,uninj,D,NO,OBNBL,OBNBL
CELL.3783,CELL.3783,5,Injury_5DPI_rep1_SS200000147BL_D2,3783,3,2014.0,120.0,inj,V,NO,VLMC,VLMC
CELL.3785,CELL.3785,2,Injury_5DPI_rep1_SS200000147BL_D2,3785,7,2012.0,4714.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.3786,CELL.3786,1,Injury_5DPI_rep1_SS200000147BL_D2,3786,0,2011.0,4890.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3788,CELL.3788,1,Injury_5DPI_rep1_SS200000147BL_D2,3788,0,2010.0,1220.0,inj,V,NO,DIPC,TLNBL
CELL.3791,CELL.3791,0,Injury_5DPI_rep1_SS200000147BL_D2,3791,2,2017.0,1002.0,inj,V,NO,CCKIN,CCKIN
CELL.3792,CELL.3792,1,Injury_5DPI_rep1_SS200000147BL_D2,3792,6,2017.0,4775.0,uninj,D,NO,DIPC,TLNBL
CELL.3793,CELL.3793,1,Injury_5DPI_rep1_SS200000147BL_D2,3793,0,2014.0,5052.0,uninj,D,NO,MSN,MSN
CELL.3794,CELL.3794,1,Injury_5DPI_rep1_SS200000147BL_D2,3794,0,2015.0,5119.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3796,CELL.3796,5,Injury_5DPI_rep1_SS200000147BL_D2,3796,3,2014.0,569.0,inj,V,NO,VLMC,VLMC
CELL.3797,CELL.3797,1,Injury_5DPI_rep1_SS200000147BL_D2,3797,4,2012.0,1036.0,inj,V,NO,SCGNIN,SCGNIN
CELL.3798,CELL.3798,1,Injury_5DPI_rep1_SS200000147BL_D2,3798,0,2013.0,1183.0,inj,V,NO,SCGNIN,SCGNIN
CELL.3799,CELL.3799,0,Injury_5DPI_rep1_SS200000147BL_D2,3799,0,2010.0,1279.0,inj,V,NO,DIPC,TLNBL
CELL.3800,CELL.3800,1,Injury_5DPI_rep1_SS200000147BL_D2,3800,6,2005.0,1305.0,inj,V,NO,DIPC,TLNBL
CELL.3801,CELL.3801,1,Injury_5DPI_rep1_SS200000147BL_D2,3801,0,2023.0,4858.0,uninj,D,NO,DIPC,TLNBL
CELL.3802,CELL.3802,0,Injury_5DPI_rep1_SS200000147BL_D2,3802,0,2014.0,4956.0,uninj,D,NO,MSN,MSN
CELL.3804,CELL.3804,0,Injury_5DPI_rep1_SS200000147BL_D2,3804,4,2015.0,882.0,inj,V,NO,OBNBL,OBNBL
CELL.3805,CELL.3805,2,Injury_5DPI_rep1_SS200000147BL_D2,3805,8,2017.0,1688.0,inj,V,NO,WNTRGC,WNTEGC
CELL.3806,CELL.3806,3,Injury_5DPI_rep1_SS200000147BL_D2,3806,1,2016.0,1983.0,inj,V,NO,MPEX,MPEX
CELL.3807,CELL.3807,3,Injury_5DPI_rep1_SS200000147BL_D2,3807,1,2018.0,2296.0,inj,V,NO,MPEX,MPEX
CELL.3808,CELL.3808,2,Injury_5DPI_rep1_SS200000147BL_D2,3808,7,2011.0,1395.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.3809,CELL.3809,1,Injury_5DPI_rep1_SS200000147BL_D2,3809,9,2012.0,5242.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3810,CELL.3810,0,Injury_5DPI_rep1_SS200000147BL_D2,3810,0,2014.0,5335.0,uninj,D,NO,MSN,MSN
CELL.3811,CELL.3811,0,Injury_5DPI_rep1_SS200000147BL_D2,3811,9,2014.0,5464.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3812,CELL.3812,3,Injury_5DPI_rep1_SS200000147BL_D2,3812,1,2019.0,3772.0,uninj,D,NO,MPEX,MPEX
CELL.3813,CELL.3813,1,Injury_5DPI_rep1_SS200000147BL_D2,3813,0,2028.0,1093.0,inj,V,NO,MSN,MSN
CELL.3814,CELL.3814,2,Injury_5DPI_rep1_SS200000147BL_D2,3814,1,2019.0,4383.0,uninj,D,NO,MPEX,MPEX
CELL.3815,CELL.3815,1,Injury_5DPI_rep1_SS200000147BL_D2,3815,9,2010.0,5197.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3816,CELL.3816,0,Injury_5DPI_rep1_SS200000147BL_D2,3816,9,2021.0,5277.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3817,CELL.3817,1,Injury_5DPI_rep1_SS200000147BL_D2,3817,0,2026.0,1066.0,inj,V,NO,SCGNIN,SCGNIN
CELL.3818,CELL.3818,6,Injury_5DPI_rep1_SS200000147BL_D2,3818,3,2018.0,2056.0,inj,V,NO,VLMC,VLMC
CELL.3819,CELL.3819,2,Injury_5DPI_rep1_SS200000147BL_D2,3819,8,2023.0,4425.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.3820,CELL.3820,2,Injury_5DPI_rep1_SS200000147BL_D2,3820,7,2016.0,1416.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.3821,CELL.3821,1,Injury_5DPI_rep1_SS200000147BL_D2,3821,0,2025.0,4992.0,uninj,D,NO,MSN,MSN
CELL.3822,CELL.3822,2,Injury_5DPI_rep1_SS200000147BL_D2,3822,8,2025.0,4406.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.3823,CELL.3823,0,Injury_5DPI_rep1_SS200000147BL_D2,3823,0,2022.0,4834.0,uninj,D,NO,DIPC,TLNBL
CELL.3824,CELL.3824,7,Injury_5DPI_rep1_SS200000147BL_D2,3824,2,2017.0,5908.0,uninj,D,NO,CCKIN,CCKIN
CELL.3825,CELL.3825,3,Injury_5DPI_rep1_SS200000147BL_D2,3825,16,2023.0,1935.0,inj,V,NO,MPIN,MPIN
CELL.3827,CELL.3827,1,Injury_5DPI_rep1_SS200000147BL_D2,3827,0,2023.0,4923.0,uninj,D,NO,MSN,MSN
CELL.3828,CELL.3828,1,Injury_5DPI_rep1_SS200000147BL_D2,3828,0,2033.0,1124.0,inj,V,NO,MSN,MSN
CELL.3829,CELL.3829,0,Injury_5DPI_rep1_SS200000147BL_D2,3829,4,2029.0,5492.0,uninj,D,NO,OBNBL,OBNBL
CELL.3830,CELL.3830,6,Injury_5DPI_rep1_SS200000147BL_D2,3830,3,2037.0,2074.0,inj,V,NO,VLMC,VLMC
CELL.3831,CELL.3831,10,Injury_5DPI_rep1_SS200000147BL_D2,3831,15,2025.0,3271.0,uninj,D,NO,Microglia,MCG
CELL.3832,CELL.3832,2,Injury_5DPI_rep1_SS200000147BL_D2,3832,7,2030.0,4747.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.3833,CELL.3833,1,Injury_5DPI_rep1_SS200000147BL_D2,3833,0,2025.0,5023.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3834,CELL.3834,0,Injury_5DPI_rep1_SS200000147BL_D2,3834,4,2029.0,5536.0,uninj,D,NO,OBNBL,OBNBL
CELL.3835,CELL.3835,7,Injury_5DPI_rep1_SS200000147BL_D2,3835,3,2032.0,625.0,inj,V,NO,VLMC,VLMC
CELL.3836,CELL.3836,3,Injury_5DPI_rep1_SS200000147BL_D2,3836,1,2031.0,3977.0,uninj,D,NO,MPEX,MPEX
CELL.3837,CELL.3837,7,Injury_5DPI_rep1_SS200000147BL_D2,3837,15,2033.0,2325.0,inj,V,NO,Microglia,MCG
CELL.3838,CELL.3838,5,Injury_5DPI_rep1_SS200000147BL_D2,3838,3,2032.0,3135.0,uninj,D,NO,VLMC,VLMC
CELL.3839,CELL.3839,7,Injury_5DPI_rep1_SS200000147BL_D2,3839,1,2031.0,3943.0,uninj,D,NO,MPEX,MPEX
CELL.3841,CELL.3841,3,Injury_5DPI_rep1_SS200000147BL_D2,3841,1,2034.0,2351.0,inj,V,NO,MPEX,MPEX
CELL.3843,CELL.3843,0,Injury_5DPI_rep1_SS200000147BL_D2,3843,2,2033.0,5600.0,uninj,D,NO,CCKIN,CCKIN
CELL.3844,CELL.3844,3,Injury_5DPI_rep1_SS200000147BL_D2,3844,1,2031.0,3580.0,uninj,D,NO,MPEX,MPEX
CELL.3845,CELL.3845,1,Injury_5DPI_rep1_SS200000147BL_D2,3845,0,2035.0,4809.0,uninj,D,NO,DIPC,TLNBL
CELL.3846,CELL.3846,1,Injury_5DPI_rep1_SS200000147BL_D2,3846,0,2033.0,5079.0,uninj,D,NO,MSN,MSN
CELL.3847,CELL.3847,1,Injury_5DPI_rep1_SS200000147BL_D2,3847,0,2033.0,1206.0,inj,V,NO,DIPC,TLNBL
CELL.3848,CELL.3848,1,Injury_5DPI_rep1_SS200000147BL_D2,3848,6,2040.0,1290.0,inj,V,NO,DIPC,TLNBL
CELL.3849,CELL.3849,5,Injury_5DPI_rep1_SS200000147BL_D2,3849,3,2034.0,2860.0,inj,V,NO,VLMC,VLMC
CELL.3850,CELL.3850,2,Injury_5DPI_rep1_SS200000147BL_D2,3850,8,2039.0,1654.0,inj,V,NO,WNTRGC,WNTEGC
CELL.3851,CELL.3851,0,Injury_5DPI_rep1_SS200000147BL_D2,3851,4,2041.0,763.0,inj,V,NO,OBNBL,OBNBL
CELL.3852,CELL.3852,0,Injury_5DPI_rep1_SS200000147BL_D2,3852,4,2037.0,792.0,inj,V,NO,OBNBL,OBNBL
CELL.3853,CELL.3853,4,Injury_5DPI_rep1_SS200000147BL_D2,3853,16,2041.0,1787.0,inj,V,NO,MPIN,MPIN
CELL.3854,CELL.3854,3,Injury_5DPI_rep1_SS200000147BL_D2,3854,1,2041.0,4044.0,uninj,D,NO,MPEX,MPEX
CELL.3855,CELL.3855,5,Injury_5DPI_rep1_SS200000147BL_D2,3855,3,2041.0,89.0,inj,V,NO,VLMC,VLMC
CELL.3856,CELL.3856,2,Injury_5DPI_rep1_SS200000147BL_D2,3856,7,2037.0,4720.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.3857,CELL.3857,0,Injury_5DPI_rep1_SS200000147BL_D2,3857,4,2039.0,828.0,inj,V,NO,OBNBL,OBNBL
CELL.3858,CELL.3858,0,Injury_5DPI_rep1_SS200000147BL_D2,3858,0,2044.0,5105.0,uninj,D,NO,MSN,MSN
CELL.3860,CELL.3860,0,Injury_5DPI_rep1_SS200000147BL_D2,3860,4,2041.0,677.0,inj,V,NO,OBNBL,OBNBL
CELL.3861,CELL.3861,7,Injury_5DPI_rep1_SS200000147BL_D2,3861,4,2043.0,5309.0,uninj,D,NO,OBNBL,OBNBL
CELL.3862,CELL.3862,5,Injury_5DPI_rep1_SS200000147BL_D2,3862,10,2050.0,5840.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.3863,CELL.3863,0,Injury_5DPI_rep1_SS200000147BL_D2,3863,0,2036.0,1173.0,inj,V,NO,DIPC,TLNBL
CELL.3864,CELL.3864,1,Injury_5DPI_rep1_SS200000147BL_D2,3864,0,2033.0,1254.0,inj,V,NO,DIPC,TLNBL
CELL.3865,CELL.3865,3,Injury_5DPI_rep1_SS200000147BL_D2,3865,1,2042.0,4326.0,uninj,D,NO,MPEX,MPEX
CELL.3866,CELL.3866,1,Injury_5DPI_rep1_SS200000147BL_D2,3866,0,2043.0,4870.0,uninj,D,NO,DIPC,TLNBL
CELL.3867,CELL.3867,1,Injury_5DPI_rep1_SS200000147BL_D2,3867,0,2042.0,1149.0,inj,V,NO,MSN,MSN
CELL.3868,CELL.3868,0,Injury_5DPI_rep1_SS200000147BL_D2,3868,0,2049.0,4835.0,uninj,D,NO,MSN,MSN
CELL.3869,CELL.3869,0,Injury_5DPI_rep1_SS200000147BL_D2,3869,4,2050.0,736.0,inj,V,NO,OBNBL,OBNBL
CELL.3870,CELL.3870,1,Injury_5DPI_rep1_SS200000147BL_D2,3870,4,2040.0,5143.0,uninj,D,NO,OBNBL,OBNBL
CELL.3871,CELL.3871,1,Injury_5DPI_rep1_SS200000147BL_D2,3871,9,2043.0,5186.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3872,CELL.3872,1,Injury_5DPI_rep1_SS200000147BL_D2,3872,0,2049.0,4900.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3873,CELL.3873,3,Injury_5DPI_rep1_SS200000147BL_D2,3873,1,2051.0,4134.0,uninj,D,NO,MPEX,MPEX
CELL.3874,CELL.3874,3,Injury_5DPI_rep1_SS200000147BL_D2,3874,11,2049.0,4251.0,uninj,D,NO,SSTIN,SSTIN
CELL.3875,CELL.3875,2,Injury_5DPI_rep1_SS200000147BL_D2,3875,1,2049.0,4382.0,uninj,D,NO,MPEX,MPEX
CELL.3876,CELL.3876,6,Injury_5DPI_rep1_SS200000147BL_D2,3876,4,2046.0,5282.0,uninj,D,NO,OBNBL,OBNBL
CELL.3877,CELL.3877,3,Injury_5DPI_rep1_SS200000147BL_D2,3877,15,2054.0,2398.0,inj,V,NO,Microglia,MCG
CELL.3878,CELL.3878,0,Injury_5DPI_rep1_SS200000147BL_D2,3878,0,2051.0,5468.0,uninj,D,NO,MSN,MSN
CELL.3879,CELL.3879,0,Injury_5DPI_rep1_SS200000147BL_D2,3879,9,2051.0,5520.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3880,CELL.3880,1,Injury_5DPI_rep1_SS200000147BL_D2,3880,9,2050.0,1069.0,inj,V,NO,SCGNIN,SCGNIN
CELL.3881,CELL.3881,3,Injury_5DPI_rep1_SS200000147BL_D2,3881,1,2048.0,4093.0,uninj,D,NO,MPEX,MPEX
CELL.3882,CELL.3882,1,Injury_5DPI_rep1_SS200000147BL_D2,3882,7,2053.0,4755.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.3883,CELL.3883,2,Injury_5DPI_rep1_SS200000147BL_D2,3883,7,2055.0,1322.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.3884,CELL.3884,3,Injury_5DPI_rep1_SS200000147BL_D2,3884,1,2054.0,3439.0,uninj,D,NO,MPEX,MPEX
CELL.3885,CELL.3885,7,Injury_5DPI_rep1_SS200000147BL_D2,3885,2,2052.0,5490.0,uninj,D,NO,CCKIN,CCKIN
CELL.3886,CELL.3886,2,Injury_5DPI_rep1_SS200000147BL_D2,3886,7,2043.0,1363.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.3887,CELL.3887,2,Injury_5DPI_rep1_SS200000147BL_D2,3887,8,2056.0,4418.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.3888,CELL.3888,7,Injury_5DPI_rep1_SS200000147BL_D2,3888,3,2055.0,3377.0,uninj,D,NO,VLMC,VLMC
CELL.3889,CELL.3889,7,Injury_5DPI_rep1_SS200000147BL_D2,3889,1,2058.0,4293.0,uninj,D,NO,SSTIN,SSTIN
CELL.3890,CELL.3890,3,Injury_5DPI_rep1_SS200000147BL_D2,3890,1,2053.0,2106.0,inj,V,NO,MPEX,MPEX
CELL.3891,CELL.3891,3,Injury_5DPI_rep1_SS200000147BL_D2,3891,16,2054.0,2315.0,inj,V,NO,MPIN,MPIN
CELL.3892,CELL.3892,0,Injury_5DPI_rep1_SS200000147BL_D2,3892,0,2055.0,5550.0,uninj,D,NO,MSN,MSN
CELL.3893,CELL.3893,5,Injury_5DPI_rep1_SS200000147BL_D2,3893,3,2062.0,112.0,inj,V,NO,VLMC,VLMC
CELL.3894,CELL.3894,0,Injury_5DPI_rep1_SS200000147BL_D2,3894,1,2057.0,931.0,inj,V,NO,MPEX,MPEX
CELL.3895,CELL.3895,1,Injury_5DPI_rep1_SS200000147BL_D2,3895,0,2057.0,1229.0,inj,V,NO,MSN,MSN
CELL.3896,CELL.3896,5,Injury_5DPI_rep1_SS200000147BL_D2,3896,8,2054.0,1628.0,inj,V,NO,WNTRGC,WNTEGC
CELL.3897,CELL.3897,0,Injury_5DPI_rep1_SS200000147BL_D2,3897,0,2059.0,5439.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.3898,CELL.3898,2,Injury_5DPI_rep1_SS200000147BL_D2,3898,8,2063.0,1669.0,inj,V,NO,WNTRGC,WNTEGC
CELL.3899,CELL.3899,2,Injury_5DPI_rep1_SS200000147BL_D2,3899,7,2065.0,4692.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.3900,CELL.3900,1,Injury_5DPI_rep1_SS200000147BL_D2,3900,9,2060.0,5076.0,uninj,D,NO,SCGNIN,SCGNIN
