,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.4872,CELL.4872,6,Injury_5DPI_rep3_SS200000147BL_D3,4872,1,2733.0,3315.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.4873,CELL.4873,0,Injury_5DPI_rep3_SS200000147BL_D3,4873,13,3401.0,3314.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.4874,CELL.4874,0,Injury_5DPI_rep3_SS200000147BL_D3,4874,4,4139.0,3319.0,uninj,V,NO,CMPN,CMPN
CELL.4875,CELL.4875,0,Injury_5DPI_rep3_SS200000147BL_D3,4875,1,3654.0,3320.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4877,CELL.4877,2,Injury_5DPI_rep3_SS200000147BL_D3,4877,1,2315.0,3321.0,uninj,D,NO,VLMC,VLMC
CELL.4878,CELL.4878,0,Injury_5DPI_rep3_SS200000147BL_D3,4878,11,3435.0,3316.0,uninj,V,NO,SSTIN,SSTIN
CELL.4880,CELL.4880,2,Injury_5DPI_rep3_SS200000147BL_D3,4880,1,2445.0,3323.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.4881,CELL.4881,0,Injury_5DPI_rep3_SS200000147BL_D3,4881,13,3719.0,3326.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.4882,CELL.4882,1,Injury_5DPI_rep3_SS200000147BL_D3,4882,0,1876.0,3325.0,uninj,D,NO,DPEX,DPEX
CELL.4883,CELL.4883,1,Injury_5DPI_rep3_SS200000147BL_D3,4883,0,2092.0,3326.0,uninj,D,NO,MPEX,MPEX
CELL.4884,CELL.4884,1,Injury_5DPI_rep3_SS200000147BL_D3,4884,0,2208.0,3326.0,uninj,D,NO,MPEX,MPEX
CELL.4885,CELL.4885,1,Injury_5DPI_rep3_SS200000147BL_D3,4885,0,2408.0,3328.0,uninj,D,NO,MPEX,MPEX
CELL.4887,CELL.4887,6,Injury_5DPI_rep3_SS200000147BL_D3,4887,13,3361.0,3327.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.4890,CELL.4890,1,Injury_5DPI_rep3_SS200000147BL_D3,4890,0,2063.0,3331.0,uninj,D,NO,MPEX,MPEX
CELL.4891,CELL.4891,0,Injury_5DPI_rep3_SS200000147BL_D3,4891,1,3626.0,3332.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4894,CELL.4894,1,Injury_5DPI_rep3_SS200000147BL_D3,4894,0,1802.0,3342.0,uninj,D,NO,MPEX,MPEX
CELL.4896,CELL.4896,6,Injury_5DPI_rep3_SS200000147BL_D3,4896,4,4239.0,3337.0,uninj,V,NO,CMPN,CMPN
CELL.4897,CELL.4897,2,Injury_5DPI_rep3_SS200000147BL_D3,4897,1,1182.0,3338.0,uninj,D,NO,VLMC,VLMC
CELL.4898,CELL.4898,1,Injury_5DPI_rep3_SS200000147BL_D3,4898,0,1650.0,3349.0,uninj,D,NO,MPEX,MPEX
CELL.4899,CELL.4899,1,Injury_5DPI_rep3_SS200000147BL_D3,4899,11,2900.0,3338.0,uninj,D,NO,SSTIN,SSTIN
CELL.4900,CELL.4900,6,Injury_5DPI_rep3_SS200000147BL_D3,4900,1,3984.0,3341.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4902,CELL.4902,0,Injury_5DPI_rep3_SS200000147BL_D3,4902,4,3839.0,3341.0,uninj,V,NO,CMPN,CMPN
CELL.4903,CELL.4903,1,Injury_5DPI_rep3_SS200000147BL_D3,4903,0,2231.0,3348.0,uninj,D,NO,MPEX,MPEX
CELL.4905,CELL.4905,2,Injury_5DPI_rep3_SS200000147BL_D3,4905,1,3241.0,3347.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4906,CELL.4906,2,Injury_5DPI_rep3_SS200000147BL_D3,4906,1,4959.0,3345.0,uninj,V,NO,VLMC,VLMC
CELL.4907,CELL.4907,1,Injury_5DPI_rep3_SS200000147BL_D3,4907,0,2607.0,3347.0,uninj,D,NO,MPEX,MPEX
CELL.4908,CELL.4908,1,Injury_5DPI_rep3_SS200000147BL_D3,4908,0,2713.0,3347.0,uninj,D,NO,MPEX,MPEX
CELL.4909,CELL.4909,6,Injury_5DPI_rep3_SS200000147BL_D3,4909,1,4057.0,3347.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4910,CELL.4910,0,Injury_5DPI_rep3_SS200000147BL_D3,4910,10,4124.0,3350.0,uninj,V,NO,NPYIN,NPYIN
CELL.4911,CELL.4911,2,Injury_5DPI_rep3_SS200000147BL_D3,4911,7,5003.0,3354.0,uninj,V,NO,VLMC,VLMC
CELL.4912,CELL.4912,2,Injury_5DPI_rep3_SS200000147BL_D3,4912,0,2155.0,3358.0,uninj,D,NO,DPEX,DPEX
CELL.4914,CELL.4914,1,Injury_5DPI_rep3_SS200000147BL_D3,4914,11,1817.0,3365.0,uninj,D,NO,SSTIN,SSTIN
CELL.4915,CELL.4915,6,Injury_5DPI_rep3_SS200000147BL_D3,4915,4,2098.0,3358.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.4916,CELL.4916,1,Injury_5DPI_rep3_SS200000147BL_D3,4916,7,2296.0,3353.0,uninj,D,NO,VLMC,VLMC
CELL.4917,CELL.4917,1,Injury_5DPI_rep3_SS200000147BL_D3,4917,0,2742.0,3356.0,uninj,D,NO,MPEX,MPEX
CELL.4918,CELL.4918,0,Injury_5DPI_rep3_SS200000147BL_D3,4918,1,3657.0,3357.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4919,CELL.4919,0,Injury_5DPI_rep3_SS200000147BL_D3,4919,4,3687.0,3353.0,uninj,V,NO,CMPN,CMPN
CELL.4920,CELL.4920,0,Injury_5DPI_rep3_SS200000147BL_D3,4920,7,3525.0,3369.0,uninj,V,NO,VLMC,VLMC
CELL.4921,CELL.4921,0,Injury_5DPI_rep3_SS200000147BL_D3,4921,10,3599.0,3362.0,uninj,V,NO,NPYIN,NPYIN
CELL.4922,CELL.4922,0,Injury_5DPI_rep3_SS200000147BL_D3,4922,1,3625.0,3363.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4924,CELL.4924,6,Injury_5DPI_rep3_SS200000147BL_D3,4924,1,1748.0,3368.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.4925,CELL.4925,2,Injury_5DPI_rep3_SS200000147BL_D3,4925,7,5034.0,3370.0,uninj,V,NO,VLMC,VLMC
CELL.4927,CELL.4927,0,Injury_5DPI_rep3_SS200000147BL_D3,4927,10,3817.0,3362.0,uninj,V,NO,NPYIN,NPYIN
CELL.4930,CELL.4930,6,Injury_5DPI_rep3_SS200000147BL_D3,4930,1,4625.0,3376.0,uninj,V,NO,VLMC,VLMC
CELL.4933,CELL.4933,6,Injury_5DPI_rep3_SS200000147BL_D3,4933,8,1589.0,3371.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.4935,CELL.4935,1,Injury_5DPI_rep3_SS200000147BL_D3,4935,0,2356.0,3376.0,uninj,D,NO,MPEX,MPEX
CELL.4938,CELL.4938,0,Injury_5DPI_rep3_SS200000147BL_D3,4938,10,4160.0,3373.0,uninj,V,NO,NPYIN,NPYIN
CELL.4940,CELL.4940,6,Injury_5DPI_rep3_SS200000147BL_D3,4940,0,1413.0,3376.0,uninj,D,NO,MPEX,MPEX
CELL.4941,CELL.4941,2,Injury_5DPI_rep3_SS200000147BL_D3,4941,7,2255.0,3376.0,uninj,D,NO,VLMC,VLMC
CELL.4942,CELL.4942,1,Injury_5DPI_rep3_SS200000147BL_D3,4942,1,1944.0,3382.0,uninj,D,NO,MPEX,MPEX
CELL.4943,CELL.4943,1,Injury_5DPI_rep3_SS200000147BL_D3,4943,7,2920.0,3378.0,uninj,D,NO,VLMC,VLMC
CELL.4944,CELL.4944,0,Injury_5DPI_rep3_SS200000147BL_D3,4944,10,4094.0,3373.0,uninj,V,NO,NPYIN,NPYIN
CELL.4945,CELL.4945,1,Injury_5DPI_rep3_SS200000147BL_D3,4945,0,1630.0,3378.0,uninj,D,NO,MPEX,MPEX
CELL.4946,CELL.4946,1,Injury_5DPI_rep3_SS200000147BL_D3,4946,7,2231.0,3374.0,uninj,D,NO,VLMC,VLMC
CELL.4948,CELL.4948,6,Injury_5DPI_rep3_SS200000147BL_D3,4948,4,4367.0,3381.0,uninj,V,NO,CMPN,CMPN
CELL.4949,CELL.4949,6,Injury_5DPI_rep3_SS200000147BL_D3,4949,11,1998.0,3372.0,uninj,D,NO,SSTIN,SSTIN
CELL.4950,CELL.4950,2,Injury_5DPI_rep3_SS200000147BL_D3,4950,7,2973.0,3380.0,uninj,D,NO,VLMC,VLMC
CELL.4951,CELL.4951,6,Injury_5DPI_rep3_SS200000147BL_D3,4951,10,3893.0,3383.0,uninj,V,NO,NPYIN,NPYIN
CELL.4952,CELL.4952,0,Injury_5DPI_rep3_SS200000147BL_D3,4952,4,4211.0,3379.0,uninj,V,NO,CMPN,CMPN
CELL.4953,CELL.4953,0,Injury_5DPI_rep3_SS200000147BL_D3,4953,4,4474.0,3377.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4954,CELL.4954,1,Injury_5DPI_rep3_SS200000147BL_D3,4954,0,2444.0,3380.0,uninj,D,NO,MPEX,MPEX
CELL.4955,CELL.4955,1,Injury_5DPI_rep3_SS200000147BL_D3,4955,11,1836.0,3386.0,uninj,D,NO,SSTIN,SSTIN
CELL.4956,CELL.4956,1,Injury_5DPI_rep3_SS200000147BL_D3,4956,11,1885.0,3389.0,uninj,D,NO,SSTIN,SSTIN
CELL.4957,CELL.4957,1,Injury_5DPI_rep3_SS200000147BL_D3,4957,0,1491.0,3388.0,uninj,D,NO,DPEX,DPEX
CELL.4958,CELL.4958,1,Injury_5DPI_rep3_SS200000147BL_D3,4958,0,2121.0,3386.0,uninj,D,NO,MPEX,MPEX
CELL.4959,CELL.4959,6,Injury_5DPI_rep3_SS200000147BL_D3,4959,1,3372.0,3390.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4960,CELL.4960,2,Injury_5DPI_rep3_SS200000147BL_D3,4960,1,4981.0,3385.0,uninj,V,NO,VLMC,VLMC
CELL.4961,CELL.4961,2,Injury_5DPI_rep3_SS200000147BL_D3,4961,1,4039.0,3390.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4962,CELL.4962,2,Injury_5DPI_rep3_SS200000147BL_D3,4962,7,5014.0,3387.0,uninj,V,NO,VLMC,VLMC
CELL.4963,CELL.4963,6,Injury_5DPI_rep3_SS200000147BL_D3,4963,1,4612.0,3390.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4964,CELL.4964,1,Injury_5DPI_rep3_SS200000147BL_D3,4964,11,1800.0,3393.0,uninj,D,NO,SSTIN,SSTIN
CELL.4966,CELL.4966,0,Injury_5DPI_rep3_SS200000147BL_D3,4966,4,4125.0,3393.0,uninj,V,NO,CMPN,CMPN
CELL.4967,CELL.4967,0,Injury_5DPI_rep3_SS200000147BL_D3,4967,7,3567.0,3390.0,uninj,V,NO,VLMC,VLMC
CELL.4968,CELL.4968,0,Injury_5DPI_rep3_SS200000147BL_D3,4968,4,4340.0,3399.0,uninj,V,NO,CMPN,CMPN
CELL.4969,CELL.4969,2,Injury_5DPI_rep3_SS200000147BL_D3,4969,7,2243.0,3396.0,uninj,D,NO,VLMC,VLMC
CELL.4970,CELL.4970,2,Injury_5DPI_rep3_SS200000147BL_D3,4970,4,4586.0,3396.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4971,CELL.4971,1,Injury_5DPI_rep3_SS200000147BL_D3,4971,0,1453.0,3397.0,uninj,D,NO,MPEX,MPEX
CELL.4972,CELL.4972,1,Injury_5DPI_rep3_SS200000147BL_D3,4972,1,2602.0,3398.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.4973,CELL.4973,2,Injury_5DPI_rep3_SS200000147BL_D3,4973,7,3540.0,3391.0,uninj,V,NO,VLMC,VLMC
CELL.4974,CELL.4974,6,Injury_5DPI_rep3_SS200000147BL_D3,4974,0,1382.0,3402.0,uninj,D,NO,MPEX,MPEX
CELL.4975,CELL.4975,1,Injury_5DPI_rep3_SS200000147BL_D3,4975,11,2148.0,3402.0,uninj,D,NO,SSTIN,SSTIN
CELL.4976,CELL.4976,0,Injury_5DPI_rep3_SS200000147BL_D3,4976,10,4387.0,3402.0,uninj,V,NO,NPYIN,NPYIN
CELL.4978,CELL.4978,1,Injury_5DPI_rep3_SS200000147BL_D3,4978,0,1657.0,3405.0,uninj,D,NO,MPEX,MPEX
CELL.4979,CELL.4979,0,Injury_5DPI_rep3_SS200000147BL_D3,4979,1,3650.0,3408.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4981,CELL.4981,2,Injury_5DPI_rep3_SS200000147BL_D3,4981,0,2301.0,3411.0,uninj,D,NO,MPEX,MPEX
CELL.4984,CELL.4984,1,Injury_5DPI_rep3_SS200000147BL_D3,4984,11,2084.0,3410.0,uninj,D,NO,SSTIN,SSTIN
CELL.4987,CELL.4987,2,Injury_5DPI_rep3_SS200000147BL_D3,4987,7,3499.0,3411.0,uninj,V,NO,VLMC,VLMC
CELL.4989,CELL.4989,1,Injury_5DPI_rep3_SS200000147BL_D3,4989,0,2703.0,3414.0,uninj,D,NO,MPEX,MPEX
CELL.4990,CELL.4990,0,Injury_5DPI_rep3_SS200000147BL_D3,4990,4,3618.0,3412.0,uninj,V,NO,CMPN,CMPN
CELL.4991,CELL.4991,1,Injury_5DPI_rep3_SS200000147BL_D3,4991,11,1906.0,3415.0,uninj,D,NO,SSTIN,SSTIN
CELL.4992,CELL.4992,7,Injury_5DPI_rep3_SS200000147BL_D3,4992,8,1679.0,3419.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.4993,CELL.4993,2,Injury_5DPI_rep3_SS200000147BL_D3,4993,1,5048.0,3411.0,uninj,V,NO,VLMC,VLMC
CELL.4994,CELL.4994,1,Injury_5DPI_rep3_SS200000147BL_D3,4994,8,1729.0,3415.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.4995,CELL.4995,2,Injury_5DPI_rep3_SS200000147BL_D3,4995,1,3431.0,3416.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.4996,CELL.4996,0,Injury_5DPI_rep3_SS200000147BL_D3,4996,10,3956.0,3412.0,uninj,V,NO,NPYIN,NPYIN
CELL.4998,CELL.4998,1,Injury_5DPI_rep3_SS200000147BL_D3,4998,1,1879.0,3414.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.4999,CELL.4999,1,Injury_5DPI_rep3_SS200000147BL_D3,4999,11,1836.0,3420.0,uninj,D,NO,SSTIN,SSTIN
CELL.5000,CELL.5000,2,Injury_5DPI_rep3_SS200000147BL_D3,5000,7,2921.0,3425.0,uninj,D,NO,VLMC,VLMC
CELL.5001,CELL.5001,0,Injury_5DPI_rep3_SS200000147BL_D3,5001,10,3796.0,3422.0,uninj,V,NO,NPYIN,NPYIN
CELL.5003,CELL.5003,6,Injury_5DPI_rep3_SS200000147BL_D3,5003,1,3376.0,3415.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.5004,CELL.5004,0,Injury_5DPI_rep3_SS200000147BL_D3,5004,1,4260.0,3421.0,uninj,V,NO,CMPN,CMPN
CELL.5006,CELL.5006,2,Injury_5DPI_rep3_SS200000147BL_D3,5006,1,3767.0,3423.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.5007,CELL.5007,0,Injury_5DPI_rep3_SS200000147BL_D3,5007,10,3838.0,3427.0,uninj,V,NO,NPYIN,NPYIN
CELL.5009,CELL.5009,6,Injury_5DPI_rep3_SS200000147BL_D3,5009,10,2662.0,3423.0,uninj,D,NO,NPYIN,NPYIN
CELL.5011,CELL.5011,0,Injury_5DPI_rep3_SS200000147BL_D3,5011,10,4132.0,3434.0,uninj,V,NO,NPYIN,NPYIN
CELL.5013,CELL.5013,1,Injury_5DPI_rep3_SS200000147BL_D3,5013,0,2763.0,3432.0,uninj,D,NO,MPEX,MPEX
CELL.5014,CELL.5014,0,Injury_5DPI_rep3_SS200000147BL_D3,5014,10,3909.0,3428.0,uninj,V,NO,NPYIN,NPYIN
CELL.5015,CELL.5015,1,Injury_5DPI_rep3_SS200000147BL_D3,5015,11,1818.0,3430.0,uninj,D,NO,SSTIN,SSTIN
CELL.5016,CELL.5016,6,Injury_5DPI_rep3_SS200000147BL_D3,5016,1,3251.0,3434.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.5017,CELL.5017,0,Injury_5DPI_rep3_SS200000147BL_D3,5017,4,4327.0,3435.0,uninj,V,NO,CMPN,CMPN
CELL.5018,CELL.5018,1,Injury_5DPI_rep3_SS200000147BL_D3,5018,0,2171.0,3436.0,uninj,D,NO,MPEX,MPEX
CELL.5019,CELL.5019,6,Injury_5DPI_rep3_SS200000147BL_D3,5019,7,2976.0,3437.0,uninj,D,NO,VLMC,VLMC
CELL.5021,CELL.5021,0,Injury_5DPI_rep3_SS200000147BL_D3,5021,10,3870.0,3428.0,uninj,V,NO,NPYIN,NPYIN
CELL.5022,CELL.5022,0,Injury_5DPI_rep3_SS200000147BL_D3,5022,4,4062.0,3433.0,uninj,V,NO,CMPN,CMPN
CELL.5023,CELL.5023,1,Injury_5DPI_rep3_SS200000147BL_D3,5023,0,2793.0,3443.0,uninj,D,NO,MPEX,MPEX
CELL.5025,CELL.5025,1,Injury_5DPI_rep3_SS200000147BL_D3,5025,7,2946.0,3440.0,uninj,D,NO,VLMC,VLMC
CELL.5026,CELL.5026,0,Injury_5DPI_rep3_SS200000147BL_D3,5026,4,4100.0,3436.0,uninj,V,NO,CMPN,CMPN
CELL.5027,CELL.5027,0,Injury_5DPI_rep3_SS200000147BL_D3,5027,10,4170.0,3441.0,uninj,V,NO,NPYIN,NPYIN
CELL.5029,CELL.5029,2,Injury_5DPI_rep3_SS200000147BL_D3,5029,5,3113.0,3444.0,uninj,D,NO,MSN,MSN
CELL.5030,CELL.5030,0,Injury_5DPI_rep3_SS200000147BL_D3,5030,5,3154.0,3444.0,uninj,V,NO,MSN,MSN
CELL.5031,CELL.5031,6,Injury_5DPI_rep3_SS200000147BL_D3,5031,10,3649.0,3444.0,uninj,V,NO,NPYIN,NPYIN
CELL.5032,CELL.5032,0,Injury_5DPI_rep3_SS200000147BL_D3,5032,4,4239.0,3447.0,uninj,V,NO,CMPN,CMPN
CELL.5033,CELL.5033,1,Injury_5DPI_rep3_SS200000147BL_D3,5033,0,2455.0,3445.0,uninj,D,NO,MPEX,MPEX
CELL.5034,CELL.5034,1,Injury_5DPI_rep3_SS200000147BL_D3,5034,0,2303.0,3444.0,uninj,D,NO,MPEX,MPEX
CELL.5035,CELL.5035,0,Injury_5DPI_rep3_SS200000147BL_D3,5035,4,3187.0,3437.0,uninj,V,NO,CMPN,CMPN
CELL.5036,CELL.5036,1,Injury_5DPI_rep3_SS200000147BL_D3,5036,1,1907.0,3443.0,uninj,D,NO,MPEX,MPEX
CELL.5038,CELL.5038,0,Injury_5DPI_rep3_SS200000147BL_D3,5038,10,3749.0,3454.0,uninj,V,NO,NPYIN,NPYIN
CELL.5039,CELL.5039,1,Injury_5DPI_rep3_SS200000147BL_D3,5039,0,2095.0,3453.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.5040,CELL.5040,0,Injury_5DPI_rep3_SS200000147BL_D3,5040,4,4358.0,3453.0,uninj,V,NO,CMPN,CMPN
CELL.5041,CELL.5041,6,Injury_5DPI_rep3_SS200000147BL_D3,5041,1,3365.0,3453.0,uninj,V,NO,VLMC,VLMC
CELL.5042,CELL.5042,6,Injury_5DPI_rep3_SS200000147BL_D3,5042,10,3995.0,3451.0,uninj,V,NO,NPYIN,NPYIN
CELL.5043,CELL.5043,0,Injury_5DPI_rep3_SS200000147BL_D3,5043,13,3703.0,3456.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.5044,CELL.5044,6,Injury_5DPI_rep3_SS200000147BL_D3,5044,0,1522.0,3454.0,uninj,D,NO,MPEX,MPEX
CELL.5045,CELL.5045,2,Injury_5DPI_rep3_SS200000147BL_D3,5045,1,5071.0,3459.0,uninj,V,NO,VLMC,VLMC
CELL.5046,CELL.5046,1,Injury_5DPI_rep3_SS200000147BL_D3,5046,0,2423.0,3455.0,uninj,D,NO,MPEX,MPEX
CELL.5047,CELL.5047,0,Injury_5DPI_rep3_SS200000147BL_D3,5047,10,3816.0,3446.0,uninj,V,NO,NPYIN,NPYIN
CELL.5048,CELL.5048,2,Injury_5DPI_rep3_SS200000147BL_D3,5048,1,1425.0,3456.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.5049,CELL.5049,1,Injury_5DPI_rep3_SS200000147BL_D3,5049,11,2818.0,3447.0,uninj,D,NO,SSTIN,SSTIN
CELL.5050,CELL.5050,6,Injury_5DPI_rep3_SS200000147BL_D3,5050,10,3786.0,3456.0,uninj,V,NO,NPYIN,NPYIN
CELL.5051,CELL.5051,0,Injury_5DPI_rep3_SS200000147BL_D3,5051,10,3677.0,3456.0,uninj,V,NO,NPYIN,NPYIN
CELL.5052,CELL.5052,6,Injury_5DPI_rep3_SS200000147BL_D3,5052,1,1482.0,3460.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.5053,CELL.5053,6,Injury_5DPI_rep3_SS200000147BL_D3,5053,1,1771.0,3461.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.5054,CELL.5054,6,Injury_5DPI_rep3_SS200000147BL_D3,5054,10,3394.0,3461.0,uninj,V,NO,NPYIN,NPYIN
CELL.5055,CELL.5055,0,Injury_5DPI_rep3_SS200000147BL_D3,5055,1,4504.0,3460.0,uninj,V,NO,NTNG1EX,NTNG1EX
CELL.5056,CELL.5056,1,Injury_5DPI_rep3_SS200000147BL_D3,5056,0,2756.0,3461.0,uninj,D,NO,MPEX,MPEX
CELL.5058,CELL.5058,0,Injury_5DPI_rep3_SS200000147BL_D3,5058,10,3847.0,3458.0,uninj,V,NO,NPYIN,NPYIN
CELL.5059,CELL.5059,1,Injury_5DPI_rep3_SS200000147BL_D3,5059,0,2012.0,3465.0,uninj,D,NO,MPEX,MPEX
CELL.5060,CELL.5060,0,Injury_5DPI_rep3_SS200000147BL_D3,5060,13,3278.0,3472.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.5061,CELL.5061,0,Injury_5DPI_rep3_SS200000147BL_D3,5061,4,4197.0,3458.0,uninj,V,NO,CMPN,CMPN
CELL.5062,CELL.5062,6,Injury_5DPI_rep3_SS200000147BL_D3,5062,11,4466.0,3461.0,uninj,V,NO,SSTIN,SSTIN
CELL.5063,CELL.5063,1,Injury_5DPI_rep3_SS200000147BL_D3,5063,11,1849.0,3465.0,uninj,D,NO,SSTIN,SSTIN
CELL.5064,CELL.5064,6,Injury_5DPI_rep3_SS200000147BL_D3,5064,0,1365.0,3463.0,uninj,D,NO,NTNG1EX,NTNG1EX
CELL.5066,CELL.5066,0,Injury_5DPI_rep3_SS200000147BL_D3,5066,13,3325.0,3470.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.5068,CELL.5068,6,Injury_5DPI_rep3_SS200000147BL_D3,5068,11,1264.0,3468.0,uninj,D,NO,SSTIN,SSTIN
CELL.5069,CELL.5069,1,Injury_5DPI_rep3_SS200000147BL_D3,5069,11,2977.0,3468.0,uninj,D,NO,SSTIN,SSTIN
CELL.5071,CELL.5071,0,Injury_5DPI_rep3_SS200000147BL_D3,5071,10,3612.0,3466.0,uninj,V,NO,NPYIN,NPYIN
CELL.5072,CELL.5072,0,Injury_5DPI_rep3_SS200000147BL_D3,5072,4,4279.0,3469.0,uninj,V,NO,CMPN,CMPN
CELL.5073,CELL.5073,1,Injury_5DPI_rep3_SS200000147BL_D3,5073,0,2718.0,3473.0,uninj,D,NO,MPEX,MPEX
CELL.5074,CELL.5074,6,Injury_5DPI_rep3_SS200000147BL_D3,5074,1,1573.0,3474.0,uninj,D,NO,VLMC,VLMC
CELL.5076,CELL.5076,2,Injury_5DPI_rep3_SS200000147BL_D3,5076,7,4601.0,3471.0,uninj,V,NO,VLMC,VLMC
CELL.5077,CELL.5077,1,Injury_5DPI_rep3_SS200000147BL_D3,5077,0,2269.0,3474.0,uninj,D,NO,MPEX,MPEX
CELL.5079,CELL.5079,1,Injury_5DPI_rep3_SS200000147BL_D3,5079,0,1928.0,3481.0,uninj,D,NO,DPEX,DPEX
CELL.5080,CELL.5080,1,Injury_5DPI_rep3_SS200000147BL_D3,5080,0,1957.0,3482.0,uninj,D,NO,MPEX,MPEX
CELL.5081,CELL.5081,7,Injury_5DPI_rep3_SS200000147BL_D3,5081,8,1638.0,3480.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.5083,CELL.5083,0,Injury_5DPI_rep3_SS200000147BL_D3,5083,13,3250.0,3479.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.5084,CELL.5084,1,Injury_5DPI_rep3_SS200000147BL_D3,5084,0,2475.0,3479.0,uninj,D,NO,MPEX,MPEX
CELL.5085,CELL.5085,0,Injury_5DPI_rep3_SS200000147BL_D3,5085,4,4027.0,3490.0,uninj,V,NO,CMPN,CMPN
CELL.5086,CELL.5086,0,Injury_5DPI_rep3_SS200000147BL_D3,5086,4,4338.0,3480.0,uninj,V,NO,CMPN,CMPN
CELL.5087,CELL.5087,0,Injury_5DPI_rep3_SS200000147BL_D3,5087,10,4148.0,3482.0,uninj,V,NO,NPYIN,NPYIN
CELL.5088,CELL.5088,6,Injury_5DPI_rep3_SS200000147BL_D3,5088,4,4386.0,3482.0,uninj,V,NO,CMPN,CMPN
CELL.5089,CELL.5089,6,Injury_5DPI_rep3_SS200000147BL_D3,5089,13,3298.0,3483.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.5090,CELL.5090,1,Injury_5DPI_rep3_SS200000147BL_D3,5090,0,2090.0,3483.0,uninj,D,NO,MPEX,MPEX
CELL.5091,CELL.5091,1,Injury_5DPI_rep3_SS200000147BL_D3,5091,0,2767.0,3483.0,uninj,D,NO,MPEX,MPEX
CELL.5092,CELL.5092,2,Injury_5DPI_rep3_SS200000147BL_D3,5092,7,5096.0,3490.0,uninj,V,NO,VLMC,VLMC
CELL.5093,CELL.5093,2,Injury_5DPI_rep3_SS200000147BL_D3,5093,7,2934.0,3477.0,uninj,D,NO,VLMC,VLMC
CELL.5094,CELL.5094,0,Injury_5DPI_rep3_SS200000147BL_D3,5094,10,3730.0,3482.0,uninj,V,NO,NPYIN,NPYIN
CELL.5095,CELL.5095,1,Injury_5DPI_rep3_SS200000147BL_D3,5095,0,1881.0,3486.0,uninj,D,NO,MPEX,MPEX
CELL.5096,CELL.5096,1,Injury_5DPI_rep3_SS200000147BL_D3,5096,8,1702.0,3490.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.5097,CELL.5097,0,Injury_5DPI_rep3_SS200000147BL_D3,5097,10,3582.0,3485.0,uninj,V,NO,NPYIN,NPYIN
CELL.5098,CELL.5098,1,Injury_5DPI_rep3_SS200000147BL_D3,5098,0,2160.0,3486.0,uninj,D,NO,MPEX,MPEX
CELL.5099,CELL.5099,0,Injury_5DPI_rep3_SS200000147BL_D3,5099,4,4248.0,3480.0,uninj,V,NO,CMPN,CMPN
CELL.5100,CELL.5100,6,Injury_5DPI_rep3_SS200000147BL_D3,5100,10,3788.0,3491.0,uninj,V,NO,NPYIN,NPYIN
CELL.5101,CELL.5101,2,Injury_5DPI_rep3_SS200000147BL_D3,5101,7,5058.0,3491.0,uninj,V,NO,VLMC,VLMC
