,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.5593,CELL.5593,7,Injury_5DPI_rep2_SS200000147BL_D2,5593,0,5112.0,8383.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5594,CELL.5594,7,Injury_5DPI_rep2_SS200000147BL_D2,5594,0,5111.0,8414.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5595,CELL.5595,0,Injury_5DPI_rep2_SS200000147BL_D2,5595,1,5114.0,8736.0,inj,D,inj_D_LP,MSN,MSN
CELL.5596,CELL.5596,0,Injury_5DPI_rep2_SS200000147BL_D2,5596,1,5109.0,8712.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5597,CELL.5597,2,Injury_5DPI_rep2_SS200000147BL_D2,5597,8,5115.0,9513.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.5598,CELL.5598,10,Injury_5DPI_rep2_SS200000147BL_D2,5598,0,5112.0,12887.0,uninj,D,NO,OBNBL,OBNBL
CELL.5599,CELL.5599,0,Injury_5DPI_rep2_SS200000147BL_D2,5599,0,5103.0,12963.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.5600,CELL.5600,4,Injury_5DPI_rep2_SS200000147BL_D2,5600,7,5111.0,7787.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.5601,CELL.5601,5,Injury_5DPI_rep2_SS200000147BL_D2,5601,4,5111.0,11091.0,uninj,D,NO,MPEX,MPEX
CELL.5602,CELL.5602,1,Injury_5DPI_rep2_SS200000147BL_D2,5602,3,5108.0,12352.0,uninj,D,NO,DIPC,TLNBL
CELL.5603,CELL.5603,1,Injury_5DPI_rep2_SS200000147BL_D2,5603,10,5111.0,9282.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.5604,CELL.5604,5,Injury_5DPI_rep2_SS200000147BL_D2,5604,17,5112.0,10451.0,inj,D,inj_D_MP,MPIN,MPIN
CELL.5605,CELL.5605,0,Injury_5DPI_rep2_SS200000147BL_D2,5605,1,5115.0,12489.0,uninj,D,NO,MSN,MSN
CELL.5606,CELL.5606,7,Injury_5DPI_rep2_SS200000147BL_D2,5606,0,5118.0,8064.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5607,CELL.5607,2,Injury_5DPI_rep2_SS200000147BL_D2,5607,5,5110.0,11168.0,uninj,D,NO,MPEX,MPEX
CELL.5608,CELL.5608,7,Injury_5DPI_rep2_SS200000147BL_D2,5608,0,5116.0,8236.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5609,CELL.5609,2,Injury_5DPI_rep2_SS200000147BL_D2,5609,5,5113.0,11319.0,uninj,D,NO,MPEX,MPEX
CELL.5610,CELL.5610,0,Injury_5DPI_rep2_SS200000147BL_D2,5610,14,5112.0,8612.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5611,CELL.5611,0,Injury_5DPI_rep2_SS200000147BL_D2,5611,14,5114.0,8668.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5612,CELL.5612,5,Injury_5DPI_rep2_SS200000147BL_D2,5612,4,5110.0,12255.0,uninj,D,NO,MPEX,MPEX
CELL.5613,CELL.5613,1,Injury_5DPI_rep2_SS200000147BL_D2,5613,3,5117.0,12407.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.5614,CELL.5614,0,Injury_5DPI_rep2_SS200000147BL_D2,5614,1,5118.0,12624.0,uninj,D,NO,MSN,MSN
CELL.5615,CELL.5615,4,Injury_5DPI_rep2_SS200000147BL_D2,5615,4,5119.0,10302.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.5618,CELL.5618,7,Injury_5DPI_rep2_SS200000147BL_D2,5618,0,5119.0,8443.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5619,CELL.5619,1,Injury_5DPI_rep2_SS200000147BL_D2,5619,3,5127.0,8869.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.5620,CELL.5620,1,Injury_5DPI_rep2_SS200000147BL_D2,5620,10,5118.0,12090.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.5621,CELL.5621,0,Injury_5DPI_rep2_SS200000147BL_D2,5621,1,5125.0,8794.0,inj,D,inj_D_LP,MSN,MSN
CELL.5623,CELL.5623,2,Injury_5DPI_rep2_SS200000147BL_D2,5623,5,5122.0,11742.0,uninj,D,NO,MPEX,MPEX
CELL.5625,CELL.5625,2,Injury_5DPI_rep2_SS200000147BL_D2,5625,5,5134.0,11055.0,uninj,D,NO,MPEX,MPEX
CELL.5626,CELL.5626,7,Injury_5DPI_rep2_SS200000147BL_D2,5626,7,5123.0,8325.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.5628,CELL.5628,2,Injury_5DPI_rep2_SS200000147BL_D2,5628,4,5129.0,11022.0,uninj,D,NO,MPEX,MPEX
CELL.5629,CELL.5629,1,Injury_5DPI_rep2_SS200000147BL_D2,5629,10,5125.0,12054.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.5630,CELL.5630,0,Injury_5DPI_rep2_SS200000147BL_D2,5630,1,5129.0,12663.0,uninj,D,NO,MSN,MSN
CELL.5631,CELL.5631,7,Injury_5DPI_rep2_SS200000147BL_D2,5631,0,5123.0,8207.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5633,CELL.5633,0,Injury_5DPI_rep2_SS200000147BL_D2,5633,1,5130.0,12527.0,uninj,D,NO,MSN,MSN
CELL.5634,CELL.5634,1,Injury_5DPI_rep2_SS200000147BL_D2,5634,3,5128.0,12447.0,uninj,D,NO,DIPC,TLNBL
CELL.5635,CELL.5635,7,Injury_5DPI_rep2_SS200000147BL_D2,5635,0,5127.0,8541.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5636,CELL.5636,2,Injury_5DPI_rep2_SS200000147BL_D2,5636,5,5119.0,9613.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5637,CELL.5637,1,Injury_5DPI_rep2_SS200000147BL_D2,5637,3,5128.0,12382.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.5638,CELL.5638,1,Injury_5DPI_rep2_SS200000147BL_D2,5638,3,5133.0,8837.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.5639,CELL.5639,1,Injury_5DPI_rep2_SS200000147BL_D2,5639,10,5124.0,9310.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.5640,CELL.5640,2,Injury_5DPI_rep2_SS200000147BL_D2,5640,5,5130.0,10188.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5641,CELL.5641,4,Injury_5DPI_rep2_SS200000147BL_D2,5641,12,5132.0,10676.0,uninj,D,NO,VLMC,VLMC
CELL.5642,CELL.5642,0,Injury_5DPI_rep2_SS200000147BL_D2,5642,1,5126.0,12545.0,uninj,D,NO,MSN,MSN
CELL.5643,CELL.5643,0,Injury_5DPI_rep2_SS200000147BL_D2,5643,14,5127.0,8697.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5644,CELL.5644,2,Injury_5DPI_rep2_SS200000147BL_D2,5644,5,5134.0,9387.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5645,CELL.5645,2,Injury_5DPI_rep2_SS200000147BL_D2,5645,5,5132.0,9437.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5646,CELL.5646,2,Injury_5DPI_rep2_SS200000147BL_D2,5646,8,5135.0,11953.0,uninj,D,NO,DPEX,DPEX
CELL.5647,CELL.5647,0,Injury_5DPI_rep2_SS200000147BL_D2,5647,1,5129.0,12572.0,uninj,D,NO,MSN,MSN
CELL.5648,CELL.5648,5,Injury_5DPI_rep2_SS200000147BL_D2,5648,3,5129.0,12344.0,uninj,D,NO,DIPC,TLNBL
CELL.5649,CELL.5649,2,Injury_5DPI_rep2_SS200000147BL_D2,5649,5,5126.0,9338.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5650,CELL.5650,2,Injury_5DPI_rep2_SS200000147BL_D2,5650,5,5131.0,9485.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5651,CELL.5651,2,Injury_5DPI_rep2_SS200000147BL_D2,5651,7,5128.0,9687.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.5653,CELL.5653,0,Injury_5DPI_rep2_SS200000147BL_D2,5653,6,5136.0,12708.0,uninj,D,NO,CCKIN,CCKIN
CELL.5654,CELL.5654,7,Injury_5DPI_rep2_SS200000147BL_D2,5654,0,5134.0,8117.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5655,CELL.5655,5,Injury_5DPI_rep2_SS200000147BL_D2,5655,10,5135.0,12125.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.5656,CELL.5656,7,Injury_5DPI_rep2_SS200000147BL_D2,5656,0,5135.0,8415.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5657,CELL.5657,1,Injury_5DPI_rep2_SS200000147BL_D2,5657,10,5135.0,12023.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.5658,CELL.5658,10,Injury_5DPI_rep2_SS200000147BL_D2,5658,9,5147.0,12822.0,uninj,D,NO,CCKIN,CCKIN
CELL.5659,CELL.5659,0,Injury_5DPI_rep2_SS200000147BL_D2,5659,6,5135.0,13029.0,uninj,D,NO,CCKIN,CCKIN
CELL.5660,CELL.5660,5,Injury_5DPI_rep2_SS200000147BL_D2,5660,0,5134.0,8381.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5662,CELL.5662,2,Injury_5DPI_rep2_SS200000147BL_D2,5662,5,5138.0,11927.0,uninj,D,NO,MPEX,MPEX
CELL.5663,CELL.5663,7,Injury_5DPI_rep2_SS200000147BL_D2,5663,0,5136.0,8187.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5664,CELL.5664,2,Injury_5DPI_rep2_SS200000147BL_D2,5664,5,5132.0,11844.0,uninj,D,NO,MPEX,MPEX
CELL.5665,CELL.5665,2,Injury_5DPI_rep2_SS200000147BL_D2,5665,5,5148.0,11978.0,uninj,D,NO,MPEX,MPEX
CELL.5666,CELL.5666,0,Injury_5DPI_rep2_SS200000147BL_D2,5666,1,5141.0,12594.0,uninj,D,NO,MSN,MSN
CELL.5667,CELL.5667,7,Injury_5DPI_rep2_SS200000147BL_D2,5667,0,5135.0,13104.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.5668,CELL.5668,7,Injury_5DPI_rep2_SS200000147BL_D2,5668,7,5138.0,8290.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.5669,CELL.5669,0,Injury_5DPI_rep2_SS200000147BL_D2,5669,0,5137.0,8644.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5670,CELL.5670,2,Injury_5DPI_rep2_SS200000147BL_D2,5670,5,5137.0,10997.0,uninj,D,NO,MPEX,MPEX
CELL.5671,CELL.5671,5,Injury_5DPI_rep2_SS200000147BL_D2,5671,5,5141.0,11282.0,uninj,D,NO,MPEX,MPEX
CELL.5672,CELL.5672,2,Injury_5DPI_rep2_SS200000147BL_D2,5672,5,5139.0,11591.0,uninj,D,NO,MPEX,MPEX
CELL.5673,CELL.5673,1,Injury_5DPI_rep2_SS200000147BL_D2,5673,3,5141.0,12472.0,uninj,D,NO,DIPC,TLNBL
CELL.5674,CELL.5674,0,Injury_5DPI_rep2_SS200000147BL_D2,5674,1,5142.0,12612.0,uninj,D,NO,MSN,MSN
CELL.5675,CELL.5675,2,Injury_5DPI_rep2_SS200000147BL_D2,5675,0,5133.0,12904.0,uninj,D,NO,OBNBL,OBNBL
CELL.5676,CELL.5676,7,Injury_5DPI_rep2_SS200000147BL_D2,5676,0,5137.0,8580.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5679,CELL.5679,2,Injury_5DPI_rep2_SS200000147BL_D2,5679,5,5141.0,11882.0,uninj,D,NO,MPEX,MPEX
CELL.5680,CELL.5680,0,Injury_5DPI_rep2_SS200000147BL_D2,5680,1,5132.0,12740.0,uninj,D,NO,MSN,MSN
CELL.5681,CELL.5681,2,Injury_5DPI_rep2_SS200000147BL_D2,5681,8,5142.0,9779.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.5682,CELL.5682,2,Injury_5DPI_rep2_SS200000147BL_D2,5682,5,5147.0,10083.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5683,CELL.5683,0,Injury_5DPI_rep2_SS200000147BL_D2,5683,0,5145.0,8504.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5684,CELL.5684,2,Injury_5DPI_rep2_SS200000147BL_D2,5684,17,5146.0,10140.0,inj,D,inj_D_MP,MPIN,MPIN
CELL.5685,CELL.5685,7,Injury_5DPI_rep2_SS200000147BL_D2,5685,0,5146.0,8603.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5687,CELL.5687,10,Injury_5DPI_rep2_SS200000147BL_D2,5687,6,5149.0,12942.0,uninj,D,NO,CCKIN,CCKIN
CELL.5688,CELL.5688,7,Injury_5DPI_rep2_SS200000147BL_D2,5688,0,5140.0,8081.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5689,CELL.5689,7,Injury_5DPI_rep2_SS200000147BL_D2,5689,0,5146.0,8242.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5690,CELL.5690,1,Injury_5DPI_rep2_SS200000147BL_D2,5690,10,5148.0,12089.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.5691,CELL.5691,1,Injury_5DPI_rep2_SS200000147BL_D2,5691,3,5147.0,12422.0,uninj,D,NO,DIPC,TLNBL
CELL.5692,CELL.5692,0,Injury_5DPI_rep2_SS200000147BL_D2,5692,1,5152.0,8711.0,inj,D,inj_D_LP,MSN,MSN
CELL.5693,CELL.5693,2,Injury_5DPI_rep2_SS200000147BL_D2,5693,5,5147.0,11780.0,uninj,D,NO,MPEX,MPEX
CELL.5694,CELL.5694,0,Injury_5DPI_rep2_SS200000147BL_D2,5694,1,5148.0,12686.0,uninj,D,NO,MSN,MSN
CELL.5695,CELL.5695,1,Injury_5DPI_rep2_SS200000147BL_D2,5695,10,5151.0,9279.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.5696,CELL.5696,0,Injury_5DPI_rep2_SS200000147BL_D2,5696,0,5155.0,8680.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5698,CELL.5698,4,Injury_5DPI_rep2_SS200000147BL_D2,5698,12,5152.0,10678.0,uninj,D,NO,VLMC,VLMC
CELL.5699,CELL.5699,4,Injury_5DPI_rep2_SS200000147BL_D2,5699,12,5146.0,10691.0,uninj,D,NO,VLMC,VLMC
CELL.5700,CELL.5700,2,Injury_5DPI_rep2_SS200000147BL_D2,5700,17,5146.0,11664.0,uninj,D,NO,MPIN,MPIN
CELL.5701,CELL.5701,1,Injury_5DPI_rep2_SS200000147BL_D2,5701,3,5147.0,8821.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.5702,CELL.5702,1,Injury_5DPI_rep2_SS200000147BL_D2,5702,3,5149.0,8891.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.5703,CELL.5703,0,Injury_5DPI_rep2_SS200000147BL_D2,5703,1,5153.0,12551.0,uninj,D,NO,MSN,MSN
CELL.5704,CELL.5704,0,Injury_5DPI_rep2_SS200000147BL_D2,5704,1,5161.0,8777.0,inj,D,inj_D_LP,MSN,MSN
CELL.5706,CELL.5706,2,Injury_5DPI_rep2_SS200000147BL_D2,5706,5,5148.0,11638.0,uninj,D,NO,MPEX,MPEX
CELL.5707,CELL.5707,2,Injury_5DPI_rep2_SS200000147BL_D2,5707,5,5156.0,11949.0,uninj,D,NO,MPEX,MPEX
CELL.5708,CELL.5708,0,Injury_5DPI_rep2_SS200000147BL_D2,5708,1,5153.0,8740.0,inj,D,inj_D_LP,MSN,MSN
CELL.5709,CELL.5709,1,Injury_5DPI_rep2_SS200000147BL_D2,5709,10,5151.0,9304.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.5710,CELL.5710,5,Injury_5DPI_rep2_SS200000147BL_D2,5710,8,5155.0,9548.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.5711,CELL.5711,4,Injury_5DPI_rep2_SS200000147BL_D2,5711,5,5158.0,10049.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5712,CELL.5712,2,Injury_5DPI_rep2_SS200000147BL_D2,5712,5,5156.0,11099.0,uninj,D,NO,MPEX,MPEX
CELL.5713,CELL.5713,7,Injury_5DPI_rep2_SS200000147BL_D2,5713,0,5154.0,8374.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5714,CELL.5714,7,Injury_5DPI_rep2_SS200000147BL_D2,5714,0,5156.0,8551.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5715,CELL.5715,4,Injury_5DPI_rep2_SS200000147BL_D2,5715,4,5157.0,11216.0,uninj,D,NO,MPEX,MPEX
CELL.5716,CELL.5716,0,Injury_5DPI_rep2_SS200000147BL_D2,5716,3,5162.0,8809.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.5717,CELL.5717,2,Injury_5DPI_rep2_SS200000147BL_D2,5717,5,5162.0,10926.0,uninj,D,NO,MPEX,MPEX
CELL.5718,CELL.5718,0,Injury_5DPI_rep2_SS200000147BL_D2,5718,1,5180.0,12586.0,uninj,D,NO,MSN,MSN
CELL.5719,CELL.5719,0,Injury_5DPI_rep2_SS200000147BL_D2,5719,0,5161.0,8524.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5720,CELL.5720,2,Injury_5DPI_rep2_SS200000147BL_D2,5720,5,5160.0,9357.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5721,CELL.5721,2,Injury_5DPI_rep2_SS200000147BL_D2,5721,5,5159.0,9391.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5722,CELL.5722,1,Injury_5DPI_rep2_SS200000147BL_D2,5722,10,5159.0,12010.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.5723,CELL.5723,1,Injury_5DPI_rep2_SS200000147BL_D2,5723,10,5154.0,12046.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.5724,CELL.5724,0,Injury_5DPI_rep2_SS200000147BL_D2,5724,1,5158.0,12640.0,uninj,D,NO,MSN,MSN
CELL.5725,CELL.5725,5,Injury_5DPI_rep2_SS200000147BL_D2,5725,4,5164.0,8017.0,inj,D,inj_D_LP,MPEX,MPEX
CELL.5726,CELL.5726,2,Injury_5DPI_rep2_SS200000147BL_D2,5726,5,5154.0,11018.0,uninj,D,NO,MPEX,MPEX
CELL.5727,CELL.5727,4,Injury_5DPI_rep2_SS200000147BL_D2,5727,4,5160.0,11308.0,uninj,D,NO,MPEX,MPEX
CELL.5728,CELL.5728,1,Injury_5DPI_rep2_SS200000147BL_D2,5728,3,5157.0,12380.0,uninj,D,NO,DIPC,TLNBL
CELL.5729,CELL.5729,0,Injury_5DPI_rep2_SS200000147BL_D2,5729,1,5154.0,12496.0,uninj,D,NO,MSN,MSN
CELL.5730,CELL.5730,10,Injury_5DPI_rep2_SS200000147BL_D2,5730,9,5162.0,12849.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.5731,CELL.5731,1,Injury_5DPI_rep2_SS200000147BL_D2,5731,3,5161.0,8853.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.5734,CELL.5734,0,Injury_5DPI_rep2_SS200000147BL_D2,5734,1,5162.0,12528.0,uninj,D,NO,MSN,MSN
CELL.5735,CELL.5735,5,Injury_5DPI_rep2_SS200000147BL_D2,5735,8,5167.0,11152.0,uninj,D,NO,DPEX,DPEX
CELL.5736,CELL.5736,5,Injury_5DPI_rep2_SS200000147BL_D2,5736,0,5161.0,13134.0,uninj,D,NO,OBNBL,OBNBL
CELL.5737,CELL.5737,7,Injury_5DPI_rep2_SS200000147BL_D2,5737,0,5163.0,8403.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5738,CELL.5738,0,Injury_5DPI_rep2_SS200000147BL_D2,5738,1,5166.0,8647.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5739,CELL.5739,4,Injury_5DPI_rep2_SS200000147BL_D2,5739,4,5166.0,9126.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5740,CELL.5740,4,Injury_5DPI_rep2_SS200000147BL_D2,5740,13,5166.0,10342.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5743,CELL.5743,5,Injury_5DPI_rep2_SS200000147BL_D2,5743,5,5170.0,10820.0,uninj,D,NO,MPEX,MPEX
CELL.5744,CELL.5744,5,Injury_5DPI_rep2_SS200000147BL_D2,5744,5,5167.0,11438.0,uninj,D,NO,MPEX,MPEX
CELL.5745,CELL.5745,7,Injury_5DPI_rep2_SS200000147BL_D2,5745,0,5169.0,8320.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5746,CELL.5746,2,Injury_5DPI_rep2_SS200000147BL_D2,5746,13,5177.0,10465.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5748,CELL.5748,0,Injury_5DPI_rep2_SS200000147BL_D2,5748,0,5165.0,8469.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5749,CELL.5749,6,Injury_5DPI_rep2_SS200000147BL_D2,5749,11,5150.0,12771.0,uninj,D,NO,RIPC2,REAEGC
CELL.5750,CELL.5750,2,Injury_5DPI_rep2_SS200000147BL_D2,5750,4,5173.0,9868.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5751,CELL.5751,1,Injury_5DPI_rep2_SS200000147BL_D2,5751,3,5172.0,12452.0,uninj,D,NO,DIPC,TLNBL
CELL.5752,CELL.5752,7,Injury_5DPI_rep2_SS200000147BL_D2,5752,0,5166.0,8067.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5753,CELL.5753,2,Injury_5DPI_rep2_SS200000147BL_D2,5753,5,5172.0,9472.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5755,CELL.5755,4,Injury_5DPI_rep2_SS200000147BL_D2,5755,12,5172.0,10744.0,uninj,D,NO,VLMC,VLMC
CELL.5756,CELL.5756,2,Injury_5DPI_rep2_SS200000147BL_D2,5756,5,5169.0,11859.0,uninj,D,NO,MPEX,MPEX
CELL.5757,CELL.5757,2,Injury_5DPI_rep2_SS200000147BL_D2,5757,5,5167.0,11917.0,uninj,D,NO,MPEX,MPEX
CELL.5758,CELL.5758,2,Injury_5DPI_rep2_SS200000147BL_D2,5758,9,5181.0,12994.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.5759,CELL.5759,4,Injury_5DPI_rep2_SS200000147BL_D2,5759,7,5165.0,7759.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.5760,CELL.5760,0,Injury_5DPI_rep2_SS200000147BL_D2,5760,1,5176.0,8612.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5761,CELL.5761,1,Injury_5DPI_rep2_SS200000147BL_D2,5761,10,5174.0,9278.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.5762,CELL.5762,2,Injury_5DPI_rep2_SS200000147BL_D2,5762,5,5173.0,11815.0,uninj,D,NO,MPEX,MPEX
CELL.5763,CELL.5763,10,Injury_5DPI_rep2_SS200000147BL_D2,5763,9,5177.0,12957.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.5764,CELL.5764,7,Injury_5DPI_rep2_SS200000147BL_D2,5764,0,5175.0,8343.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5765,CELL.5765,7,Injury_5DPI_rep2_SS200000147BL_D2,5765,0,5172.0,8445.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5767,CELL.5767,6,Injury_5DPI_rep2_SS200000147BL_D2,5767,6,5174.0,12691.0,uninj,D,NO,CCKIN,CCKIN
CELL.5769,CELL.5769,2,Injury_5DPI_rep2_SS200000147BL_D2,5769,5,5177.0,10093.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5771,CELL.5771,7,Injury_5DPI_rep2_SS200000147BL_D2,5771,0,5179.0,8547.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5772,CELL.5772,4,Injury_5DPI_rep2_SS200000147BL_D2,5772,7,5182.0,7776.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.5773,CELL.5773,1,Injury_5DPI_rep2_SS200000147BL_D2,5773,1,5181.0,12479.0,uninj,D,NO,MSN,MSN
CELL.5774,CELL.5774,0,Injury_5DPI_rep2_SS200000147BL_D2,5774,1,5184.0,12617.0,uninj,D,NO,MSN,MSN
CELL.5776,CELL.5776,5,Injury_5DPI_rep2_SS200000147BL_D2,5776,7,5182.0,10306.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.5777,CELL.5777,0,Injury_5DPI_rep2_SS200000147BL_D2,5777,1,5178.0,8753.0,inj,D,inj_D_LP,MSN,MSN
CELL.5778,CELL.5778,2,Injury_5DPI_rep2_SS200000147BL_D2,5778,5,5179.0,11369.0,uninj,D,NO,MPEX,MPEX
CELL.5779,CELL.5779,1,Injury_5DPI_rep2_SS200000147BL_D2,5779,10,5180.0,12024.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.5781,CELL.5781,0,Injury_5DPI_rep2_SS200000147BL_D2,5781,1,5188.0,8717.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5782,CELL.5782,5,Injury_5DPI_rep2_SS200000147BL_D2,5782,5,5182.0,9806.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5783,CELL.5783,4,Injury_5DPI_rep2_SS200000147BL_D2,5783,8,5182.0,11747.0,uninj,D,NO,DPEX,DPEX
CELL.5784,CELL.5784,1,Injury_5DPI_rep2_SS200000147BL_D2,5784,3,5185.0,8867.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.5786,CELL.5786,10,Injury_5DPI_rep2_SS200000147BL_D2,5786,9,5183.0,12822.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.5787,CELL.5787,4,Injury_5DPI_rep2_SS200000147BL_D2,5787,7,5187.0,7856.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.5788,CELL.5788,1,Injury_5DPI_rep2_SS200000147BL_D2,5788,3,5181.0,12409.0,uninj,D,NO,DIPC,TLNBL
CELL.5789,CELL.5789,10,Injury_5DPI_rep2_SS200000147BL_D2,5789,9,5187.0,13025.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.5790,CELL.5790,7,Injury_5DPI_rep2_SS200000147BL_D2,5790,0,5187.0,8296.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.5791,CELL.5791,0,Injury_5DPI_rep2_SS200000147BL_D2,5791,1,5191.0,8691.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.5792,CELL.5792,1,Injury_5DPI_rep2_SS200000147BL_D2,5792,3,5189.0,8903.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.5793,CELL.5793,1,Injury_5DPI_rep2_SS200000147BL_D2,5793,10,5185.0,9311.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.5794,CELL.5794,2,Injury_5DPI_rep2_SS200000147BL_D2,5794,5,5180.0,10018.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5795,CELL.5795,1,Injury_5DPI_rep2_SS200000147BL_D2,5795,3,5186.0,8825.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.5796,CELL.5796,0,Injury_5DPI_rep2_SS200000147BL_D2,5796,1,5185.0,12552.0,uninj,D,NO,MSN,MSN
CELL.5797,CELL.5797,7,Injury_5DPI_rep2_SS200000147BL_D2,5797,4,5186.0,8019.0,inj,D,inj_D_LP,MPEX,MPEX
