,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.5765,CELL.5765,7,Injury_2DPI_rep3_SS200000147BL_D4,5765,8,1332.0,3342.0,inj,V,NO,CMPN,CMPN
CELL.5767,CELL.5767,3,Injury_2DPI_rep3_SS200000147BL_D4,5767,2,1649.0,3343.0,inj,V,NO,MPEX,MPEX
CELL.5768,CELL.5768,7,Injury_2DPI_rep3_SS200000147BL_D4,5768,9,1397.0,3344.0,inj,V,NO,MPEX,MPEX
CELL.5769,CELL.5769,1,Injury_2DPI_rep3_SS200000147BL_D4,5769,10,1466.0,3343.0,inj,V,NO,SSTIN,SSTIN
CELL.5770,CELL.5770,8,Injury_2DPI_rep3_SS200000147BL_D4,5770,3,384.0,3349.0,inj,V,NO,VLMC,VLMC
CELL.5771,CELL.5771,7,Injury_2DPI_rep3_SS200000147BL_D4,5771,8,1183.0,3349.0,inj,V,NO,CMPN,CMPN
CELL.5772,CELL.5772,7,Injury_2DPI_rep3_SS200000147BL_D4,5772,4,4398.0,3343.0,inj,D,inj_D_MP,CCKIN,CCKIN
CELL.5773,CELL.5773,3,Injury_2DPI_rep3_SS200000147BL_D4,5773,9,2142.0,3346.0,inj,V,NO,MPEX,MPEX
CELL.5776,CELL.5776,8,Injury_2DPI_rep3_SS200000147BL_D4,5776,3,1030.0,3349.0,inj,V,NO,VLMC,VLMC
CELL.5777,CELL.5777,7,Injury_2DPI_rep3_SS200000147BL_D4,5777,2,1915.0,3349.0,inj,V,NO,MPEX,MPEX
CELL.5779,CELL.5779,3,Injury_2DPI_rep3_SS200000147BL_D4,5779,10,2796.0,3351.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5782,CELL.5782,3,Injury_2DPI_rep3_SS200000147BL_D4,5782,2,3457.0,3355.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5783,CELL.5783,7,Injury_2DPI_rep3_SS200000147BL_D4,5783,9,1754.0,3354.0,inj,V,NO,MPEX,MPEX
CELL.5784,CELL.5784,4,Injury_2DPI_rep3_SS200000147BL_D4,5784,6,254.0,3353.0,inj,V,NO,VLMC,VLMC
CELL.5785,CELL.5785,3,Injury_2DPI_rep3_SS200000147BL_D4,5785,4,3919.0,3352.0,inj,D,inj_D_MP,CCKIN,CCKIN
CELL.5787,CELL.5787,3,Injury_2DPI_rep3_SS200000147BL_D4,5787,2,3618.0,3357.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5788,CELL.5788,7,Injury_2DPI_rep3_SS200000147BL_D4,5788,3,739.0,3358.0,inj,V,NO,VLMC,VLMC
CELL.5789,CELL.5789,7,Injury_2DPI_rep3_SS200000147BL_D4,5789,10,3827.0,3358.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5793,CELL.5793,1,Injury_2DPI_rep3_SS200000147BL_D4,5793,8,1202.0,3367.0,inj,V,NO,CMPN,CMPN
CELL.5797,CELL.5797,3,Injury_2DPI_rep3_SS200000147BL_D4,5797,2,3129.0,3362.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5798,CELL.5798,7,Injury_2DPI_rep3_SS200000147BL_D4,5798,9,3195.0,3363.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5803,CELL.5803,3,Injury_2DPI_rep3_SS200000147BL_D4,5803,2,3401.0,3367.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5804,CELL.5804,1,Injury_2DPI_rep3_SS200000147BL_D4,5804,8,1093.0,3369.0,inj,V,NO,CMPN,CMPN
CELL.5805,CELL.5805,1,Injury_2DPI_rep3_SS200000147BL_D4,5805,8,1165.0,3371.0,inj,V,NO,CMPN,CMPN
CELL.5806,CELL.5806,3,Injury_2DPI_rep3_SS200000147BL_D4,5806,2,1990.0,3364.0,inj,V,NO,MPEX,MPEX
CELL.5807,CELL.5807,3,Injury_2DPI_rep3_SS200000147BL_D4,5807,2,2555.0,3370.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5808,CELL.5808,7,Injury_2DPI_rep3_SS200000147BL_D4,5808,9,3767.0,3370.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5809,CELL.5809,1,Injury_2DPI_rep3_SS200000147BL_D4,5809,8,1140.0,3366.0,inj,V,NO,CMPN,CMPN
CELL.5810,CELL.5810,3,Injury_2DPI_rep3_SS200000147BL_D4,5810,9,2331.0,3365.0,inj,V,NO,MPEX,MPEX
CELL.5813,CELL.5813,7,Injury_2DPI_rep3_SS200000147BL_D4,5813,8,964.0,3372.0,inj,V,NO,CMPN,CMPN
CELL.5815,CELL.5815,8,Injury_2DPI_rep3_SS200000147BL_D4,5815,11,3994.0,3375.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5816,CELL.5816,3,Injury_2DPI_rep3_SS200000147BL_D4,5816,10,3165.0,3368.0,inj,D,inj_D_MP,MPIN,MPIN
CELL.5817,CELL.5817,8,Injury_2DPI_rep3_SS200000147BL_D4,5817,9,412.0,3371.0,inj,V,NO,MPEX,MPEX
CELL.5819,CELL.5819,7,Injury_2DPI_rep3_SS200000147BL_D4,5819,8,853.0,3379.0,inj,V,NO,CMPN,CMPN
CELL.5820,CELL.5820,3,Injury_2DPI_rep3_SS200000147BL_D4,5820,2,3479.0,3373.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5823,CELL.5823,7,Injury_2DPI_rep3_SS200000147BL_D4,5823,10,3450.0,3379.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5824,CELL.5824,3,Injury_2DPI_rep3_SS200000147BL_D4,5824,2,2912.0,3379.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5826,CELL.5826,7,Injury_2DPI_rep3_SS200000147BL_D4,5826,3,2075.0,3381.0,inj,V,NO,VLMC,VLMC
CELL.5830,CELL.5830,3,Injury_2DPI_rep3_SS200000147BL_D4,5830,10,3698.0,3383.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5831,CELL.5831,7,Injury_2DPI_rep3_SS200000147BL_D4,5831,3,1288.0,3388.0,inj,V,NO,VLMC,VLMC
CELL.5834,CELL.5834,3,Injury_2DPI_rep3_SS200000147BL_D4,5834,2,2218.0,3386.0,inj,V,NO,MPEX,MPEX
CELL.5835,CELL.5835,7,Injury_2DPI_rep3_SS200000147BL_D4,5835,5,4156.0,3388.0,inj,D,inj_D_MP,NPTXEX,NPTXEX
CELL.5836,CELL.5836,4,Injury_2DPI_rep3_SS200000147BL_D4,5836,11,4512.0,3385.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5837,CELL.5837,7,Injury_2DPI_rep3_SS200000147BL_D4,5837,8,1000.0,3393.0,inj,V,NO,CMPN,CMPN
CELL.5840,CELL.5840,7,Injury_2DPI_rep3_SS200000147BL_D4,5840,8,3370.0,3392.0,inj,D,inj_D_MP,CMPN,CMPN
CELL.5841,CELL.5841,1,Injury_2DPI_rep3_SS200000147BL_D4,5841,8,1453.0,3390.0,inj,V,NO,CMPN,CMPN
CELL.5842,CELL.5842,7,Injury_2DPI_rep3_SS200000147BL_D4,5842,8,3824.0,3393.0,inj,D,inj_D_MP,CMPN,CMPN
CELL.5843,CELL.5843,3,Injury_2DPI_rep3_SS200000147BL_D4,5843,10,4209.0,3387.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5844,CELL.5844,7,Injury_2DPI_rep3_SS200000147BL_D4,5844,2,3027.0,3393.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5847,CELL.5847,1,Injury_2DPI_rep3_SS200000147BL_D4,5847,8,1550.0,3406.0,inj,V,NO,CMPN,CMPN
CELL.5848,CELL.5848,8,Injury_2DPI_rep3_SS200000147BL_D4,5848,9,3941.0,3396.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5849,CELL.5849,4,Injury_2DPI_rep3_SS200000147BL_D4,5849,6,256.0,3398.0,inj,V,NO,VLMC,VLMC
CELL.5850,CELL.5850,8,Injury_2DPI_rep3_SS200000147BL_D4,5850,8,884.0,3399.0,inj,V,NO,CMPN,CMPN
CELL.5851,CELL.5851,1,Injury_2DPI_rep3_SS200000147BL_D4,5851,8,1174.0,3399.0,inj,V,NO,CMPN,CMPN
CELL.5852,CELL.5852,1,Injury_2DPI_rep3_SS200000147BL_D4,5852,8,1147.0,3399.0,inj,V,NO,CMPN,CMPN
CELL.5854,CELL.5854,3,Injury_2DPI_rep3_SS200000147BL_D4,5854,10,3652.0,3403.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5856,CELL.5856,3,Injury_2DPI_rep3_SS200000147BL_D4,5856,2,2796.0,3404.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5857,CELL.5857,8,Injury_2DPI_rep3_SS200000147BL_D4,5857,9,3002.0,3401.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5858,CELL.5858,1,Injury_2DPI_rep3_SS200000147BL_D4,5858,8,1076.0,3401.0,inj,V,NO,CMPN,CMPN
CELL.5859,CELL.5859,4,Injury_2DPI_rep3_SS200000147BL_D4,5859,6,232.0,3400.0,inj,V,NO,VLMC,VLMC
CELL.5860,CELL.5860,3,Injury_2DPI_rep3_SS200000147BL_D4,5860,2,2161.0,3403.0,inj,V,NO,MPEX,MPEX
CELL.5861,CELL.5861,3,Injury_2DPI_rep3_SS200000147BL_D4,5861,2,2960.0,3400.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5862,CELL.5862,7,Injury_2DPI_rep3_SS200000147BL_D4,5862,5,4358.0,3410.0,inj,D,inj_D_MP,NPTXEX,NPTXEX
CELL.5864,CELL.5864,3,Injury_2DPI_rep3_SS200000147BL_D4,5864,10,3615.0,3407.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5865,CELL.5865,8,Injury_2DPI_rep3_SS200000147BL_D4,5865,5,3889.0,3405.0,inj,D,inj_D_MP,NPTXEX,NPTXEX
CELL.5866,CELL.5866,7,Injury_2DPI_rep3_SS200000147BL_D4,5866,9,4328.0,3410.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5867,CELL.5867,8,Injury_2DPI_rep3_SS200000147BL_D4,5867,0,2361.0,3412.0,inj,V,NO,MPEX,MPEX
CELL.5868,CELL.5868,7,Injury_2DPI_rep3_SS200000147BL_D4,5868,3,828.0,3414.0,inj,V,NO,VLMC,VLMC
CELL.5869,CELL.5869,3,Injury_2DPI_rep3_SS200000147BL_D4,5869,3,1837.0,3411.0,inj,V,NO,VLMC,VLMC
CELL.5870,CELL.5870,3,Injury_2DPI_rep3_SS200000147BL_D4,5870,10,3591.0,3414.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5871,CELL.5871,8,Injury_2DPI_rep3_SS200000147BL_D4,5871,11,4440.0,3410.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5872,CELL.5872,1,Injury_2DPI_rep3_SS200000147BL_D4,5872,8,1014.0,3414.0,inj,V,NO,CMPN,CMPN
CELL.5873,CELL.5873,1,Injury_2DPI_rep3_SS200000147BL_D4,5873,10,1200.0,3417.0,inj,V,NO,SSTIN,SSTIN
CELL.5874,CELL.5874,3,Injury_2DPI_rep3_SS200000147BL_D4,5874,2,1911.0,3414.0,inj,V,NO,MPEX,MPEX
CELL.5876,CELL.5876,3,Injury_2DPI_rep3_SS200000147BL_D4,5876,2,3462.0,3414.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.5878,CELL.5878,3,Injury_2DPI_rep3_SS200000147BL_D4,5878,10,4080.0,3413.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5879,CELL.5879,4,Injury_2DPI_rep3_SS200000147BL_D4,5879,11,4530.0,3415.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5880,CELL.5880,7,Injury_2DPI_rep3_SS200000147BL_D4,5880,8,1041.0,3416.0,inj,V,NO,CMPN,CMPN
CELL.5881,CELL.5881,7,Injury_2DPI_rep3_SS200000147BL_D4,5881,9,2470.0,3416.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5882,CELL.5882,1,Injury_2DPI_rep3_SS200000147BL_D4,5882,8,968.0,3418.0,inj,V,NO,CMPN,CMPN
CELL.5883,CELL.5883,1,Injury_2DPI_rep3_SS200000147BL_D4,5883,8,1333.0,3417.0,inj,V,NO,CMPN,CMPN
CELL.5884,CELL.5884,3,Injury_2DPI_rep3_SS200000147BL_D4,5884,2,2288.0,3416.0,inj,V,NO,MPEX,MPEX
CELL.5888,CELL.5888,1,Injury_2DPI_rep3_SS200000147BL_D4,5888,8,940.0,3417.0,inj,V,NO,CMPN,CMPN
CELL.5890,CELL.5890,8,Injury_2DPI_rep3_SS200000147BL_D4,5890,4,3834.0,3425.0,inj,D,inj_D_MP,CCKIN,CCKIN
CELL.5891,CELL.5891,1,Injury_2DPI_rep3_SS200000147BL_D4,5891,10,1154.0,3422.0,inj,V,NO,SSTIN,SSTIN
CELL.5892,CELL.5892,3,Injury_2DPI_rep3_SS200000147BL_D4,5892,9,3702.0,3421.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5893,CELL.5893,1,Injury_2DPI_rep3_SS200000147BL_D4,5893,8,1080.0,3426.0,inj,V,NO,CMPN,CMPN
CELL.5894,CELL.5894,1,Injury_2DPI_rep3_SS200000147BL_D4,5894,14,1515.0,3428.0,inj,V,NO,OLIGO,OLIGO
CELL.5896,CELL.5896,3,Injury_2DPI_rep3_SS200000147BL_D4,5896,2,2424.0,3429.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5897,CELL.5897,3,Injury_2DPI_rep3_SS200000147BL_D4,5897,6,2787.0,3427.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.5898,CELL.5898,7,Injury_2DPI_rep3_SS200000147BL_D4,5898,10,1180.0,3425.0,inj,V,NO,SSTIN,SSTIN
CELL.5899,CELL.5899,7,Injury_2DPI_rep3_SS200000147BL_D4,5899,5,1648.0,3427.0,inj,V,NO,VLMC,VLMC
CELL.5901,CELL.5901,7,Injury_2DPI_rep3_SS200000147BL_D4,5901,8,1122.0,3427.0,inj,V,NO,CMPN,CMPN
CELL.5902,CELL.5902,1,Injury_2DPI_rep3_SS200000147BL_D4,5902,8,1572.0,3426.0,inj,V,NO,CMPN,CMPN
CELL.5903,CELL.5903,3,Injury_2DPI_rep3_SS200000147BL_D4,5903,2,2593.0,3427.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5904,CELL.5904,3,Injury_2DPI_rep3_SS200000147BL_D4,5904,2,3282.0,3428.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5905,CELL.5905,3,Injury_2DPI_rep3_SS200000147BL_D4,5905,10,3578.0,3428.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5906,CELL.5906,1,Injury_2DPI_rep3_SS200000147BL_D4,5906,8,1481.0,3430.0,inj,V,NO,CMPN,CMPN
CELL.5907,CELL.5907,4,Injury_2DPI_rep3_SS200000147BL_D4,5907,6,287.0,3432.0,inj,V,NO,VLMC,VLMC
CELL.5908,CELL.5908,7,Injury_2DPI_rep3_SS200000147BL_D4,5908,8,870.0,3431.0,inj,V,NO,CMPN,CMPN
CELL.5909,CELL.5909,8,Injury_2DPI_rep3_SS200000147BL_D4,5909,4,2361.0,3427.0,inj,V,NO,CCKIN,CCKIN
CELL.5910,CELL.5910,3,Injury_2DPI_rep3_SS200000147BL_D4,5910,9,2896.0,3430.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5913,CELL.5913,7,Injury_2DPI_rep3_SS200000147BL_D4,5913,2,1681.0,3431.0,inj,V,NO,MPEX,MPEX
CELL.5914,CELL.5914,3,Injury_2DPI_rep3_SS200000147BL_D4,5914,11,3654.0,3429.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5915,CELL.5915,3,Injury_2DPI_rep3_SS200000147BL_D4,5915,10,4310.0,3433.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5916,CELL.5916,3,Injury_2DPI_rep3_SS200000147BL_D4,5916,10,4061.0,3435.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5917,CELL.5917,1,Injury_2DPI_rep3_SS200000147BL_D4,5917,8,1037.0,3435.0,inj,V,NO,CMPN,CMPN
CELL.5919,CELL.5919,3,Injury_2DPI_rep3_SS200000147BL_D4,5919,5,3802.0,3438.0,inj,D,inj_D_MP,NPTXEX,NPTXEX
CELL.5920,CELL.5920,1,Injury_2DPI_rep3_SS200000147BL_D4,5920,2,1428.0,3440.0,inj,V,NO,DPEX,DPEX
CELL.5922,CELL.5922,1,Injury_2DPI_rep3_SS200000147BL_D4,5922,8,985.0,3443.0,inj,V,NO,CMPN,CMPN
CELL.5924,CELL.5924,8,Injury_2DPI_rep3_SS200000147BL_D4,5924,3,743.0,3440.0,inj,V,NO,VLMC,VLMC
CELL.5925,CELL.5925,7,Injury_2DPI_rep3_SS200000147BL_D4,5925,10,3532.0,3441.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5926,CELL.5926,1,Injury_2DPI_rep3_SS200000147BL_D4,5926,10,953.0,3442.0,inj,V,NO,SSTIN,SSTIN
CELL.5927,CELL.5927,7,Injury_2DPI_rep3_SS200000147BL_D4,5927,8,1221.0,3439.0,inj,V,NO,CMPN,CMPN
CELL.5928,CELL.5928,1,Injury_2DPI_rep3_SS200000147BL_D4,5928,14,1548.0,3443.0,inj,V,NO,OLIGO,OLIGO
CELL.5929,CELL.5929,3,Injury_2DPI_rep3_SS200000147BL_D4,5929,9,2562.0,3442.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5930,CELL.5930,1,Injury_2DPI_rep3_SS200000147BL_D4,5930,8,1203.0,3446.0,inj,V,NO,CMPN,CMPN
CELL.5931,CELL.5931,7,Injury_2DPI_rep3_SS200000147BL_D4,5931,3,2102.0,3444.0,inj,V,NO,VLMC,VLMC
CELL.5932,CELL.5932,7,Injury_2DPI_rep3_SS200000147BL_D4,5932,11,3408.0,3449.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5933,CELL.5933,7,Injury_2DPI_rep3_SS200000147BL_D4,5933,4,4160.0,3444.0,inj,D,inj_D_MP,CCKIN,CCKIN
CELL.5934,CELL.5934,3,Injury_2DPI_rep3_SS200000147BL_D4,5934,2,3241.0,3443.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5936,CELL.5936,7,Injury_2DPI_rep3_SS200000147BL_D4,5936,10,894.0,3453.0,inj,V,NO,SSTIN,SSTIN
CELL.5937,CELL.5937,7,Injury_2DPI_rep3_SS200000147BL_D4,5937,4,1486.0,3451.0,inj,V,NO,CCKIN,CCKIN
CELL.5939,CELL.5939,3,Injury_2DPI_rep3_SS200000147BL_D4,5939,2,2426.0,3449.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5940,CELL.5940,3,Injury_2DPI_rep3_SS200000147BL_D4,5940,2,3007.0,3450.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5941,CELL.5941,8,Injury_2DPI_rep3_SS200000147BL_D4,5941,9,3195.0,3450.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5942,CELL.5942,7,Injury_2DPI_rep3_SS200000147BL_D4,5942,5,3633.0,3450.0,inj,D,inj_D_MP,NPTXEX,NPTXEX
CELL.5943,CELL.5943,3,Injury_2DPI_rep3_SS200000147BL_D4,5943,10,4088.0,3452.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5944,CELL.5944,3,Injury_2DPI_rep3_SS200000147BL_D4,5944,11,3693.0,3450.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5945,CELL.5945,7,Injury_2DPI_rep3_SS200000147BL_D4,5945,9,4342.0,3452.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5947,CELL.5947,3,Injury_2DPI_rep3_SS200000147BL_D4,5947,6,2760.0,3455.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.5948,CELL.5948,3,Injury_2DPI_rep3_SS200000147BL_D4,5948,2,2971.0,3449.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5950,CELL.5950,7,Injury_2DPI_rep3_SS200000147BL_D4,5950,8,3953.0,3458.0,inj,D,inj_D_MP,CMPN,CMPN
CELL.5953,CELL.5953,3,Injury_2DPI_rep3_SS200000147BL_D4,5953,2,3833.0,3459.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5955,CELL.5955,7,Injury_2DPI_rep3_SS200000147BL_D4,5955,8,1012.0,3459.0,inj,V,NO,CMPN,CMPN
CELL.5956,CELL.5956,3,Injury_2DPI_rep3_SS200000147BL_D4,5956,8,3917.0,3461.0,inj,D,inj_D_MP,CMPN,CMPN
CELL.5957,CELL.5957,3,Injury_2DPI_rep3_SS200000147BL_D4,5957,10,3468.0,3463.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5958,CELL.5958,7,Injury_2DPI_rep3_SS200000147BL_D4,5958,10,4190.0,3459.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5959,CELL.5959,3,Injury_2DPI_rep3_SS200000147BL_D4,5959,6,2724.0,3459.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.5960,CELL.5960,8,Injury_2DPI_rep3_SS200000147BL_D4,5960,11,3347.0,3469.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5961,CELL.5961,1,Injury_2DPI_rep3_SS200000147BL_D4,5961,8,1412.0,3457.0,inj,V,NO,CMPN,CMPN
CELL.5962,CELL.5962,4,Injury_2DPI_rep3_SS200000147BL_D4,5962,6,2104.0,3465.0,inj,V,NO,VLMC,VLMC
CELL.5963,CELL.5963,3,Injury_2DPI_rep3_SS200000147BL_D4,5963,10,2847.0,3466.0,inj,D,inj_D_MP,MPIN,MPIN
CELL.5964,CELL.5964,7,Injury_2DPI_rep3_SS200000147BL_D4,5964,4,837.0,3462.0,inj,V,NO,CCKIN,CCKIN
CELL.5965,CELL.5965,7,Injury_2DPI_rep3_SS200000147BL_D4,5965,9,1967.0,3466.0,inj,V,NO,MPEX,MPEX
CELL.5966,CELL.5966,3,Injury_2DPI_rep3_SS200000147BL_D4,5966,2,3143.0,3461.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5967,CELL.5967,3,Injury_2DPI_rep3_SS200000147BL_D4,5967,10,4296.0,3463.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5968,CELL.5968,1,Injury_2DPI_rep3_SS200000147BL_D4,5968,8,1443.0,3462.0,inj,V,NO,CMPN,CMPN
CELL.5969,CELL.5969,7,Injury_2DPI_rep3_SS200000147BL_D4,5969,14,1537.0,3466.0,inj,V,NO,OLIGO,OLIGO
CELL.5970,CELL.5970,1,Injury_2DPI_rep3_SS200000147BL_D4,5970,14,1582.0,3466.0,inj,V,NO,OLIGO,OLIGO
CELL.5971,CELL.5971,3,Injury_2DPI_rep3_SS200000147BL_D4,5971,6,2662.0,3469.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.5972,CELL.5972,7,Injury_2DPI_rep3_SS200000147BL_D4,5972,8,1221.0,3466.0,inj,V,NO,CMPN,CMPN
CELL.5973,CELL.5973,3,Injury_2DPI_rep3_SS200000147BL_D4,5973,11,3731.0,3468.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5974,CELL.5974,7,Injury_2DPI_rep3_SS200000147BL_D4,5974,4,1371.0,3472.0,inj,V,NO,CCKIN,CCKIN
CELL.5978,CELL.5978,3,Injury_2DPI_rep3_SS200000147BL_D4,5978,2,4056.0,3469.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.5980,CELL.5980,7,Injury_2DPI_rep3_SS200000147BL_D4,5980,9,3405.0,3470.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.5981,CELL.5981,7,Injury_2DPI_rep3_SS200000147BL_D4,5981,3,2829.0,3473.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.5982,CELL.5982,1,Injury_2DPI_rep3_SS200000147BL_D4,5982,9,1317.0,3468.0,inj,V,NO,MPEX,MPEX
CELL.5984,CELL.5984,7,Injury_2DPI_rep3_SS200000147BL_D4,5984,2,1984.0,3472.0,inj,V,NO,MPEX,MPEX
CELL.5985,CELL.5985,1,Injury_2DPI_rep3_SS200000147BL_D4,5985,8,984.0,3471.0,inj,V,NO,CMPN,CMPN
CELL.5986,CELL.5986,1,Injury_2DPI_rep3_SS200000147BL_D4,5986,8,1129.0,3467.0,inj,V,NO,CMPN,CMPN
CELL.5988,CELL.5988,8,Injury_2DPI_rep3_SS200000147BL_D4,5988,2,2288.0,3478.0,inj,V,NO,MPEX,MPEX
CELL.5989,CELL.5989,3,Injury_2DPI_rep3_SS200000147BL_D4,5989,10,3610.0,3477.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.5990,CELL.5990,4,Injury_2DPI_rep3_SS200000147BL_D4,5990,6,2065.0,3476.0,inj,V,NO,VLMC,VLMC
CELL.5991,CELL.5991,3,Injury_2DPI_rep3_SS200000147BL_D4,5991,6,2622.0,3477.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.5993,CELL.5993,3,Injury_2DPI_rep3_SS200000147BL_D4,5993,2,3871.0,3479.0,inj,D,inj_D_MP,CMPN,CMPN
CELL.5994,CELL.5994,7,Injury_2DPI_rep3_SS200000147BL_D4,5994,11,4427.0,3484.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5995,CELL.5995,1,Injury_2DPI_rep3_SS200000147BL_D4,5995,8,884.0,3481.0,inj,V,NO,CMPN,CMPN
CELL.5997,CELL.5997,3,Injury_2DPI_rep3_SS200000147BL_D4,5997,9,1793.0,3478.0,inj,V,NO,MPEX,MPEX
CELL.5998,CELL.5998,3,Injury_2DPI_rep3_SS200000147BL_D4,5998,11,3692.0,3483.0,inj,D,inj_D_MP,Microglia,MCG
CELL.5999,CELL.5999,3,Injury_2DPI_rep3_SS200000147BL_D4,5999,9,3785.0,3482.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.6000,CELL.6000,1,Injury_2DPI_rep3_SS200000147BL_D4,6000,8,1471.0,3485.0,inj,V,NO,CMPN,CMPN
CELL.6001,CELL.6001,3,Injury_2DPI_rep3_SS200000147BL_D4,6001,2,3266.0,3484.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.6003,CELL.6003,3,Injury_2DPI_rep3_SS200000147BL_D4,6003,9,3076.0,3482.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.6004,CELL.6004,1,Injury_2DPI_rep3_SS200000147BL_D4,6004,8,960.0,3492.0,inj,V,NO,CMPN,CMPN
CELL.6005,CELL.6005,3,Injury_2DPI_rep3_SS200000147BL_D4,6005,2,3562.0,3487.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.6006,CELL.6006,3,Injury_2DPI_rep3_SS200000147BL_D4,6006,8,3952.0,3486.0,inj,D,inj_D_MP,CMPN,CMPN
CELL.6007,CELL.6007,7,Injury_2DPI_rep3_SS200000147BL_D4,6007,8,1399.0,3487.0,inj,V,NO,CMPN,CMPN
CELL.6008,CELL.6008,9,Injury_2DPI_rep3_SS200000147BL_D4,6008,2,3653.0,3487.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.6009,CELL.6009,4,Injury_2DPI_rep3_SS200000147BL_D4,6009,6,2090.0,3484.0,inj,V,NO,VLMC,VLMC
CELL.6010,CELL.6010,3,Injury_2DPI_rep3_SS200000147BL_D4,6010,10,2568.0,3495.0,inj,D,inj_D_MP,MPIN,MPIN
CELL.6011,CELL.6011,3,Injury_2DPI_rep3_SS200000147BL_D4,6011,6,2781.0,3493.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.6013,CELL.6013,1,Injury_2DPI_rep3_SS200000147BL_D4,6013,10,934.0,3489.0,inj,V,NO,SSTIN,SSTIN
