,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.8686,CELL.8686,8,Injury_control_FP200000239BL_E3,8686,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8687,CELL.8687,6,Injury_control_FP200000239BL_E3,8687,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8688,CELL.8688,2,Injury_control_FP200000239BL_E3,8688,8,VLMC,inj,V,VLMC,VLMC
CELL.8689,CELL.8689,3,Injury_control_FP200000239BL_E3,8689,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8690,CELL.8690,4,Injury_control_FP200000239BL_E3,8690,4,MPEX,inj,D,MPEX,MPEX
CELL.8691,CELL.8691,4,Injury_control_FP200000239BL_E3,8691,4,MPEX,inj,D,MPEX,MPEX
CELL.8692,CELL.8692,8,Injury_control_FP200000239BL_E3,8692,0,CMPN,inj,V,Unknown,UnKnown
CELL.8693,CELL.8693,6,Injury_control_FP200000239BL_E3,8693,6,SFRP1RGC,inj,V,RIBRGC,RIBEGC
CELL.8694,CELL.8694,3,Injury_control_FP200000239BL_E3,8694,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8696,CELL.8696,4,Injury_control_FP200000239BL_E3,8696,4,MPEX,inj,V,MPEX,MPEX
CELL.8697,CELL.8697,4,Injury_control_FP200000239BL_E3,8697,4,MPEX,inj,V,MPEX,MPEX
CELL.8698,CELL.8698,4,Injury_control_FP200000239BL_E3,8698,15,MPEX,inj,D,Unknown,UnKnown
CELL.8699,CELL.8699,4,Injury_control_FP200000239BL_E3,8699,4,MPEX,inj,D,MPEX,MPEX
CELL.8700,CELL.8700,0,Injury_control_FP200000239BL_E3,8700,0,NBL,inj,V,CMPN,CMPN
CELL.8701,CELL.8701,6,Injury_control_FP200000239BL_E3,8701,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8702,CELL.8702,2,Injury_control_FP200000239BL_E3,8702,3,CP,inj,V,CP,CP
CELL.8703,CELL.8703,4,Injury_control_FP200000239BL_E3,8703,4,MPEX,inj,D,MPEX,MPEX
CELL.8704,CELL.8704,4,Injury_control_FP200000239BL_E3,8704,8,VLMC,inj,D,VLMC,VLMC
CELL.8705,CELL.8705,4,Injury_control_FP200000239BL_E3,8705,4,MPEX,inj,D,MPEX,MPEX
CELL.8706,CELL.8706,4,Injury_control_FP200000239BL_E3,8706,4,MPEX,inj,D,MPEX,MPEX
CELL.8708,CELL.8708,4,Injury_control_FP200000239BL_E3,8708,4,MPEX,inj,D,Unknown,UnKnown
CELL.8709,CELL.8709,4,Injury_control_FP200000239BL_E3,8709,4,MPEX,inj,D,MPEX,MPEX
CELL.8711,CELL.8711,4,Injury_control_FP200000239BL_E3,8711,4,MPEX,inj,D,MPEX,MPEX
CELL.8712,CELL.8712,8,Injury_control_FP200000239BL_E3,8712,0,CMPN,inj,V,Unknown,UnKnown
CELL.8713,CELL.8713,3,Injury_control_FP200000239BL_E3,8713,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8714,CELL.8714,3,Injury_control_FP200000239BL_E3,8714,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8715,CELL.8715,2,Injury_control_FP200000239BL_E3,8715,3,VLMC,inj,D,VLMC,VLMC
CELL.8716,CELL.8716,6,Injury_control_FP200000239BL_E3,8716,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8717,CELL.8717,2,Injury_control_FP200000239BL_E3,8717,8,VLMC,inj,V,VLMC,VLMC
CELL.8718,CELL.8718,4,Injury_control_FP200000239BL_E3,8718,4,MPEX,inj,D,MPEX,MPEX
CELL.8720,CELL.8720,0,Injury_control_FP200000239BL_E3,8720,3,CP,inj,V,CP,CP
CELL.8721,CELL.8721,4,Injury_control_FP200000239BL_E3,8721,4,MPEX,inj,D,MPEX,MPEX
CELL.8722,CELL.8722,4,Injury_control_FP200000239BL_E3,8722,4,MPEX,inj,D,MPEX,MPEX
CELL.8723,CELL.8723,4,Injury_control_FP200000239BL_E3,8723,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8724,CELL.8724,4,Injury_control_FP200000239BL_E3,8724,4,MPEX,inj,D,MPEX,MPEX
CELL.8725,CELL.8725,6,Injury_control_FP200000239BL_E3,8725,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8726,CELL.8726,0,Injury_control_FP200000239BL_E3,8726,0,CMPN,inj,V,Unknown,UnKnown
CELL.8727,CELL.8727,3,Injury_control_FP200000239BL_E3,8727,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8728,CELL.8728,4,Injury_control_FP200000239BL_E3,8728,4,MPEX,inj,D,MPEX,MPEX
CELL.8730,CELL.8730,4,Injury_control_FP200000239BL_E3,8730,4,MPEX,inj,D,MPEX,MPEX
CELL.8731,CELL.8731,0,Injury_control_FP200000239BL_E3,8731,0,CMPN,inj,V,Unknown,UnKnown
CELL.8732,CELL.8732,8,Injury_control_FP200000239BL_E3,8732,0,CMPN,inj,V,Unknown,UnKnown
CELL.8733,CELL.8733,2,Injury_control_FP200000239BL_E3,8733,3,CP,inj,V,CP,CP
CELL.8734,CELL.8734,4,Injury_control_FP200000239BL_E3,8734,4,MPEX,inj,D,MPEX,MPEX
CELL.8735,CELL.8735,4,Injury_control_FP200000239BL_E3,8735,4,MPEX,inj,D,MPEX,MPEX
CELL.8736,CELL.8736,6,Injury_control_FP200000239BL_E3,8736,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8737,CELL.8737,3,Injury_control_FP200000239BL_E3,8737,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8739,CELL.8739,6,Injury_control_FP200000239BL_E3,8739,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8740,CELL.8740,6,Injury_control_FP200000239BL_E3,8740,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8742,CELL.8742,4,Injury_control_FP200000239BL_E3,8742,4,MPEX,inj,V,MPEX,MPEX
CELL.8744,CELL.8744,4,Injury_control_FP200000239BL_E3,8744,4,MPEX,inj,D,MPEX,MPEX
CELL.8746,CELL.8746,0,Injury_control_FP200000239BL_E3,8746,0,CMPN,inj,V,CMPN,CMPN
CELL.8747,CELL.8747,0,Injury_control_FP200000239BL_E3,8747,3,CP,inj,V,CP,CP
CELL.8748,CELL.8748,2,Injury_control_FP200000239BL_E3,8748,3,CP,inj,V,CP,CP
CELL.8749,CELL.8749,4,Injury_control_FP200000239BL_E3,8749,4,MPEX,inj,V,MPEX,MPEX
CELL.8750,CELL.8750,4,Injury_control_FP200000239BL_E3,8750,7,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.8751,CELL.8751,2,Injury_control_FP200000239BL_E3,8751,3,CP,inj,V,CP,CP
CELL.8752,CELL.8752,4,Injury_control_FP200000239BL_E3,8752,4,MPEX,inj,D,MPEX,MPEX
CELL.8753,CELL.8753,4,Injury_control_FP200000239BL_E3,8753,4,MPEX,inj,D,MPEX,MPEX
CELL.8754,CELL.8754,8,Injury_control_FP200000239BL_E3,8754,0,CMPN,inj,V,CMPN,CMPN
CELL.8755,CELL.8755,3,Injury_control_FP200000239BL_E3,8755,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8756,CELL.8756,4,Injury_control_FP200000239BL_E3,8756,4,MPEX,inj,D,MPEX,MPEX
CELL.8757,CELL.8757,4,Injury_control_FP200000239BL_E3,8757,4,MPEX,inj,D,MPEX,MPEX
CELL.8758,CELL.8758,0,Injury_control_FP200000239BL_E3,8758,0,CMPN,inj,V,CMPN,CMPN
CELL.8759,CELL.8759,4,Injury_control_FP200000239BL_E3,8759,4,MPEX,inj,D,MPEX,MPEX
CELL.8760,CELL.8760,2,Injury_control_FP200000239BL_E3,8760,8,VLMC,inj,V,VLMC,VLMC
CELL.8761,CELL.8761,4,Injury_control_FP200000239BL_E3,8761,4,SSTIN,inj,D,MPEX,MPEX
CELL.8762,CELL.8762,4,Injury_control_FP200000239BL_E3,8762,4,MPEX,inj,D,MPEX,MPEX
CELL.8763,CELL.8763,4,Injury_control_FP200000239BL_E3,8763,4,MPEX,inj,V,MPEX,MPEX
CELL.8764,CELL.8764,2,Injury_control_FP200000239BL_E3,8764,8,VLMC,inj,V,VLMC,VLMC
CELL.8766,CELL.8766,3,Injury_control_FP200000239BL_E3,8766,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8768,CELL.8768,4,Injury_control_FP200000239BL_E3,8768,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8769,CELL.8769,0,Injury_control_FP200000239BL_E3,8769,0,CMPN,inj,V,Unknown,UnKnown
CELL.8770,CELL.8770,6,Injury_control_FP200000239BL_E3,8770,1,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8771,CELL.8771,4,Injury_control_FP200000239BL_E3,8771,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8772,CELL.8772,4,Injury_control_FP200000239BL_E3,8772,4,MPEX,inj,D,MPEX,MPEX
CELL.8773,CELL.8773,3,Injury_control_FP200000239BL_E3,8773,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8774,CELL.8774,4,Injury_control_FP200000239BL_E3,8774,4,MPEX,inj,D,MPEX,MPEX
CELL.8775,CELL.8775,4,Injury_control_FP200000239BL_E3,8775,4,MPEX,inj,D,MPEX,MPEX
CELL.8776,CELL.8776,0,Injury_control_FP200000239BL_E3,8776,0,NBL,inj,V,CMPN,CMPN
CELL.8777,CELL.8777,8,Injury_control_FP200000239BL_E3,8777,0,CMPN,inj,V,Unknown,UnKnown
CELL.8779,CELL.8779,4,Injury_control_FP200000239BL_E3,8779,4,MPEX,inj,D,MPEX,MPEX
CELL.8780,CELL.8780,4,Injury_control_FP200000239BL_E3,8780,4,MPEX,inj,D,MPEX,MPEX
CELL.8782,CELL.8782,4,Injury_control_FP200000239BL_E3,8782,4,MPEX,inj,D,MPEX,MPEX
CELL.8783,CELL.8783,0,Injury_control_FP200000239BL_E3,8783,0,CMPN,inj,V,Unknown,UnKnown
CELL.8785,CELL.8785,4,Injury_control_FP200000239BL_E3,8785,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8786,CELL.8786,6,Injury_control_FP200000239BL_E3,8786,1,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8787,CELL.8787,6,Injury_control_FP200000239BL_E3,8787,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8788,CELL.8788,4,Injury_control_FP200000239BL_E3,8788,4,NPTXEX,inj,D,CP,CP
CELL.8789,CELL.8789,4,Injury_control_FP200000239BL_E3,8789,4,MPEX,inj,D,MPEX,MPEX
CELL.8790,CELL.8790,0,Injury_control_FP200000239BL_E3,8790,0,CMPN,inj,V,CMPN,CMPN
CELL.8791,CELL.8791,3,Injury_control_FP200000239BL_E3,8791,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8792,CELL.8792,4,Injury_control_FP200000239BL_E3,8792,4,MPEX,inj,D,MPEX,MPEX
CELL.8793,CELL.8793,0,Injury_control_FP200000239BL_E3,8793,2,CMPN,inj,V,MSN,MSN
CELL.8794,CELL.8794,6,Injury_control_FP200000239BL_E3,8794,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8795,CELL.8795,4,Injury_control_FP200000239BL_E3,8795,4,MPEX,inj,D,MPEX,MPEX
CELL.8796,CELL.8796,4,Injury_control_FP200000239BL_E3,8796,4,MPEX,inj,D,MPEX,MPEX
CELL.8798,CELL.8798,4,Injury_control_FP200000239BL_E3,8798,4,MPEX,inj,D,MPEX,MPEX
CELL.8799,CELL.8799,3,Injury_control_FP200000239BL_E3,8799,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8801,CELL.8801,2,Injury_control_FP200000239BL_E3,8801,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8802,CELL.8802,2,Injury_control_FP200000239BL_E3,8802,8,VLMC,inj,V,VLMC,VLMC
CELL.8803,CELL.8803,2,Injury_control_FP200000239BL_E3,8803,0,CMPN,inj,V,CMPN,CMPN
CELL.8804,CELL.8804,6,Injury_control_FP200000239BL_E3,8804,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8805,CELL.8805,2,Injury_control_FP200000239BL_E3,8805,8,VLMC,inj,V,VLMC,VLMC
CELL.8806,CELL.8806,4,Injury_control_FP200000239BL_E3,8806,4,MPEX,inj,V,MPEX,MPEX
CELL.8807,CELL.8807,4,Injury_control_FP200000239BL_E3,8807,4,MPEX,inj,V,MPEX,MPEX
CELL.8810,CELL.8810,4,Injury_control_FP200000239BL_E3,8810,4,MPEX,inj,D,MPEX,MPEX
CELL.8811,CELL.8811,4,Injury_control_FP200000239BL_E3,8811,4,MPEX,inj,D,Unknown,UnKnown
CELL.8812,CELL.8812,4,Injury_control_FP200000239BL_E3,8812,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8813,CELL.8813,0,Injury_control_FP200000239BL_E3,8813,0,CMPN,inj,V,CMPN,CMPN
CELL.8814,CELL.8814,6,Injury_control_FP200000239BL_E3,8814,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8816,CELL.8816,4,Injury_control_FP200000239BL_E3,8816,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8817,CELL.8817,4,Injury_control_FP200000239BL_E3,8817,4,MPEX,inj,V,Unknown,UnKnown
CELL.8818,CELL.8818,8,Injury_control_FP200000239BL_E3,8818,0,CMPN,inj,V,CMPN,CMPN
CELL.8819,CELL.8819,3,Injury_control_FP200000239BL_E3,8819,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8820,CELL.8820,2,Injury_control_FP200000239BL_E3,8820,3,CP,inj,V,CP,CP
CELL.8822,CELL.8822,4,Injury_control_FP200000239BL_E3,8822,4,MPEX,inj,V,Unknown,UnKnown
CELL.8824,CELL.8824,0,Injury_control_FP200000239BL_E3,8824,2,StriatumIN,inj,V,MSN,MSN
CELL.8825,CELL.8825,0,Injury_control_FP200000239BL_E3,8825,0,NBL,inj,V,CMPN,CMPN
CELL.8826,CELL.8826,0,Injury_control_FP200000239BL_E3,8826,2,StriatumIN,inj,V,MSN,MSN
CELL.8827,CELL.8827,3,Injury_control_FP200000239BL_E3,8827,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8828,CELL.8828,4,Injury_control_FP200000239BL_E3,8828,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8829,CELL.8829,4,Injury_control_FP200000239BL_E3,8829,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8830,CELL.8830,4,Injury_control_FP200000239BL_E3,8830,4,MPEX,inj,D,MPEX,MPEX
CELL.8831,CELL.8831,0,Injury_control_FP200000239BL_E3,8831,3,CP,inj,V,CP,CP
CELL.8832,CELL.8832,0,Injury_control_FP200000239BL_E3,8832,0,CMPN,inj,V,CMPN,CMPN
CELL.8833,CELL.8833,4,Injury_control_FP200000239BL_E3,8833,4,MPEX,inj,D,MPEX,MPEX
CELL.8834,CELL.8834,4,Injury_control_FP200000239BL_E3,8834,5,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.8835,CELL.8835,4,Injury_control_FP200000239BL_E3,8835,3,CP,inj,D,CP,CP
CELL.8836,CELL.8836,0,Injury_control_FP200000239BL_E3,8836,0,CMPN,inj,V,Unknown,UnKnown
CELL.8838,CELL.8838,3,Injury_control_FP200000239BL_E3,8838,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8839,CELL.8839,4,Injury_control_FP200000239BL_E3,8839,4,MPEX,inj,D,MPEX,MPEX
CELL.8840,CELL.8840,4,Injury_control_FP200000239BL_E3,8840,4,MPEX,inj,D,MPEX,MPEX
CELL.8842,CELL.8842,4,Injury_control_FP200000239BL_E3,8842,4,MPEX,inj,D,MPEX,MPEX
CELL.8843,CELL.8843,0,Injury_control_FP200000239BL_E3,8843,3,CP,inj,V,VLMC,VLMC
CELL.8844,CELL.8844,3,Injury_control_FP200000239BL_E3,8844,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8845,CELL.8845,4,Injury_control_FP200000239BL_E3,8845,4,MPEX,inj,D,MPEX,MPEX
CELL.8846,CELL.8846,4,Injury_control_FP200000239BL_E3,8846,4,MPEX,inj,D,MPEX,MPEX
CELL.8848,CELL.8848,2,Injury_control_FP200000239BL_E3,8848,3,CP,inj,V,CP,CP
CELL.8849,CELL.8849,4,Injury_control_FP200000239BL_E3,8849,4,MPEX,inj,D,MPEX,MPEX
CELL.8850,CELL.8850,0,Injury_control_FP200000239BL_E3,8850,0,CMPN,inj,V,CMPN,CMPN
CELL.8851,CELL.8851,6,Injury_control_FP200000239BL_E3,8851,1,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8852,CELL.8852,0,Injury_control_FP200000239BL_E3,8852,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8853,CELL.8853,6,Injury_control_FP200000239BL_E3,8853,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8856,CELL.8856,0,Injury_control_FP200000239BL_E3,8856,0,CMPN,inj,V,CMPN,CMPN
CELL.8857,CELL.8857,2,Injury_control_FP200000239BL_E3,8857,8,VLMC,inj,V,VLMC,VLMC
CELL.8858,CELL.8858,4,Injury_control_FP200000239BL_E3,8858,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8860,CELL.8860,0,Injury_control_FP200000239BL_E3,8860,0,CMPN,inj,V,CMPN,CMPN
CELL.8862,CELL.8862,4,Injury_control_FP200000239BL_E3,8862,4,SSTIN,inj,D,SSTIN,SSTIN
CELL.8863,CELL.8863,4,Injury_control_FP200000239BL_E3,8863,4,MPEX,inj,D,MPEX,MPEX
CELL.8864,CELL.8864,4,Injury_control_FP200000239BL_E3,8864,4,MPEX,inj,D,MPEX,MPEX
CELL.8865,CELL.8865,4,Injury_control_FP200000239BL_E3,8865,3,CP,inj,D,CP,CP
CELL.8867,CELL.8867,7,Injury_control_FP200000239BL_E3,8867,9,DPEX,inj,D,DPEX,DPEX
CELL.8868,CELL.8868,8,Injury_control_FP200000239BL_E3,8868,0,CMPN,inj,V,Unknown,UnKnown
CELL.8869,CELL.8869,6,Injury_control_FP200000239BL_E3,8869,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8870,CELL.8870,4,Injury_control_FP200000239BL_E3,8870,4,MPEX,inj,D,MPEX,MPEX
CELL.8871,CELL.8871,4,Injury_control_FP200000239BL_E3,8871,4,DPEX,inj,D,DPEX,DPEX
CELL.8872,CELL.8872,4,Injury_control_FP200000239BL_E3,8872,3,CP,inj,D,CP,CP
CELL.8873,CELL.8873,0,Injury_control_FP200000239BL_E3,8873,3,CP,inj,V,CP,CP
CELL.8874,CELL.8874,6,Injury_control_FP200000239BL_E3,8874,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8875,CELL.8875,4,Injury_control_FP200000239BL_E3,8875,4,MPEX,inj,D,MPEX,MPEX
CELL.8876,CELL.8876,4,Injury_control_FP200000239BL_E3,8876,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8877,CELL.8877,4,Injury_control_FP200000239BL_E3,8877,4,MPEX,inj,D,Unknown,UnKnown
CELL.8878,CELL.8878,3,Injury_control_FP200000239BL_E3,8878,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8880,CELL.8880,8,Injury_control_FP200000239BL_E3,8880,0,CMPN,inj,V,CMPN,CMPN
CELL.8881,CELL.8881,2,Injury_control_FP200000239BL_E3,8881,9,DPEX,inj,D,DPEX,DPEX
CELL.8882,CELL.8882,6,Injury_control_FP200000239BL_E3,8882,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8883,CELL.8883,3,Injury_control_FP200000239BL_E3,8883,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8884,CELL.8884,2,Injury_control_FP200000239BL_E3,8884,3,CP,inj,V,CP,CP
CELL.8885,CELL.8885,4,Injury_control_FP200000239BL_E3,8885,4,MPEX,inj,D,MPEX,MPEX
CELL.8886,CELL.8886,4,Injury_control_FP200000239BL_E3,8886,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8888,CELL.8888,8,Injury_control_FP200000239BL_E3,8888,0,CMPN,inj,V,CMPN,CMPN
CELL.8889,CELL.8889,4,Injury_control_FP200000239BL_E3,8889,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8890,CELL.8890,3,Injury_control_FP200000239BL_E3,8890,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8891,CELL.8891,3,Injury_control_FP200000239BL_E3,8891,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8892,CELL.8892,4,Injury_control_FP200000239BL_E3,8892,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8893,CELL.8893,4,Injury_control_FP200000239BL_E3,8893,4,MPEX,inj,D,MPEX,MPEX
CELL.8894,CELL.8894,4,Injury_control_FP200000239BL_E3,8894,4,MPEX,inj,D,MPEX,MPEX
CELL.8895,CELL.8895,4,Injury_control_FP200000239BL_E3,8895,4,MPEX,inj,D,MPEX,MPEX
CELL.8896,CELL.8896,4,Injury_control_FP200000239BL_E3,8896,4,MPEX,inj,D,MPEX,MPEX
CELL.8897,CELL.8897,4,Injury_control_FP200000239BL_E3,8897,4,MPEX,inj,D,MPEX,MPEX
CELL.8898,CELL.8898,2,Injury_control_FP200000239BL_E3,8898,3,VLMC,inj,V,VLMC,VLMC
CELL.8899,CELL.8899,0,Injury_control_FP200000239BL_E3,8899,0,CMPN,inj,V,CMPN,CMPN
CELL.8900,CELL.8900,4,Injury_control_FP200000239BL_E3,8900,4,MPEX,inj,D,MPEX,MPEX
CELL.8901,CELL.8901,4,Injury_control_FP200000239BL_E3,8901,4,MPEX,inj,D,MPEX,MPEX
CELL.8902,CELL.8902,0,Injury_control_FP200000239BL_E3,8902,0,CMPN,inj,V,CMPN,CMPN
CELL.8903,CELL.8903,8,Injury_control_FP200000239BL_E3,8903,0,CMPN,inj,V,Unknown,UnKnown
CELL.8904,CELL.8904,6,Injury_control_FP200000239BL_E3,8904,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8905,CELL.8905,3,Injury_control_FP200000239BL_E3,8905,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8906,CELL.8906,6,Injury_control_FP200000239BL_E3,8906,1,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8907,CELL.8907,4,Injury_control_FP200000239BL_E3,8907,4,MPEX,inj,D,MPEX,MPEX
CELL.8908,CELL.8908,4,Injury_control_FP200000239BL_E3,8908,4,MPEX,inj,D,MPEX,MPEX
CELL.8909,CELL.8909,2,Injury_control_FP200000239BL_E3,8909,3,VLMC,inj,V,VLMC,VLMC
CELL.8910,CELL.8910,6,Injury_control_FP200000239BL_E3,8910,3,VLMC,inj,V,VLMC,VLMC
CELL.8912,CELL.8912,4,Injury_control_FP200000239BL_E3,8912,4,MPEX,inj,D,MPEX,MPEX
CELL.8913,CELL.8913,0,Injury_control_FP200000239BL_E3,8913,0,NBL,inj,V,CMPN,CMPN
CELL.8914,CELL.8914,0,Injury_control_FP200000239BL_E3,8914,0,NBL,inj,V,CMPN,CMPN
CELL.8915,CELL.8915,0,Injury_control_FP200000239BL_E3,8915,0,NBL,inj,V,CMPN,CMPN
CELL.8916,CELL.8916,8,Injury_control_FP200000239BL_E3,8916,0,CMPN,inj,V,CMPN,CMPN
CELL.8917,CELL.8917,2,Injury_control_FP200000239BL_E3,8917,8,VLMC,inj,V,VLMC,VLMC
CELL.8919,CELL.8919,4,Injury_control_FP200000239BL_E3,8919,4,MPEX,inj,D,MPEX,MPEX
CELL.8920,CELL.8920,3,Injury_control_FP200000239BL_E3,8920,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.8921,CELL.8921,0,Injury_control_FP200000239BL_E3,8921,0,CMPN,inj,V,CMPN,CMPN
CELL.8922,CELL.8922,6,Injury_control_FP200000239BL_E3,8922,6,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.8924,CELL.8924,2,Injury_control_FP200000239BL_E3,8924,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8926,CELL.8926,4,Injury_control_FP200000239BL_E3,8926,4,MPEX,inj,D,MPEX,MPEX
CELL.8927,CELL.8927,4,Injury_control_FP200000239BL_E3,8927,4,MPEX,inj,D,MPEX,MPEX
CELL.8930,CELL.8930,4,Injury_control_FP200000239BL_E3,8930,4,MPEX,inj,D,MPEX,MPEX
CELL.8931,CELL.8931,3,Injury_control_FP200000239BL_E3,8931,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8932,CELL.8932,4,Injury_control_FP200000239BL_E3,8932,4,MPEX,inj,D,MPEX,MPEX
CELL.8934,CELL.8934,4,Injury_control_FP200000239BL_E3,8934,4,MPEX,inj,D,MPEX,MPEX
CELL.8935,CELL.8935,4,Injury_control_FP200000239BL_E3,8935,5,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.8936,CELL.8936,3,Injury_control_FP200000239BL_E3,8936,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.8937,CELL.8937,0,Injury_control_FP200000239BL_E3,8937,5,NPTXEX,inj,V,Unknown,UnKnown
CELL.8938,CELL.8938,0,Injury_control_FP200000239BL_E3,8938,0,CMPN,inj,V,Unknown,UnKnown
CELL.8939,CELL.8939,8,Injury_control_FP200000239BL_E3,8939,3,CP,inj,V,CP,CP
CELL.8940,CELL.8940,6,Injury_control_FP200000239BL_E3,8940,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8941,CELL.8941,2,Injury_control_FP200000239BL_E3,8941,3,CP,inj,V,CP,CP
CELL.8942,CELL.8942,0,Injury_control_FP200000239BL_E3,8942,0,CMPN,inj,V,CMPN,CMPN
CELL.8943,CELL.8943,4,Injury_control_FP200000239BL_E3,8943,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8944,CELL.8944,0,Injury_control_FP200000239BL_E3,8944,0,NBL,inj,V,SCGNIN,SCGNIN
CELL.8945,CELL.8945,0,Injury_control_FP200000239BL_E3,8945,3,CP,inj,V,CP,CP
CELL.8946,CELL.8946,4,Injury_control_FP200000239BL_E3,8946,4,MPEX,inj,D,MPEX,MPEX
CELL.8947,CELL.8947,4,Injury_control_FP200000239BL_E3,8947,4,MPEX,inj,D,MPEX,MPEX
CELL.8948,CELL.8948,4,Injury_control_FP200000239BL_E3,8948,4,MPEX,inj,D,MPEX,MPEX
CELL.8949,CELL.8949,4,Injury_control_FP200000239BL_E3,8949,4,MPEX,inj,D,MPEX,MPEX
CELL.8950,CELL.8950,2,Injury_control_FP200000239BL_E3,8950,3,CP,inj,V,CP,CP
CELL.8951,CELL.8951,4,Injury_control_FP200000239BL_E3,8951,4,MPEX,inj,D,MPEX,MPEX
CELL.8952,CELL.8952,4,Injury_control_FP200000239BL_E3,8952,13,SSTIN,inj,D,SSTIN,SSTIN
CELL.8954,CELL.8954,8,Injury_control_FP200000239BL_E3,8954,0,CMPN,inj,V,CMPN,CMPN
CELL.8955,CELL.8955,8,Injury_control_FP200000239BL_E3,8955,0,CMPN,inj,V,Unknown,UnKnown
CELL.8956,CELL.8956,6,Injury_control_FP200000239BL_E3,8956,6,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.8958,CELL.8958,0,Injury_control_FP200000239BL_E3,8958,0,CMPN,inj,V,Unknown,UnKnown
CELL.8959,CELL.8959,3,Injury_control_FP200000239BL_E3,8959,1,WNTRGC,inj,V,WNTRGC,WNTEGC
