,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.33394,CELL.33394,2,Injury_10DPI_rep1_SS200000147BL_B5,33394,3,4245.0,5703.0,inj,V,NO,VLMC,VLMC
CELL.33395,CELL.33395,2,Injury_10DPI_rep1_SS200000147BL_B5,33395,3,7282.0,5697.0,uninj,D,NO,VLMC,VLMC
CELL.33403,CELL.33403,2,Injury_10DPI_rep1_SS200000147BL_B5,33403,5,4531.0,5701.0,inj,V,NO,VLMC,VLMC
CELL.33404,CELL.33404,2,Injury_10DPI_rep1_SS200000147BL_B5,33404,3,7032.0,5703.0,uninj,D,NO,VLMC,VLMC
CELL.33407,CELL.33407,2,Injury_10DPI_rep1_SS200000147BL_B5,33407,5,3204.0,5700.0,inj,V,NO,VLMC,VLMC
CELL.33408,CELL.33408,0,Injury_10DPI_rep1_SS200000147BL_B5,33408,1,3508.0,5699.0,inj,V,NO,Striatum IN,MSN
CELL.33409,CELL.33409,0,Injury_10DPI_rep1_SS200000147BL_B5,33409,1,3599.0,5699.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33410,CELL.33410,6,Injury_10DPI_rep1_SS200000147BL_B5,33410,5,5057.0,5701.0,uninj,V,NO,VLMC,VLMC
CELL.33411,CELL.33411,2,Injury_10DPI_rep1_SS200000147BL_B5,33411,3,6958.0,5701.0,uninj,D,NO,VLMC,VLMC
CELL.33412,CELL.33412,2,Injury_10DPI_rep1_SS200000147BL_B5,33412,5,4108.0,5700.0,inj,V,NO,VLMC,VLMC
CELL.33413,CELL.33413,2,Injury_10DPI_rep1_SS200000147BL_B5,33413,3,4690.0,5697.0,inj,V,NO,VLMC,VLMC
CELL.33414,CELL.33414,2,Injury_10DPI_rep1_SS200000147BL_B5,33414,3,6884.0,5700.0,uninj,D,NO,VLMC,VLMC
CELL.33421,CELL.33421,2,Injury_10DPI_rep1_SS200000147BL_B5,33421,3,4863.0,5713.0,uninj,V,NO,VLMC,VLMC
CELL.33422,CELL.33422,2,Injury_10DPI_rep1_SS200000147BL_B5,33422,5,5019.0,5706.0,uninj,V,NO,VLMC,VLMC
CELL.33430,CELL.33430,2,Injury_10DPI_rep1_SS200000147BL_B5,33430,5,3244.0,5706.0,inj,V,NO,VLMC,VLMC
CELL.33432,CELL.33432,0,Injury_10DPI_rep1_SS200000147BL_B5,33432,1,3542.0,5707.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33433,CELL.33433,2,Injury_10DPI_rep1_SS200000147BL_B5,33433,5,4151.0,5698.0,inj,V,NO,VLMC,VLMC
CELL.33434,CELL.33434,2,Injury_10DPI_rep1_SS200000147BL_B5,33434,5,4591.0,5713.0,inj,V,NO,VLMC,VLMC
CELL.33439,CELL.33439,6,Injury_10DPI_rep1_SS200000147BL_B5,33439,3,4732.0,5711.0,inj,V,NO,VLMC,VLMC
CELL.33440,CELL.33440,2,Injury_10DPI_rep1_SS200000147BL_B5,33440,3,4915.0,5710.0,uninj,V,NO,VLMC,VLMC
CELL.33444,CELL.33444,2,Injury_10DPI_rep1_SS200000147BL_B5,33444,3,6715.0,5720.0,uninj,D,NO,VLMC,VLMC
CELL.33450,CELL.33450,2,Injury_10DPI_rep1_SS200000147BL_B5,33450,3,5150.0,5712.0,uninj,D,NO,VLMC,VLMC
CELL.33467,CELL.33467,2,Injury_10DPI_rep1_SS200000147BL_B5,33467,3,4759.0,5716.0,inj,V,NO,VLMC,VLMC
CELL.33468,CELL.33468,2,Injury_10DPI_rep1_SS200000147BL_B5,33468,3,7136.0,5711.0,uninj,D,NO,VLMC,VLMC
CELL.33479,CELL.33479,2,Injury_10DPI_rep1_SS200000147BL_B5,33479,3,2594.0,5722.0,inj,V,NO,VLMC,VLMC
CELL.33480,CELL.33480,2,Injury_10DPI_rep1_SS200000147BL_B5,33480,5,5457.0,5719.0,uninj,D,NO,VLMC,VLMC
CELL.33484,CELL.33484,2,Injury_10DPI_rep1_SS200000147BL_B5,33484,3,4980.0,5721.0,uninj,V,NO,VLMC,VLMC
CELL.33495,CELL.33495,2,Injury_10DPI_rep1_SS200000147BL_B5,33495,3,4337.0,5716.0,inj,V,NO,VLMC,VLMC
CELL.33499,CELL.33499,6,Injury_10DPI_rep1_SS200000147BL_B5,33499,5,4037.0,5722.0,inj,V,NO,VLMC,VLMC
CELL.33505,CELL.33505,2,Injury_10DPI_rep1_SS200000147BL_B5,33505,3,4949.0,5721.0,uninj,V,NO,VLMC,VLMC
CELL.33506,CELL.33506,2,Injury_10DPI_rep1_SS200000147BL_B5,33506,3,6882.0,5725.0,uninj,D,NO,VLMC,VLMC
CELL.33513,CELL.33513,2,Injury_10DPI_rep1_SS200000147BL_B5,33513,3,6921.0,5728.0,uninj,D,NO,VLMC,VLMC
CELL.33517,CELL.33517,2,Injury_10DPI_rep1_SS200000147BL_B5,33517,3,5331.0,5732.0,uninj,D,NO,VLMC,VLMC
CELL.33530,CELL.33530,2,Injury_10DPI_rep1_SS200000147BL_B5,33530,5,4107.0,5729.0,inj,V,NO,VLMC,VLMC
CELL.33537,CELL.33537,2,Injury_10DPI_rep1_SS200000147BL_B5,33537,7,4803.0,5730.0,inj,V,NO,Microglia,MCG
CELL.33542,CELL.33542,2,Injury_10DPI_rep1_SS200000147BL_B5,33542,5,4565.0,5730.0,inj,V,NO,VLMC,VLMC
CELL.33545,CELL.33545,6,Injury_10DPI_rep1_SS200000147BL_B5,33545,3,4725.0,5733.0,inj,V,NO,VLMC,VLMC
CELL.33546,CELL.33546,2,Injury_10DPI_rep1_SS200000147BL_B5,33546,3,6963.0,5729.0,uninj,D,NO,VLMC,VLMC
CELL.33549,CELL.33549,2,Injury_10DPI_rep1_SS200000147BL_B5,33549,5,4220.0,5731.0,inj,V,NO,VLMC,VLMC
CELL.33550,CELL.33550,2,Injury_10DPI_rep1_SS200000147BL_B5,33550,3,7053.0,5728.0,uninj,D,NO,VLMC,VLMC
CELL.33558,CELL.33558,6,Injury_10DPI_rep1_SS200000147BL_B5,33558,5,4284.0,5731.0,inj,V,NO,VLMC,VLMC
CELL.33559,CELL.33559,2,Injury_10DPI_rep1_SS200000147BL_B5,33559,3,5488.0,5739.0,uninj,D,NO,VLMC,VLMC
CELL.33560,CELL.33560,2,Injury_10DPI_rep1_SS200000147BL_B5,33560,3,6848.0,5735.0,uninj,D,NO,VLMC,VLMC
CELL.33568,CELL.33568,2,Injury_10DPI_rep1_SS200000147BL_B5,33568,5,5086.0,5737.0,uninj,D,NO,VLMC,VLMC
CELL.33569,CELL.33569,2,Injury_10DPI_rep1_SS200000147BL_B5,33569,3,5218.0,5739.0,uninj,D,NO,VLMC,VLMC
CELL.33570,CELL.33570,2,Injury_10DPI_rep1_SS200000147BL_B5,33570,3,5294.0,5741.0,uninj,D,NO,VLMC,VLMC
CELL.33573,CELL.33573,2,Injury_10DPI_rep1_SS200000147BL_B5,33573,7,4773.0,5735.0,inj,V,NO,Microglia,MCG
CELL.33576,CELL.33576,2,Injury_10DPI_rep1_SS200000147BL_B5,33576,3,5844.0,5744.0,uninj,D,NO,VLMC,VLMC
CELL.33578,CELL.33578,6,Injury_10DPI_rep1_SS200000147BL_B5,33578,5,4701.0,5738.0,inj,V,NO,VLMC,VLMC
CELL.33581,CELL.33581,2,Injury_10DPI_rep1_SS200000147BL_B5,33581,3,7313.0,5738.0,uninj,D,NO,VLMC,VLMC
CELL.33588,CELL.33588,6,Injury_10DPI_rep1_SS200000147BL_B5,33588,3,2579.0,5744.0,inj,V,NO,VLMC,VLMC
CELL.33589,CELL.33589,2,Injury_10DPI_rep1_SS200000147BL_B5,33589,3,4258.0,5735.0,inj,V,NO,VLMC,VLMC
CELL.33590,CELL.33590,2,Injury_10DPI_rep1_SS200000147BL_B5,33590,3,4996.0,5744.0,uninj,V,NO,VLMC,VLMC
CELL.33591,CELL.33591,2,Injury_10DPI_rep1_SS200000147BL_B5,33591,5,5122.0,5745.0,uninj,D,NO,VLMC,VLMC
CELL.33597,CELL.33597,0,Injury_10DPI_rep1_SS200000147BL_B5,33597,1,3359.0,5744.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33598,CELL.33598,2,Injury_10DPI_rep1_SS200000147BL_B5,33598,3,5701.0,5745.0,uninj,D,NO,VLMC,VLMC
CELL.33604,CELL.33604,6,Injury_10DPI_rep1_SS200000147BL_B5,33604,3,4512.0,5746.0,inj,V,NO,VLMC,VLMC
CELL.33609,CELL.33609,2,Injury_10DPI_rep1_SS200000147BL_B5,33609,3,5358.0,5751.0,uninj,D,NO,VLMC,VLMC
CELL.33610,CELL.33610,2,Injury_10DPI_rep1_SS200000147BL_B5,33610,5,5463.0,5745.0,uninj,D,NO,VLMC,VLMC
CELL.33614,CELL.33614,2,Injury_10DPI_rep1_SS200000147BL_B5,33614,3,3098.0,5746.0,inj,V,NO,VLMC,VLMC
CELL.33615,CELL.33615,2,Injury_10DPI_rep1_SS200000147BL_B5,33615,3,4870.0,5737.0,inj,V,NO,VLMC,VLMC
CELL.33616,CELL.33616,2,Injury_10DPI_rep1_SS200000147BL_B5,33616,3,6946.0,5744.0,uninj,D,NO,VLMC,VLMC
CELL.33623,CELL.33623,2,Injury_10DPI_rep1_SS200000147BL_B5,33623,3,6728.0,5741.0,uninj,D,NO,VLMC,VLMC
CELL.33624,CELL.33624,2,Injury_10DPI_rep1_SS200000147BL_B5,33624,3,7283.0,5743.0,uninj,D,NO,VLMC,VLMC
CELL.33627,CELL.33627,2,Injury_10DPI_rep1_SS200000147BL_B5,33627,5,4641.0,5746.0,inj,V,NO,VLMC,VLMC
CELL.33628,CELL.33628,2,Injury_10DPI_rep1_SS200000147BL_B5,33628,3,5389.0,5750.0,uninj,D,NO,VLMC,VLMC
CELL.33634,CELL.33634,2,Injury_10DPI_rep1_SS200000147BL_B5,33634,5,4593.0,5748.0,inj,V,NO,VLMC,VLMC
CELL.33638,CELL.33638,2,Injury_10DPI_rep1_SS200000147BL_B5,33638,7,6161.0,5753.0,uninj,D,NO,VLMC,VLMC
CELL.33643,CELL.33643,6,Injury_10DPI_rep1_SS200000147BL_B5,33643,1,3392.0,5756.0,inj,V,NO,CMPN,CMPN
CELL.33644,CELL.33644,2,Injury_10DPI_rep1_SS200000147BL_B5,33644,3,5187.0,5756.0,uninj,D,NO,VLMC,VLMC
CELL.33651,CELL.33651,2,Injury_10DPI_rep1_SS200000147BL_B5,33651,3,2599.0,5752.0,inj,V,NO,VLMC,VLMC
CELL.33652,CELL.33652,2,Injury_10DPI_rep1_SS200000147BL_B5,33652,3,2624.0,5758.0,inj,V,NO,VLMC,VLMC
CELL.33653,CELL.33653,6,Injury_10DPI_rep1_SS200000147BL_B5,33653,3,4482.0,5754.0,inj,V,NO,VLMC,VLMC
CELL.33654,CELL.33654,2,Injury_10DPI_rep1_SS200000147BL_B5,33654,3,6139.0,5756.0,uninj,D,NO,VLMC,VLMC
CELL.33655,CELL.33655,2,Injury_10DPI_rep1_SS200000147BL_B5,33655,3,6892.0,5757.0,uninj,D,NO,VLMC,VLMC
CELL.33658,CELL.33658,6,Injury_10DPI_rep1_SS200000147BL_B5,33658,7,4824.0,5755.0,inj,V,NO,Microglia,MCG
CELL.33659,CELL.33659,2,Injury_10DPI_rep1_SS200000147BL_B5,33659,3,6683.0,5756.0,uninj,D,NO,VLMC,VLMC
CELL.33666,CELL.33666,2,Injury_10DPI_rep1_SS200000147BL_B5,33666,3,6228.0,5758.0,uninj,D,NO,VLMC,VLMC
CELL.33667,CELL.33667,2,Injury_10DPI_rep1_SS200000147BL_B5,33667,3,6864.0,5757.0,uninj,D,NO,VLMC,VLMC
CELL.33672,CELL.33672,2,Injury_10DPI_rep1_SS200000147BL_B5,33672,3,5891.0,5758.0,uninj,D,NO,VLMC,VLMC
CELL.33676,CELL.33676,6,Injury_10DPI_rep1_SS200000147BL_B5,33676,1,3454.0,5763.0,inj,V,NO,NPYIN,NPYIN
CELL.33677,CELL.33677,2,Injury_10DPI_rep1_SS200000147BL_B5,33677,7,5761.0,5760.0,uninj,D,NO,Microglia,MCG
CELL.33686,CELL.33686,2,Injury_10DPI_rep1_SS200000147BL_B5,33686,3,5319.0,5757.0,uninj,D,NO,VLMC,VLMC
CELL.33696,CELL.33696,6,Injury_10DPI_rep1_SS200000147BL_B5,33696,1,3148.0,5761.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33697,CELL.33697,6,Injury_10DPI_rep1_SS200000147BL_B5,33697,5,5282.0,5761.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33698,CELL.33698,2,Injury_10DPI_rep1_SS200000147BL_B5,33698,3,7142.0,5760.0,uninj,D,NO,VLMC,VLMC
CELL.33702,CELL.33702,2,Injury_10DPI_rep1_SS200000147BL_B5,33702,3,6268.0,5760.0,uninj,D,NO,VLMC,VLMC
CELL.33703,CELL.33703,2,Injury_10DPI_rep1_SS200000147BL_B5,33703,3,7170.0,5764.0,uninj,D,NO,VLMC,VLMC
CELL.33711,CELL.33711,2,Injury_10DPI_rep1_SS200000147BL_B5,33711,3,6521.0,5766.0,uninj,D,NO,VLMC,VLMC
CELL.33715,CELL.33715,6,Injury_10DPI_rep1_SS200000147BL_B5,33715,3,2951.0,5765.0,inj,V,NO,VLMC,VLMC
CELL.33717,CELL.33717,2,Injury_10DPI_rep1_SS200000147BL_B5,33717,3,4955.0,5765.0,inj,V,NO,VLMC,VLMC
CELL.33718,CELL.33718,2,Injury_10DPI_rep1_SS200000147BL_B5,33718,3,5723.0,5768.0,uninj,D,NO,VLMC,VLMC
CELL.33723,CELL.33723,2,Injury_10DPI_rep1_SS200000147BL_B5,33723,3,2646.0,5767.0,inj,V,NO,VLMC,VLMC
CELL.33724,CELL.33724,2,Injury_10DPI_rep1_SS200000147BL_B5,33724,3,2896.0,5765.0,inj,V,NO,VLMC,VLMC
CELL.33725,CELL.33725,2,Injury_10DPI_rep1_SS200000147BL_B5,33725,7,6468.0,5767.0,uninj,D,NO,Microglia,MCG
CELL.33728,CELL.33728,2,Injury_10DPI_rep1_SS200000147BL_B5,33728,3,5816.0,5765.0,uninj,D,NO,VLMC,VLMC
CELL.33729,CELL.33729,2,Injury_10DPI_rep1_SS200000147BL_B5,33729,3,6584.0,5768.0,uninj,D,NO,VLMC,VLMC
CELL.33740,CELL.33740,2,Injury_10DPI_rep1_SS200000147BL_B5,33740,3,5679.0,5761.0,uninj,D,NO,VLMC,VLMC
CELL.33756,CELL.33756,2,Injury_10DPI_rep1_SS200000147BL_B5,33756,3,5504.0,5766.0,uninj,D,NO,VLMC,VLMC
CELL.33757,CELL.33757,2,Injury_10DPI_rep1_SS200000147BL_B5,33757,3,6974.0,5774.0,uninj,D,NO,VLMC,VLMC
CELL.33761,CELL.33761,2,Injury_10DPI_rep1_SS200000147BL_B5,33761,5,6621.0,5777.0,uninj,D,NO,VLMC,VLMC
CELL.33764,CELL.33764,6,Injury_10DPI_rep1_SS200000147BL_B5,33764,5,5058.0,5778.0,inj,V,NO,VLMC,VLMC
CELL.33777,CELL.33777,2,Injury_10DPI_rep1_SS200000147BL_B5,33777,3,5160.0,5777.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33778,CELL.33778,6,Injury_10DPI_rep1_SS200000147BL_B5,33778,3,5351.0,5780.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33779,CELL.33779,2,Injury_10DPI_rep1_SS200000147BL_B5,33779,7,5436.0,5787.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33780,CELL.33780,2,Injury_10DPI_rep1_SS200000147BL_B5,33780,3,6435.0,5782.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33788,CELL.33788,6,Injury_10DPI_rep1_SS200000147BL_B5,33788,3,5469.0,5774.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33791,CELL.33791,2,Injury_10DPI_rep1_SS200000147BL_B5,33791,7,4887.0,5779.0,inj,V,NO,VLMC,VLMC
CELL.33792,CELL.33792,2,Injury_10DPI_rep1_SS200000147BL_B5,33792,7,5963.0,5777.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33793,CELL.33793,2,Injury_10DPI_rep1_SS200000147BL_B5,33793,3,6881.0,5783.0,uninj,D,NO,VLMC,VLMC
CELL.33794,CELL.33794,2,Injury_10DPI_rep1_SS200000147BL_B5,33794,3,6913.0,5780.0,uninj,D,NO,VLMC,VLMC
CELL.33795,CELL.33795,2,Injury_10DPI_rep1_SS200000147BL_B5,33795,3,7017.0,5780.0,uninj,D,NO,VLMC,VLMC
CELL.33803,CELL.33803,0,Injury_10DPI_rep1_SS200000147BL_B5,33803,1,3661.0,5789.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33805,CELL.33805,0,Injury_10DPI_rep1_SS200000147BL_B5,33805,5,3824.0,5785.0,inj,V,NO,VLMC,VLMC
CELL.33806,CELL.33806,6,Injury_10DPI_rep1_SS200000147BL_B5,33806,3,5326.0,5783.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33810,CELL.33810,2,Injury_10DPI_rep1_SS200000147BL_B5,33810,3,6147.0,5785.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33816,CELL.33816,2,Injury_10DPI_rep1_SS200000147BL_B5,33816,3,5909.0,5788.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33818,CELL.33818,0,Injury_10DPI_rep1_SS200000147BL_B5,33818,1,3303.0,5791.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33819,CELL.33819,6,Injury_10DPI_rep1_SS200000147BL_B5,33819,3,5192.0,5788.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33821,CELL.33821,2,Injury_10DPI_rep1_SS200000147BL_B5,33821,3,7148.0,5790.0,uninj,D,NO,VLMC,VLMC
CELL.33825,CELL.33825,2,Injury_10DPI_rep1_SS200000147BL_B5,33825,15,3084.0,5786.0,inj,V,NO,NPYIN,NPYIN
CELL.33826,CELL.33826,6,Injury_10DPI_rep1_SS200000147BL_B5,33826,7,3210.0,5788.0,inj,V,NO,Striatum IN,MSN
CELL.33827,CELL.33827,2,Injury_10DPI_rep1_SS200000147BL_B5,33827,3,5851.0,5782.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33831,CELL.33831,6,Injury_10DPI_rep1_SS200000147BL_B5,33831,5,5030.0,5788.0,inj,V,NO,VLMC,VLMC
CELL.33832,CELL.33832,2,Injury_10DPI_rep1_SS200000147BL_B5,33832,3,6112.0,5788.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33833,CELL.33833,2,Injury_10DPI_rep1_SS200000147BL_B5,33833,3,6291.0,5792.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33840,CELL.33840,8,Injury_10DPI_rep1_SS200000147BL_B5,33840,1,3623.0,5792.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33841,CELL.33841,6,Injury_10DPI_rep1_SS200000147BL_B5,33841,3,6247.0,5792.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33844,CELL.33844,2,Injury_10DPI_rep1_SS200000147BL_B5,33844,3,6190.0,5791.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33845,CELL.33845,2,Injury_10DPI_rep1_SS200000147BL_B5,33845,5,2565.0,5799.0,inj,V,NO,VLMC,VLMC
CELL.33856,CELL.33856,2,Injury_10DPI_rep1_SS200000147BL_B5,33856,3,7314.0,5801.0,uninj,D,NO,VLMC,VLMC
CELL.33865,CELL.33865,6,Injury_10DPI_rep1_SS200000147BL_B5,33865,3,2641.0,5796.0,inj,V,NO,VLMC,VLMC
CELL.33872,CELL.33872,6,Injury_10DPI_rep1_SS200000147BL_B5,33872,3,2985.0,5799.0,inj,V,NO,VLMC,VLMC
CELL.33876,CELL.33876,2,Injury_10DPI_rep1_SS200000147BL_B5,33876,3,5889.0,5798.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33880,CELL.33880,2,Injury_10DPI_rep1_SS200000147BL_B5,33880,7,5741.0,5796.0,inj,D,inj_D_MP,Microglia,MCG
CELL.33881,CELL.33881,2,Injury_10DPI_rep1_SS200000147BL_B5,33881,3,6521.0,5804.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.33883,CELL.33883,6,Injury_10DPI_rep1_SS200000147BL_B5,33883,6,5049.0,5800.0,inj,V,NO,OBNBL,OBNBL
CELL.33887,CELL.33887,2,Injury_10DPI_rep1_SS200000147BL_B5,33887,3,6326.0,5800.0,inj,D,inj_D_MP,Microglia,MCG
CELL.33898,CELL.33898,6,Injury_10DPI_rep1_SS200000147BL_B5,33898,3,3008.0,5809.0,inj,V,NO,VLMC,VLMC
CELL.33902,CELL.33902,2,Injury_10DPI_rep1_SS200000147BL_B5,33902,3,6607.0,5799.0,uninj,D,NO,VLMC,VLMC
CELL.33908,CELL.33908,6,Injury_10DPI_rep1_SS200000147BL_B5,33908,7,5794.0,5811.0,inj,D,inj_D_MP,Microglia,MCG
CELL.33914,CELL.33914,2,Injury_10DPI_rep1_SS200000147BL_B5,33914,3,2610.0,5811.0,inj,V,NO,VLMC,VLMC
CELL.33916,CELL.33916,0,Injury_10DPI_rep1_SS200000147BL_B5,33916,1,3687.0,5822.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33941,CELL.33941,2,Injury_10DPI_rep1_SS200000147BL_B5,33941,7,4585.0,5825.0,inj,V,NO,Microglia,MCG
CELL.33949,CELL.33949,0,Injury_10DPI_rep1_SS200000147BL_B5,33949,6,3308.0,5816.0,inj,V,NO,OBNBL,OBNBL
CELL.33950,CELL.33950,0,Injury_10DPI_rep1_SS200000147BL_B5,33950,1,3547.0,5822.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33951,CELL.33951,2,Injury_10DPI_rep1_SS200000147BL_B5,33951,3,6868.0,5822.0,uninj,D,NO,VLMC,VLMC
CELL.33954,CELL.33954,0,Injury_10DPI_rep1_SS200000147BL_B5,33954,1,3585.0,5817.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33955,CELL.33955,0,Injury_10DPI_rep1_SS200000147BL_B5,33955,7,3644.0,5825.0,inj,V,NO,Microglia,MCG
CELL.33956,CELL.33956,2,Injury_10DPI_rep1_SS200000147BL_B5,33956,3,7157.0,5818.0,uninj,D,NO,VLMC,VLMC
CELL.33963,CELL.33963,2,Injury_10DPI_rep1_SS200000147BL_B5,33963,3,6899.0,5823.0,uninj,D,NO,VLMC,VLMC
CELL.33974,CELL.33974,2,Injury_10DPI_rep1_SS200000147BL_B5,33974,3,7298.0,5827.0,uninj,D,NO,VLMC,VLMC
CELL.33976,CELL.33976,2,Injury_10DPI_rep1_SS200000147BL_B5,33976,3,7259.0,5827.0,uninj,D,NO,VLMC,VLMC
CELL.33979,CELL.33979,0,Injury_10DPI_rep1_SS200000147BL_B5,33979,5,3887.0,5826.0,inj,V,NO,VLMC,VLMC
CELL.33980,CELL.33980,2,Injury_10DPI_rep1_SS200000147BL_B5,33980,3,7226.0,5826.0,uninj,D,NO,VLMC,VLMC
CELL.33982,CELL.33982,2,Injury_10DPI_rep1_SS200000147BL_B5,33982,5,6758.0,5833.0,uninj,D,NO,VLMC,VLMC
CELL.33985,CELL.33985,2,Injury_10DPI_rep1_SS200000147BL_B5,33985,5,2569.0,5829.0,inj,V,NO,VLMC,VLMC
CELL.33986,CELL.33986,2,Injury_10DPI_rep1_SS200000147BL_B5,33986,7,6406.0,5824.0,inj,D,inj_D_MP,Microglia,MCG
CELL.33995,CELL.33995,2,Injury_10DPI_rep1_SS200000147BL_B5,33995,10,3823.0,5832.0,inj,V,NO,SCGNIN,SCGNIN
CELL.33996,CELL.33996,2,Injury_10DPI_rep1_SS200000147BL_B5,33996,5,6678.0,5831.0,uninj,D,NO,VLMC,VLMC
CELL.34005,CELL.34005,2,Injury_10DPI_rep1_SS200000147BL_B5,34005,3,6798.0,5836.0,uninj,D,NO,VLMC,VLMC
CELL.34027,CELL.34027,6,Injury_10DPI_rep1_SS200000147BL_B5,34027,3,4607.0,5832.0,inj,V,NO,VLMC,VLMC
CELL.34030,CELL.34030,2,Injury_10DPI_rep1_SS200000147BL_B5,34030,3,6959.0,5841.0,uninj,D,NO,VLMC,VLMC
CELL.34031,CELL.34031,2,Injury_10DPI_rep1_SS200000147BL_B5,34031,3,7321.0,5841.0,uninj,D,NO,VLMC,VLMC
CELL.34035,CELL.34035,2,Injury_10DPI_rep1_SS200000147BL_B5,34035,3,7074.0,5840.0,uninj,D,NO,VLMC,VLMC
CELL.34038,CELL.34038,6,Injury_10DPI_rep1_SS200000147BL_B5,34038,14,5272.0,5840.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.34039,CELL.34039,6,Injury_10DPI_rep1_SS200000147BL_B5,34039,7,5295.0,5842.0,inj,D,inj_D_MP,Striatum IN,MSN
CELL.34043,CELL.34043,6,Injury_10DPI_rep1_SS200000147BL_B5,34043,1,3717.0,5842.0,inj,V,NO,Striatum IN,MSN
CELL.34044,CELL.34044,0,Injury_10DPI_rep1_SS200000147BL_B5,34044,1,3923.0,5837.0,inj,V,NO,Striatum IN,MSN
CELL.34049,CELL.34049,2,Injury_10DPI_rep1_SS200000147BL_B5,34049,5,6644.0,5849.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.34054,CELL.34054,2,Injury_10DPI_rep1_SS200000147BL_B5,34054,3,6849.0,5846.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.34060,CELL.34060,0,Injury_10DPI_rep1_SS200000147BL_B5,34060,1,3557.0,5843.0,inj,V,NO,SCGNIN,SCGNIN
CELL.34069,CELL.34069,2,Injury_10DPI_rep1_SS200000147BL_B5,34069,5,2593.0,5840.0,inj,V,NO,VLMC,VLMC
CELL.34070,CELL.34070,6,Injury_10DPI_rep1_SS200000147BL_B5,34070,1,3678.0,5848.0,inj,V,NO,NPYIN,NPYIN
CELL.34075,CELL.34075,2,Injury_10DPI_rep1_SS200000147BL_B5,34075,3,6155.0,5852.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.34076,CELL.34076,2,Injury_10DPI_rep1_SS200000147BL_B5,34076,5,6730.0,5842.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.34081,CELL.34081,2,Injury_10DPI_rep1_SS200000147BL_B5,34081,3,3854.0,5848.0,inj,V,NO,VLMC,VLMC
CELL.34087,CELL.34087,6,Injury_10DPI_rep1_SS200000147BL_B5,34087,4,5146.0,5852.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.34100,CELL.34100,2,Injury_10DPI_rep1_SS200000147BL_B5,34100,3,6926.0,5859.0,uninj,D,NO,VLMC,VLMC
CELL.34101,CELL.34101,2,Injury_10DPI_rep1_SS200000147BL_B5,34101,3,7009.0,5861.0,uninj,D,NO,VLMC,VLMC
CELL.34119,CELL.34119,0,Injury_10DPI_rep1_SS200000147BL_B5,34119,1,3620.0,5860.0,inj,V,NO,Striatum IN,MSN
CELL.34129,CELL.34129,2,Injury_10DPI_rep1_SS200000147BL_B5,34129,5,2575.0,5856.0,inj,V,NO,VLMC,VLMC
CELL.34130,CELL.34130,2,Injury_10DPI_rep1_SS200000147BL_B5,34130,5,6698.0,5858.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.34139,CELL.34139,2,Injury_10DPI_rep1_SS200000147BL_B5,34139,3,7251.0,5856.0,uninj,D,NO,VLMC,VLMC
CELL.34156,CELL.34156,6,Injury_10DPI_rep1_SS200000147BL_B5,34156,3,6543.0,5867.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.34161,CELL.34161,2,Injury_10DPI_rep1_SS200000147BL_B5,34161,3,2806.0,5874.0,inj,V,NO,VLMC,VLMC
