,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.4589,CELL.4589,1,Injury_10DPI_rep4_SS200000147BL_B3,4589,9,2374.0,5084.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4590,CELL.4590,1,Injury_10DPI_rep4_SS200000147BL_B3,4590,4,2389.0,5221.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.4591,CELL.4591,10,Injury_10DPI_rep4_SS200000147BL_B3,4591,10,2377.0,918.0,uninj,D,NO,Unknown,UnKnown
CELL.4592,CELL.4592,2,Injury_10DPI_rep4_SS200000147BL_B3,4592,0,2381.0,1959.0,uninj,D,NO,MPEX,MPEX
CELL.4593,CELL.4593,5,Injury_10DPI_rep4_SS200000147BL_B3,4593,5,2372.0,5622.0,inj,D,inj_D_LP,Unknown,UnKnown
CELL.4594,CELL.4594,7,Injury_10DPI_rep4_SS200000147BL_B3,4594,11,2377.0,1418.0,uninj,D,NO,CP,CP
CELL.4595,CELL.4595,5,Injury_10DPI_rep4_SS200000147BL_B3,4595,5,2375.0,4992.0,inj,D,inj_D_LP,Unknown,UnKnown
CELL.4596,CELL.4596,10,Injury_10DPI_rep4_SS200000147BL_B3,4596,2,2381.0,754.0,uninj,D,NO,MSN,MSN
CELL.4597,CELL.4597,7,Injury_10DPI_rep4_SS200000147BL_B3,4597,11,2380.0,1536.0,uninj,D,NO,CP,CP
CELL.4598,CELL.4598,2,Injury_10DPI_rep4_SS200000147BL_B3,4598,0,2380.0,4178.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.4599,CELL.4599,9,Injury_10DPI_rep4_SS200000147BL_B3,4599,5,2381.0,4700.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4600,CELL.4600,0,Injury_10DPI_rep4_SS200000147BL_B3,4600,3,2371.0,5382.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.4601,CELL.4601,2,Injury_10DPI_rep4_SS200000147BL_B3,4601,0,2376.0,3791.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.4602,CELL.4602,9,Injury_10DPI_rep4_SS200000147BL_B3,4602,5,2377.0,4681.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4603,CELL.4603,2,Injury_10DPI_rep4_SS200000147BL_B3,4603,6,2389.0,1904.0,uninj,D,NO,VLMC,VLMC
CELL.4604,CELL.4604,7,Injury_10DPI_rep4_SS200000147BL_B3,4604,11,2381.0,1120.0,uninj,D,NO,CP,CP
CELL.4606,CELL.4606,2,Injury_10DPI_rep4_SS200000147BL_B3,4606,0,2385.0,3968.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.4607,CELL.4607,2,Injury_10DPI_rep4_SS200000147BL_B3,4607,0,2382.0,4122.0,inj,D,inj_D_MP,Striatum IN,MSN
CELL.4608,CELL.4608,2,Injury_10DPI_rep4_SS200000147BL_B3,4608,0,2380.0,2533.0,uninj,D,NO,DPEX,DPEX
CELL.4610,CELL.4610,2,Injury_10DPI_rep4_SS200000147BL_B3,4610,3,2380.0,3846.0,inj,D,inj_D_MP,NPTXEX,NPTXEX
CELL.4611,CELL.4611,3,Injury_10DPI_rep4_SS200000147BL_B3,4611,6,2388.0,864.0,uninj,D,NO,VLMC,VLMC
CELL.4612,CELL.4612,7,Injury_10DPI_rep4_SS200000147BL_B3,4612,6,2376.0,1308.0,uninj,D,NO,VLMC,VLMC
CELL.4613,CELL.4613,2,Injury_10DPI_rep4_SS200000147BL_B3,4613,0,2385.0,2203.0,uninj,D,NO,MPEX,MPEX
CELL.4615,CELL.4615,2,Injury_10DPI_rep4_SS200000147BL_B3,4615,5,2388.0,4554.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4616,CELL.4616,3,Injury_10DPI_rep4_SS200000147BL_B3,4616,2,2387.0,574.0,uninj,D,NO,MSN,MSN
CELL.4617,CELL.4617,1,Injury_10DPI_rep4_SS200000147BL_B3,4617,9,2382.0,1812.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.4618,CELL.4618,9,Injury_10DPI_rep4_SS200000147BL_B3,4618,12,2378.0,4654.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.4619,CELL.4619,5,Injury_10DPI_rep4_SS200000147BL_B3,4619,0,2389.0,2597.0,uninj,D,NO,DPEX,DPEX
CELL.4620,CELL.4620,10,Injury_10DPI_rep4_SS200000147BL_B3,4620,10,2389.0,894.0,uninj,D,NO,Unknown,UnKnown
CELL.4621,CELL.4621,5,Injury_10DPI_rep4_SS200000147BL_B3,4621,0,2390.0,4326.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.4622,CELL.4622,3,Injury_10DPI_rep4_SS200000147BL_B3,4622,6,2391.0,817.0,uninj,D,NO,VLMC,VLMC
CELL.4623,CELL.4623,1,Injury_10DPI_rep4_SS200000147BL_B3,4623,10,2394.0,951.0,uninj,D,NO,Unknown,UnKnown
CELL.4624,CELL.4624,2,Injury_10DPI_rep4_SS200000147BL_B3,4624,0,2387.0,4030.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.4625,CELL.4625,0,Injury_10DPI_rep4_SS200000147BL_B3,4625,3,2395.0,5435.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.4626,CELL.4626,7,Injury_10DPI_rep4_SS200000147BL_B3,4626,11,2388.0,1607.0,uninj,D,NO,CP,CP
CELL.4627,CELL.4627,2,Injury_10DPI_rep4_SS200000147BL_B3,4627,0,2395.0,4147.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.4628,CELL.4628,1,Injury_10DPI_rep4_SS200000147BL_B3,4628,4,2383.0,5058.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.4629,CELL.4629,1,Injury_10DPI_rep4_SS200000147BL_B3,4629,9,2390.0,5149.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4630,CELL.4630,2,Injury_10DPI_rep4_SS200000147BL_B3,4630,5,2394.0,4450.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4631,CELL.4631,7,Injury_10DPI_rep4_SS200000147BL_B3,4631,7,2390.0,4930.0,inj,D,inj_D_LP,Microglia,MCG
CELL.4632,CELL.4632,5,Injury_10DPI_rep4_SS200000147BL_B3,4632,6,2393.0,313.0,uninj,D,NO,VLMC,VLMC
CELL.4633,CELL.4633,7,Injury_10DPI_rep4_SS200000147BL_B3,4633,11,2384.0,1148.0,uninj,D,NO,CP,CP
CELL.4634,CELL.4634,1,Injury_10DPI_rep4_SS200000147BL_B3,4634,9,2397.0,1762.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.4635,CELL.4635,2,Injury_10DPI_rep4_SS200000147BL_B3,4635,0,2395.0,4257.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.4636,CELL.4636,2,Injury_10DPI_rep4_SS200000147BL_B3,4636,5,2396.0,4525.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4637,CELL.4637,3,Injury_10DPI_rep4_SS200000147BL_B3,4637,2,2393.0,619.0,uninj,D,NO,CCKIN,CCKIN
CELL.4638,CELL.4638,1,Injury_10DPI_rep4_SS200000147BL_B3,4638,6,2404.0,1835.0,uninj,D,NO,VLMC,VLMC
CELL.4639,CELL.4639,9,Injury_10DPI_rep4_SS200000147BL_B3,4639,12,2402.0,4615.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.4640,CELL.4640,0,Injury_10DPI_rep4_SS200000147BL_B3,4640,5,2402.0,5256.0,inj,D,inj_D_LP,Unknown,UnKnown
CELL.4641,CELL.4641,2,Injury_10DPI_rep4_SS200000147BL_B3,4641,15,2396.0,2009.0,uninj,D,NO,SSTIN,SSTIN
CELL.4642,CELL.4642,2,Injury_10DPI_rep4_SS200000147BL_B3,4642,0,2394.0,2149.0,uninj,D,NO,MPEX,MPEX
CELL.4643,CELL.4643,5,Injury_10DPI_rep4_SS200000147BL_B3,4643,0,2396.0,2353.0,uninj,D,NO,DPEX,DPEX
CELL.4644,CELL.4644,2,Injury_10DPI_rep4_SS200000147BL_B3,4644,7,2400.0,4385.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4645,CELL.4645,1,Injury_10DPI_rep4_SS200000147BL_B3,4645,9,2390.0,5180.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4646,CELL.4646,2,Injury_10DPI_rep4_SS200000147BL_B3,4646,0,2394.0,4227.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.4647,CELL.4647,2,Injury_10DPI_rep4_SS200000147BL_B3,4647,3,2396.0,5367.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.4648,CELL.4648,2,Injury_10DPI_rep4_SS200000147BL_B3,4648,0,2394.0,2404.0,uninj,D,NO,MSN,MSN
CELL.4649,CELL.4649,3,Injury_10DPI_rep4_SS200000147BL_B3,4649,2,2400.0,788.0,uninj,D,NO,MSN,MSN
CELL.4650,CELL.4650,2,Injury_10DPI_rep4_SS200000147BL_B3,4650,0,2401.0,3701.0,inj,D,inj_D_MP,Striatum IN,MSN
CELL.4651,CELL.4651,1,Injury_10DPI_rep4_SS200000147BL_B3,4651,4,2398.0,5200.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.4653,CELL.4653,5,Injury_10DPI_rep4_SS200000147BL_B3,4653,5,2406.0,5908.0,inj,D,inj_D_LP,Immature EX,TLNBL
CELL.4654,CELL.4654,3,Injury_10DPI_rep4_SS200000147BL_B3,4654,2,2403.0,541.0,uninj,D,NO,MSN,MSN
CELL.4655,CELL.4655,3,Injury_10DPI_rep4_SS200000147BL_B3,4655,2,2398.0,654.0,uninj,D,NO,MSN,MSN
CELL.4656,CELL.4656,3,Injury_10DPI_rep4_SS200000147BL_B3,4656,2,2404.0,679.0,uninj,D,NO,MSN,MSN
CELL.4657,CELL.4657,7,Injury_10DPI_rep4_SS200000147BL_B3,4657,11,2392.0,1347.0,uninj,D,NO,CP,CP
CELL.4660,CELL.4660,2,Injury_10DPI_rep4_SS200000147BL_B3,4660,15,2401.0,2056.0,uninj,D,NO,SSTIN,SSTIN
CELL.4661,CELL.4661,6,Injury_10DPI_rep4_SS200000147BL_B3,4661,7,2406.0,3421.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.4662,CELL.4662,7,Injury_10DPI_rep4_SS200000147BL_B3,4662,11,2396.0,1239.0,uninj,D,NO,CP,CP
CELL.4663,CELL.4663,7,Injury_10DPI_rep4_SS200000147BL_B3,4663,7,2399.0,1457.0,uninj,D,NO,Microglia,MCG
CELL.4664,CELL.4664,2,Injury_10DPI_rep4_SS200000147BL_B3,4664,7,2406.0,3590.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.4665,CELL.4665,2,Injury_10DPI_rep4_SS200000147BL_B3,4665,15,2403.0,2835.0,uninj,D,NO,SSTIN,SSTIN
CELL.4668,CELL.4668,3,Injury_10DPI_rep4_SS200000147BL_B3,4668,2,2414.0,583.0,uninj,D,NO,CCKIN,CCKIN
CELL.4669,CELL.4669,2,Injury_10DPI_rep4_SS200000147BL_B3,4669,0,2410.0,2655.0,uninj,D,NO,MPEX,MPEX
CELL.4670,CELL.4670,5,Injury_10DPI_rep4_SS200000147BL_B3,4670,6,2410.0,3349.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.4672,CELL.4672,5,Injury_10DPI_rep4_SS200000147BL_B3,4672,4,2402.0,4964.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.4673,CELL.4673,1,Injury_10DPI_rep4_SS200000147BL_B3,4673,9,2409.0,5121.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4674,CELL.4674,2,Injury_10DPI_rep4_SS200000147BL_B3,4674,3,2402.0,5562.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.4675,CELL.4675,6,Injury_10DPI_rep4_SS200000147BL_B3,4675,8,2412.0,34.0,uninj,D,NO,VLMC,VLMC
CELL.4676,CELL.4676,2,Injury_10DPI_rep4_SS200000147BL_B3,4676,6,2413.0,1872.0,uninj,D,NO,VLMC,VLMC
CELL.4677,CELL.4677,0,Injury_10DPI_rep4_SS200000147BL_B3,4677,0,2412.0,2891.0,uninj,D,NO,DPEX,DPEX
CELL.4678,CELL.4678,9,Injury_10DPI_rep4_SS200000147BL_B3,4678,12,2410.0,4654.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.4679,CELL.4679,0,Injury_10DPI_rep4_SS200000147BL_B3,4679,3,2401.0,5477.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.4680,CELL.4680,10,Injury_10DPI_rep4_SS200000147BL_B3,4680,2,2416.0,756.0,uninj,D,NO,MSN,MSN
CELL.4681,CELL.4681,2,Injury_10DPI_rep4_SS200000147BL_B3,4681,3,2395.0,5516.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.4682,CELL.4682,3,Injury_10DPI_rep4_SS200000147BL_B3,4682,6,2418.0,470.0,uninj,D,NO,VLMC,VLMC
CELL.4683,CELL.4683,7,Injury_10DPI_rep4_SS200000147BL_B3,4683,11,2413.0,1544.0,uninj,D,NO,CP,CP
CELL.4684,CELL.4684,2,Injury_10DPI_rep4_SS200000147BL_B3,4684,0,2408.0,3963.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.4685,CELL.4685,2,Injury_10DPI_rep4_SS200000147BL_B3,4685,5,2412.0,4518.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4686,CELL.4686,9,Injury_10DPI_rep4_SS200000147BL_B3,4686,5,2411.0,4545.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4687,CELL.4687,10,Injury_10DPI_rep4_SS200000147BL_B3,4687,10,2408.0,2732.0,uninj,D,NO,Unknown,UnKnown
CELL.4688,CELL.4688,1,Injury_10DPI_rep4_SS200000147BL_B3,4688,9,2406.0,5075.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4689,CELL.4689,2,Injury_10DPI_rep4_SS200000147BL_B3,4689,7,2419.0,4137.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.4690,CELL.4690,9,Injury_10DPI_rep4_SS200000147BL_B3,4690,12,2423.0,4577.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.4691,CELL.4691,2,Injury_10DPI_rep4_SS200000147BL_B3,4691,2,2416.0,5387.0,inj,D,inj_D_LP,MSN,MSN
CELL.4692,CELL.4692,0,Injury_10DPI_rep4_SS200000147BL_B3,4692,5,2404.0,5306.0,inj,D,inj_D_LP,Unknown,UnKnown
CELL.4693,CELL.4693,2,Injury_10DPI_rep4_SS200000147BL_B3,4693,5,2414.0,5586.0,inj,D,inj_D_LP,Unknown,UnKnown
CELL.4694,CELL.4694,10,Injury_10DPI_rep4_SS200000147BL_B3,4694,2,2414.0,712.0,uninj,D,NO,MSN,MSN
CELL.4695,CELL.4695,1,Injury_10DPI_rep4_SS200000147BL_B3,4695,9,2407.0,1002.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.4696,CELL.4696,2,Injury_10DPI_rep4_SS200000147BL_B3,4696,0,2418.0,2203.0,uninj,D,NO,MPEX,MPEX
CELL.4697,CELL.4697,1,Injury_10DPI_rep4_SS200000147BL_B3,4697,9,2420.0,1789.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.4698,CELL.4698,1,Injury_10DPI_rep4_SS200000147BL_B3,4698,9,2422.0,5100.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4699,CELL.4699,0,Injury_10DPI_rep4_SS200000147BL_B3,4699,3,2421.0,5357.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.4700,CELL.4700,2,Injury_10DPI_rep4_SS200000147BL_B3,4700,0,2420.0,2778.0,uninj,D,NO,SSTIN,SSTIN
CELL.4701,CELL.4701,2,Injury_10DPI_rep4_SS200000147BL_B3,4701,0,2423.0,4323.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.4702,CELL.4702,1,Injury_10DPI_rep4_SS200000147BL_B3,4702,9,2419.0,5156.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4703,CELL.4703,10,Injury_10DPI_rep4_SS200000147BL_B3,4703,10,2427.0,881.0,uninj,D,NO,Unknown,UnKnown
CELL.4704,CELL.4704,3,Injury_10DPI_rep4_SS200000147BL_B3,4704,5,2421.0,5278.0,inj,D,inj_D_LP,Unknown,UnKnown
CELL.4705,CELL.4705,5,Injury_10DPI_rep4_SS200000147BL_B3,4705,6,2422.0,315.0,uninj,D,NO,VLMC,VLMC
CELL.4706,CELL.4706,3,Injury_10DPI_rep4_SS200000147BL_B3,4706,2,2424.0,606.0,uninj,D,NO,CCKIN,CCKIN
CELL.4707,CELL.4707,3,Injury_10DPI_rep4_SS200000147BL_B3,4707,2,2423.0,808.0,uninj,D,NO,MSN,MSN
CELL.4708,CELL.4708,5,Injury_10DPI_rep4_SS200000147BL_B3,4708,0,2430.0,3078.0,uninj,D,NO,DPEX,DPEX
CELL.4709,CELL.4709,6,Injury_10DPI_rep4_SS200000147BL_B3,4709,8,2419.0,5890.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.4710,CELL.4710,3,Injury_10DPI_rep4_SS200000147BL_B3,4710,2,2427.0,641.0,uninj,D,NO,CCKIN,CCKIN
CELL.4711,CELL.4711,1,Injury_10DPI_rep4_SS200000147BL_B3,4711,9,2418.0,963.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.4712,CELL.4712,5,Injury_10DPI_rep4_SS200000147BL_B3,4712,8,2426.0,3819.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.4713,CELL.4713,5,Injury_10DPI_rep4_SS200000147BL_B3,4713,5,2428.0,5021.0,inj,D,inj_D_LP,Immature EX,TLNBL
CELL.4714,CELL.4714,2,Injury_10DPI_rep4_SS200000147BL_B3,4714,0,2433.0,2118.0,uninj,D,NO,MPEX,MPEX
CELL.4715,CELL.4715,5,Injury_10DPI_rep4_SS200000147BL_B3,4715,0,2426.0,3914.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.4716,CELL.4716,2,Injury_10DPI_rep4_SS200000147BL_B3,4716,5,2428.0,4229.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4717,CELL.4717,1,Injury_10DPI_rep4_SS200000147BL_B3,4717,9,2429.0,5203.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4719,CELL.4719,2,Injury_10DPI_rep4_SS200000147BL_B3,4719,0,2423.0,1912.0,uninj,D,NO,MPEX,MPEX
CELL.4720,CELL.4720,2,Injury_10DPI_rep4_SS200000147BL_B3,4720,5,2415.0,4486.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4721,CELL.4721,1,Injury_10DPI_rep4_SS200000147BL_B3,4721,11,2428.0,1763.0,uninj,D,NO,CP,CP
CELL.4722,CELL.4722,5,Injury_10DPI_rep4_SS200000147BL_B3,4722,11,2429.0,2155.0,uninj,D,NO,CP,CP
CELL.4723,CELL.4723,2,Injury_10DPI_rep4_SS200000147BL_B3,4723,3,2429.0,3635.0,inj,D,inj_D_MP,NPTXEX,NPTXEX
CELL.4724,CELL.4724,10,Injury_10DPI_rep4_SS200000147BL_B3,4724,2,2435.0,842.0,uninj,D,NO,MSN,MSN
CELL.4725,CELL.4725,5,Injury_10DPI_rep4_SS200000147BL_B3,4725,0,2431.0,2480.0,uninj,D,NO,DPEX,DPEX
CELL.4726,CELL.4726,2,Injury_10DPI_rep4_SS200000147BL_B3,4726,15,2440.0,4366.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.4728,CELL.4728,0,Injury_10DPI_rep4_SS200000147BL_B3,4728,5,2429.0,5245.0,inj,D,inj_D_LP,Unknown,UnKnown
CELL.4729,CELL.4729,10,Injury_10DPI_rep4_SS200000147BL_B3,4729,4,2420.0,914.0,uninj,D,NO,DIPC,TLNBL
CELL.4730,CELL.4730,1,Injury_10DPI_rep4_SS200000147BL_B3,4730,9,2431.0,1836.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.4733,CELL.4733,0,Injury_10DPI_rep4_SS200000147BL_B3,4733,3,2442.0,5337.0,inj,D,inj_D_LP,Unknown,UnKnown
CELL.4734,CELL.4734,0,Injury_10DPI_rep4_SS200000147BL_B3,4734,2,2437.0,5386.0,inj,D,inj_D_LP,MSN,MSN
CELL.4735,CELL.4735,0,Injury_10DPI_rep4_SS200000147BL_B3,4735,3,2436.0,5425.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.4736,CELL.4736,5,Injury_10DPI_rep4_SS200000147BL_B3,4736,0,2434.0,3787.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.4737,CELL.4737,2,Injury_10DPI_rep4_SS200000147BL_B3,4737,0,2436.0,4401.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.4738,CELL.4738,3,Injury_10DPI_rep4_SS200000147BL_B3,4738,5,2435.0,781.0,uninj,D,NO,Unknown,UnKnown
CELL.4739,CELL.4739,5,Injury_10DPI_rep4_SS200000147BL_B3,4739,0,2434.0,2881.0,uninj,D,NO,DPEX,DPEX
CELL.4740,CELL.4740,1,Injury_10DPI_rep4_SS200000147BL_B3,4740,9,2441.0,5128.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4741,CELL.4741,1,Injury_10DPI_rep4_SS200000147BL_B3,4741,9,2439.0,1804.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.4742,CELL.4742,6,Injury_10DPI_rep4_SS200000147BL_B3,4742,8,2428.0,3387.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.4743,CELL.4743,9,Injury_10DPI_rep4_SS200000147BL_B3,4743,12,2436.0,4613.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.4744,CELL.4744,0,Injury_10DPI_rep4_SS200000147BL_B3,4744,5,2445.0,5296.0,inj,D,inj_D_LP,Unknown,UnKnown
CELL.4745,CELL.4745,6,Injury_10DPI_rep4_SS200000147BL_B3,4745,8,2451.0,17.0,uninj,D,NO,VLMC,VLMC
CELL.4747,CELL.4747,2,Injury_10DPI_rep4_SS200000147BL_B3,4747,0,2441.0,1984.0,uninj,D,NO,MPEX,MPEX
CELL.4750,CELL.4750,10,Injury_10DPI_rep4_SS200000147BL_B3,4750,2,2440.0,753.0,uninj,D,NO,MSN,MSN
CELL.4751,CELL.4751,2,Injury_10DPI_rep4_SS200000147BL_B3,4751,7,2441.0,1869.0,uninj,D,NO,MPEX,MPEX
CELL.4752,CELL.4752,4,Injury_10DPI_rep4_SS200000147BL_B3,4752,0,2441.0,2226.0,uninj,D,NO,DPEX,DPEX
CELL.4755,CELL.4755,2,Injury_10DPI_rep4_SS200000147BL_B3,4755,0,2438.0,2922.0,uninj,D,NO,Striatum IN,MSN
CELL.4757,CELL.4757,10,Injury_10DPI_rep4_SS200000147BL_B3,4757,2,2447.0,681.0,uninj,D,NO,MSN,MSN
CELL.4758,CELL.4758,2,Injury_10DPI_rep4_SS200000147BL_B3,4758,5,2442.0,4328.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4759,CELL.4759,9,Injury_10DPI_rep4_SS200000147BL_B3,4759,12,2434.0,4650.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.4760,CELL.4760,2,Injury_10DPI_rep4_SS200000147BL_B3,4760,0,2438.0,2005.0,uninj,D,NO,MPEX,MPEX
CELL.4762,CELL.4762,6,Injury_10DPI_rep4_SS200000147BL_B3,4762,8,2446.0,3413.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.4763,CELL.4763,9,Injury_10DPI_rep4_SS200000147BL_B3,4763,5,2444.0,4535.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4765,CELL.4765,3,Injury_10DPI_rep4_SS200000147BL_B3,4765,4,2452.0,5225.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.4766,CELL.4766,3,Injury_10DPI_rep4_SS200000147BL_B3,4766,16,2449.0,555.0,uninj,D,NO,CCKIN,CCKIN
CELL.4767,CELL.4767,10,Injury_10DPI_rep4_SS200000147BL_B3,4767,2,2446.0,724.0,uninj,D,NO,MSN,MSN
CELL.4769,CELL.4769,0,Injury_10DPI_rep4_SS200000147BL_B3,4769,3,2448.0,5492.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.4770,CELL.4770,0,Injury_10DPI_rep4_SS200000147BL_B3,4770,7,2453.0,4156.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.4771,CELL.4771,2,Injury_10DPI_rep4_SS200000147BL_B3,4771,5,2449.0,4447.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4772,CELL.4772,7,Injury_10DPI_rep4_SS200000147BL_B3,4772,4,2444.0,5032.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.4773,CELL.4773,1,Injury_10DPI_rep4_SS200000147BL_B3,4773,9,2445.0,5092.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4774,CELL.4774,6,Injury_10DPI_rep4_SS200000147BL_B3,4774,8,2452.0,45.0,uninj,D,NO,VLMC,VLMC
CELL.4775,CELL.4775,3,Injury_10DPI_rep4_SS200000147BL_B3,4775,2,2453.0,581.0,uninj,D,NO,CCKIN,CCKIN
CELL.4776,CELL.4776,5,Injury_10DPI_rep4_SS200000147BL_B3,4776,0,2453.0,4070.0,inj,D,inj_D_MP,Striatum IN,MSN
CELL.4777,CELL.4777,10,Injury_10DPI_rep4_SS200000147BL_B3,4777,2,2453.0,864.0,uninj,D,NO,MSN,MSN
CELL.4778,CELL.4778,5,Injury_10DPI_rep4_SS200000147BL_B3,4778,5,2451.0,2635.0,uninj,D,NO,Unknown,UnKnown
CELL.4779,CELL.4779,1,Injury_10DPI_rep4_SS200000147BL_B3,4779,9,2465.0,5154.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4780,CELL.4780,3,Injury_10DPI_rep4_SS200000147BL_B3,4780,5,2454.0,5257.0,inj,D,inj_D_LP,Unknown,UnKnown
CELL.4781,CELL.4781,2,Injury_10DPI_rep4_SS200000147BL_B3,4781,3,2450.0,5561.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.4782,CELL.4782,3,Injury_10DPI_rep4_SS200000147BL_B3,4782,2,2454.0,628.0,uninj,D,NO,NPYIN,NPYIN
CELL.4783,CELL.4783,10,Injury_10DPI_rep4_SS200000147BL_B3,4783,2,2461.0,798.0,uninj,D,NO,MSN,MSN
CELL.4784,CELL.4784,1,Injury_10DPI_rep4_SS200000147BL_B3,4784,9,2457.0,1780.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.4785,CELL.4785,5,Injury_10DPI_rep4_SS200000147BL_B3,4785,0,2455.0,2287.0,uninj,D,NO,DPEX,DPEX
CELL.4787,CELL.4787,2,Injury_10DPI_rep4_SS200000147BL_B3,4787,5,2454.0,4265.0,inj,D,inj_D_MP,Immature EX,TLNBL
CELL.4788,CELL.4788,1,Injury_10DPI_rep4_SS200000147BL_B3,4788,9,2457.0,5190.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.4789,CELL.4789,1,Injury_10DPI_rep4_SS200000147BL_B3,4789,9,2459.0,1837.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.4790,CELL.4790,10,Injury_10DPI_rep4_SS200000147BL_B3,4790,4,2458.0,897.0,uninj,D,NO,DIPC,TLNBL
CELL.4791,CELL.4791,1,Injury_10DPI_rep4_SS200000147BL_B3,4791,4,2452.0,998.0,uninj,D,NO,DIPC,TLNBL
CELL.4792,CELL.4792,2,Injury_10DPI_rep4_SS200000147BL_B3,4792,0,2459.0,3758.0,inj,D,inj_D_MP,DPEX,DPEX
