,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.7389,CELL.7389,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7389,5,VLMC,inj,D,VLMC,VLMC
CELL.7390,CELL.7390,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7390,4,CP,uninj,D,VLMC,VLMC
CELL.7391,CELL.7391,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7391,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7392,CELL.7392,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7392,5,CP,uninj,D,VLMC,VLMC
CELL.7394,CELL.7394,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7394,8,Immature NPTXEX,inj,D,REARGC,IMN
CELL.7395,CELL.7395,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7395,4,VLMC,uninj,D,VLMC,VLMC
CELL.7398,CELL.7398,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7398,0,StriatumIN,inj,D,MSN,MSN
CELL.7400,CELL.7400,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7400,4,VLMC,uninj,D,VLMC,VLMC
CELL.7401,CELL.7401,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7401,18,SSTIN,uninj,D,SSTIN,SSTIN
CELL.7403,CELL.7403,0,Injury_15DPI_C_rep1_FP200000266TR_E6,7403,3,NPTXEX,uninj,D,MSN,MSN
CELL.7404,CELL.7404,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7404,20,CP,inj,D,CP,CP
CELL.7405,CELL.7405,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7405,0,StriatumIN,uninj,D,MSN,MSN
CELL.7407,CELL.7407,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7407,5,VLMC,uninj,D,VLMC,VLMC
CELL.7408,CELL.7408,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7408,5,CP,uninj,D,VLMC,VLMC
CELL.7409,CELL.7409,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7409,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7410,CELL.7410,1,Injury_15DPI_C_rep1_FP200000266TR_E6,7410,17,NPYIN,uninj,D,NPYIN,NPYIN
CELL.7411,CELL.7411,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7411,0,StriatumIN,uninj,D,MSN,MSN
CELL.7412,CELL.7412,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7412,18,SSTIN,uninj,D,SSTIN,SSTIN
CELL.7413,CELL.7413,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7413,0,StriatumIN,uninj,D,MSN,MSN
CELL.7414,CELL.7414,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7414,0,MSN,uninj,D,MSN,MSN
CELL.7415,CELL.7415,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7415,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7416,CELL.7416,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7416,1,MPEX,inj,D,MPEX,MPEX
CELL.7417,CELL.7417,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7417,1,MPEX,inj,D,MPEX,MPEX
CELL.7420,CELL.7420,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7420,1,MPEX,uninj,D,MPEX,MPEX
CELL.7421,CELL.7421,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7421,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7422,CELL.7422,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7422,8,Immature NPTXEX,inj,D,REARGC,IMN
CELL.7423,CELL.7423,10,Injury_15DPI_C_rep1_FP200000266TR_E6,7423,8,REARGC,inj,D,REARGC,REAEGC
CELL.7424,CELL.7424,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7424,1,MPEX,inj,D,MPEX,MPEX
CELL.7425,CELL.7425,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7425,8,Immature NPTXEX,inj,D,REARGC,IMN
CELL.7426,CELL.7426,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7426,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.7427,CELL.7427,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7427,4,MPEX,inj,D,MPEX,MPEX
CELL.7429,CELL.7429,1,Injury_15DPI_C_rep1_FP200000266TR_E6,7429,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7430,CELL.7430,0,Injury_15DPI_C_rep1_FP200000266TR_E6,7430,0,StriatumIN,inj,D,MSN,MSN
CELL.7431,CELL.7431,10,Injury_15DPI_C_rep1_FP200000266TR_E6,7431,8,REARGC,inj,D,REARGC,REAEGC
CELL.7432,CELL.7432,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7432,1,MPEX,inj,D,MPEX,MPEX
CELL.7434,CELL.7434,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7434,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7435,CELL.7435,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7435,8,RIPC1,inj,D,REARGC,RIPC1
CELL.7436,CELL.7436,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7436,1,MPEX,inj,D,MPEX,MPEX
CELL.7437,CELL.7437,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7437,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7438,CELL.7438,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7438,1,MPEX,inj,D,MPEX,MPEX
CELL.7439,CELL.7439,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7439,10,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.7440,CELL.7440,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7440,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7441,CELL.7441,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7441,3,Immature NPTXEX,inj,D,NPTXEX,IMN
CELL.7442,CELL.7442,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7442,5,CP,inj,D,VLMC,VLMC
CELL.7443,CELL.7443,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7443,8,Immature NPTXEX,inj,D,REARGC,IMN
CELL.7445,CELL.7445,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7445,1,MPEX,uninj,D,MPEX,MPEX
CELL.7446,CELL.7446,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7446,4,CP,uninj,D,VLMC,VLMC
CELL.7447,CELL.7447,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7447,1,MPEX,inj,D,MPEX,MPEX
CELL.7448,CELL.7448,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7448,3,RIPC1,inj,D,NPTXEX,RIPC1
CELL.7449,CELL.7449,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7449,8,RIPC1,inj,D,REARGC,RIPC1
CELL.7450,CELL.7450,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7450,16,CMPN,inj,D,CMPN,CMPN
CELL.7451,CELL.7451,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7451,1,MPEX,inj,D,MPEX,MPEX
CELL.7453,CELL.7453,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7453,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7454,CELL.7454,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7454,3,CP,inj,D,VLMC,VLMC
CELL.7455,CELL.7455,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7455,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7456,CELL.7456,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7456,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7457,CELL.7457,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7457,4,CP,uninj,D,VLMC,VLMC
CELL.7458,CELL.7458,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7458,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7459,CELL.7459,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7459,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7460,CELL.7460,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7460,4,CP,inj,D,VLMC,VLMC
CELL.7461,CELL.7461,1,Injury_15DPI_C_rep1_FP200000266TR_E6,7461,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7462,CELL.7462,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7462,4,CP,inj,D,VLMC,VLMC
CELL.7463,CELL.7463,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7463,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.7464,CELL.7464,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7464,1,MPEX,uninj,D,MPEX,MPEX
CELL.7465,CELL.7465,3,Injury_15DPI_C_rep1_FP200000266TR_E6,7465,9,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.7466,CELL.7466,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7466,5,VLMC,inj,D,VLMC,VLMC
CELL.7468,CELL.7468,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7468,10,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.7469,CELL.7469,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7469,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7470,CELL.7470,10,Injury_15DPI_C_rep1_FP200000266TR_E6,7470,8,REARGC,inj,D,REARGC,REAEGC
CELL.7471,CELL.7471,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7471,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7472,CELL.7472,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7472,5,VLMC,uninj,D,VLMC,VLMC
CELL.7473,CELL.7473,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7473,5,CP,uninj,D,VLMC,VLMC
CELL.7475,CELL.7475,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7475,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7476,CELL.7476,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7476,8,Immature NPTXEX,inj,D,REARGC,IMN
CELL.7477,CELL.7477,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7477,3,NPTXEX,inj,D,VLMC,VLMC
CELL.7478,CELL.7478,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7478,5,VLMC,uninj,D,VLMC,VLMC
CELL.7479,CELL.7479,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7479,4,CP,uninj,D,VLMC,VLMC
CELL.7480,CELL.7480,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7480,1,MPEX,inj,D,MPEX,MPEX
CELL.7481,CELL.7481,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7481,1,SSTIN,uninj,D,MPEX,MPEX
CELL.7482,CELL.7482,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7482,1,MPEX,uninj,D,MPEX,MPEX
CELL.7483,CELL.7483,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7483,4,MPEX,uninj,D,MPEX,MPEX
CELL.7484,CELL.7484,1,Injury_15DPI_C_rep1_FP200000266TR_E6,7484,8,Immature NPTXEX,inj,D,REARGC,IMN
CELL.7485,CELL.7485,10,Injury_15DPI_C_rep1_FP200000266TR_E6,7485,8,REARGC,inj,D,REARGC,REAEGC
CELL.7486,CELL.7486,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7486,4,CP,uninj,D,VLMC,VLMC
CELL.7487,CELL.7487,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7487,4,CP,uninj,D,VLMC,VLMC
CELL.7488,CELL.7488,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7488,4,CP,uninj,D,VLMC,VLMC
CELL.7489,CELL.7489,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7489,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7490,CELL.7490,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7490,1,MPEX,uninj,D,MPEX,MPEX
CELL.7491,CELL.7491,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7491,3,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.7492,CELL.7492,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7492,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7493,CELL.7493,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7493,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7494,CELL.7494,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7494,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7495,CELL.7495,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7495,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7496,CELL.7496,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7496,4,CP,uninj,D,VLMC,VLMC
CELL.7497,CELL.7497,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7497,4,CP,inj,D,VLMC,VLMC
CELL.7498,CELL.7498,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7498,4,CP,inj,D,VLMC,VLMC
CELL.7499,CELL.7499,10,Injury_15DPI_C_rep1_FP200000266TR_E6,7499,8,REARGC,inj,D,REARGC,REAEGC
CELL.7500,CELL.7500,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7500,1,MPEX,uninj,D,MPEX,MPEX
CELL.7501,CELL.7501,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7501,1,SSTIN,uninj,D,MPEX,MPEX
CELL.7503,CELL.7503,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7503,4,CP,uninj,D,VLMC,VLMC
CELL.7504,CELL.7504,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7504,10,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.7505,CELL.7505,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7505,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7506,CELL.7506,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7506,3,NPTXEX,inj,D,VLMC,VLMC
CELL.7507,CELL.7507,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7507,4,VLMC,inj,D,VLMC,VLMC
CELL.7508,CELL.7508,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7508,5,VLMC,uninj,D,VLMC,VLMC
CELL.7510,CELL.7510,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7510,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7511,CELL.7511,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7511,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7513,CELL.7513,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7513,3,Immature NPTXEX,inj,D,NPTXEX,IMN
CELL.7514,CELL.7514,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7514,1,MPEX,uninj,D,MPEX,MPEX
CELL.7515,CELL.7515,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7515,11,SCGNIN,uninj,D,SCGNIN,SCGNIN
CELL.7516,CELL.7516,10,Injury_15DPI_C_rep1_FP200000266TR_E6,7516,8,REARGC,inj,D,REARGC,REAEGC
CELL.7517,CELL.7517,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7517,1,MPEX,uninj,D,MPEX,MPEX
CELL.7518,CELL.7518,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7518,18,SSTIN,uninj,D,SSTIN,SSTIN
CELL.7520,CELL.7520,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7520,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7521,CELL.7521,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7521,4,CP,inj,D,VLMC,VLMC
CELL.7522,CELL.7522,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7522,10,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.7523,CELL.7523,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7523,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7524,CELL.7524,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7524,8,Immature NPTXEX,inj,D,REARGC,IMN
CELL.7525,CELL.7525,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7525,5,VLMC,uninj,D,VLMC,VLMC
CELL.7526,CELL.7526,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7526,1,SSTIN,uninj,D,MPEX,MPEX
CELL.7527,CELL.7527,1,Injury_15DPI_C_rep1_FP200000266TR_E6,7527,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7528,CELL.7528,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7528,3,NPTXEX,uninj,D,VLMC,VLMC
CELL.7530,CELL.7530,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7530,8,REARGC,inj,D,REARGC,REAEGC
CELL.7531,CELL.7531,10,Injury_15DPI_C_rep1_FP200000266TR_E6,7531,8,REARGC,inj,D,REARGC,REAEGC
CELL.7532,CELL.7532,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7532,8,RIPC1,inj,D,REARGC,RIPC1
CELL.7533,CELL.7533,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7533,4,CP,inj,D,VLMC,VLMC
CELL.7534,CELL.7534,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7534,1,MPEX,inj,D,MPEX,MPEX
CELL.7535,CELL.7535,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7535,4,MPEX,uninj,D,MPEX,MPEX
CELL.7536,CELL.7536,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7536,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7538,CELL.7538,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7538,1,MPEX,inj,D,MPEX,MPEX
CELL.7539,CELL.7539,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7539,5,CP,inj,D,VLMC,VLMC
CELL.7540,CELL.7540,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7540,2,CMPN,inj,D,CMPN,CMPN
CELL.7541,CELL.7541,3,Injury_15DPI_C_rep1_FP200000266TR_E6,7541,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7542,CELL.7542,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7542,3,CP,inj,D,VLMC,VLMC
CELL.7543,CELL.7543,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7543,8,Immature NPTXEX,inj,D,REARGC,IMN
CELL.7544,CELL.7544,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7544,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.7545,CELL.7545,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7545,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.7546,CELL.7546,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7546,1,MPEX,uninj,D,MPEX,MPEX
CELL.7547,CELL.7547,10,Injury_15DPI_C_rep1_FP200000266TR_E6,7547,8,REARGC,inj,D,REARGC,REAEGC
CELL.7548,CELL.7548,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7548,1,MPEX,inj,D,MPEX,MPEX
CELL.7549,CELL.7549,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7549,1,MPEX,uninj,D,MPEX,MPEX
CELL.7550,CELL.7550,1,Injury_15DPI_C_rep1_FP200000266TR_E6,7550,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7551,CELL.7551,1,Injury_15DPI_C_rep1_FP200000266TR_E6,7551,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7552,CELL.7552,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7552,1,MPEX,inj,D,MPEX,MPEX
CELL.7553,CELL.7553,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7553,4,MPEX,inj,D,MPEX,MPEX
CELL.7554,CELL.7554,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7554,1,MPEX,inj,D,MPEX,MPEX
CELL.7555,CELL.7555,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7555,1,MPEX,inj,D,MPEX,MPEX
CELL.7556,CELL.7556,3,Injury_15DPI_C_rep1_FP200000266TR_E6,7556,8,REARGC,inj,D,REARGC,REAEGC
CELL.7557,CELL.7557,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7557,4,CP,inj,D,VLMC,VLMC
CELL.7558,CELL.7558,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7558,4,MPEX,uninj,D,MPEX,MPEX
CELL.7559,CELL.7559,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7559,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.7560,CELL.7560,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7560,4,CP,uninj,D,VLMC,VLMC
CELL.7561,CELL.7561,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7561,5,CP,inj,D,VLMC,VLMC
CELL.7562,CELL.7562,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7562,1,MPEX,uninj,D,MPEX,MPEX
CELL.7563,CELL.7563,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7563,1,MPEX,uninj,D,MPEX,MPEX
CELL.7564,CELL.7564,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7564,0,StriatumIN,uninj,D,MSN,MSN
CELL.7565,CELL.7565,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7565,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7566,CELL.7566,10,Injury_15DPI_C_rep1_FP200000266TR_E6,7566,8,REARGC,inj,D,REARGC,REAEGC
CELL.7567,CELL.7567,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7567,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.7570,CELL.7570,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7570,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7571,CELL.7571,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7571,20,CP,inj,D,CP,CP
CELL.7572,CELL.7572,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7572,17,NPYIN,inj,D,NPYIN,NPYIN
CELL.7573,CELL.7573,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7573,10,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.7574,CELL.7574,1,Injury_15DPI_C_rep1_FP200000266TR_E6,7574,0,StriatumIN,uninj,D,MSN,MSN
CELL.7575,CELL.7575,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7575,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7576,CELL.7576,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7576,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7577,CELL.7577,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7577,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7578,CELL.7578,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7578,1,MPEX,inj,D,MPEX,MPEX
CELL.7579,CELL.7579,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7579,4,CP,uninj,D,VLMC,VLMC
CELL.7580,CELL.7580,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7580,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7582,CELL.7582,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7582,10,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.7583,CELL.7583,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7583,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7584,CELL.7584,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7584,8,Immature NPTXEX,inj,D,NPTXEX,IMN
CELL.7585,CELL.7585,10,Injury_15DPI_C_rep1_FP200000266TR_E6,7585,8,REARGC,inj,D,REARGC,REAEGC
CELL.7586,CELL.7586,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7586,3,NPTXEX,inj,D,VLMC,VLMC
CELL.7587,CELL.7587,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7587,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7588,CELL.7588,1,Injury_15DPI_C_rep1_FP200000266TR_E6,7588,9,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.7589,CELL.7589,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7589,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7590,CELL.7590,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7590,1,MPEX,inj,D,MPEX,MPEX
CELL.7591,CELL.7591,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7591,4,VLMC,inj,D,VLMC,VLMC
CELL.7592,CELL.7592,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7592,5,CP,uninj,D,VLMC,VLMC
CELL.7593,CELL.7593,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7593,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7594,CELL.7594,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7594,3,Immature NPTXEX,inj,D,NPTXEX,IMN
CELL.7595,CELL.7595,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7595,5,VLMC,uninj,D,VLMC,VLMC
CELL.7596,CELL.7596,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7596,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7597,CELL.7597,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7597,1,MPEX,inj,D,MPEX,MPEX
CELL.7598,CELL.7598,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7598,1,MPEX,uninj,D,MPEX,MPEX
CELL.7599,CELL.7599,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7599,5,CP,uninj,D,VLMC,VLMC
CELL.7600,CELL.7600,9,Injury_15DPI_C_rep1_FP200000266TR_E6,7600,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7602,CELL.7602,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7602,4,CP,inj,D,VLMC,VLMC
CELL.7603,CELL.7603,7,Injury_15DPI_C_rep1_FP200000266TR_E6,7603,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.7605,CELL.7605,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7605,18,SSTIN,uninj,D,SSTIN,SSTIN
CELL.7606,CELL.7606,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7606,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7607,CELL.7607,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7607,3,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.7608,CELL.7608,4,Injury_15DPI_C_rep1_FP200000266TR_E6,7608,4,CP,inj,D,VLMC,VLMC
CELL.7609,CELL.7609,5,Injury_15DPI_C_rep1_FP200000266TR_E6,7609,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.7610,CELL.7610,2,Injury_15DPI_C_rep1_FP200000266TR_E6,7610,1,MPEX,inj,D,WNTRGC,WNTEGC
CELL.7612,CELL.7612,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7612,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.7613,CELL.7613,6,Injury_15DPI_C_rep1_FP200000266TR_E6,7613,8,Immature NPTXEX,inj,D,REARGC,IMN
