,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.5443,CELL.5443,2,Injury_15DPI_rep3_FP200000266TR_E3,5443,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.5445,CELL.5445,11,Injury_15DPI_rep3_FP200000266TR_E3,5445,4,MSN,inj,D,MSN,MSN
CELL.5446,CELL.5446,5,Injury_15DPI_rep3_FP200000266TR_E3,5446,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.5447,CELL.5447,5,Injury_15DPI_rep3_FP200000266TR_E3,5447,0,MPEX,inj,V,MPEX,MPEX
CELL.5448,CELL.5448,3,Injury_15DPI_rep3_FP200000266TR_E3,5448,4,StriatumIN,inj,D,Immature Neuron-Wound,MSN
CELL.5449,CELL.5449,6,Injury_15DPI_rep3_FP200000266TR_E3,5449,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5450,CELL.5450,6,Injury_15DPI_rep3_FP200000266TR_E3,5450,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5451,CELL.5451,7,Injury_15DPI_rep3_FP200000266TR_E3,5451,8,DMIN,uninj,D,MSN,MSN
CELL.5452,CELL.5452,3,Injury_15DPI_rep3_FP200000266TR_E3,5452,4,MSN,inj,D,MSN,MSN
CELL.5453,CELL.5453,9,Injury_15DPI_rep3_FP200000266TR_E3,5453,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5454,CELL.5454,6,Injury_15DPI_rep3_FP200000266TR_E3,5454,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5455,CELL.5455,11,Injury_15DPI_rep3_FP200000266TR_E3,5455,4,MSN,inj,D,MSN,MSN
CELL.5458,CELL.5458,9,Injury_15DPI_rep3_FP200000266TR_E3,5458,0,WNTRGC,uninj,V,MPEX,MPEX
CELL.5460,CELL.5460,1,Injury_15DPI_rep3_FP200000266TR_E3,5460,2,CP,inj,D,VLMC,VLMC
CELL.5461,CELL.5461,1,Injury_15DPI_rep3_FP200000266TR_E3,5461,2,CP,uninj,V,VLMC,VLMC
CELL.5462,CELL.5462,2,Injury_15DPI_rep3_FP200000266TR_E3,5462,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.5463,CELL.5463,5,Injury_15DPI_rep3_FP200000266TR_E3,5463,2,CP,uninj,V,VLMC,VLMC
CELL.5464,CELL.5464,7,Injury_15DPI_rep3_FP200000266TR_E3,5464,8,DMIN,uninj,D,MSN,MSN
CELL.5465,CELL.5465,11,Injury_15DPI_rep3_FP200000266TR_E3,5465,4,MSN,inj,D,MSN,MSN
CELL.5466,CELL.5466,2,Injury_15DPI_rep3_FP200000266TR_E3,5466,0,MPEX,uninj,V,MPEX,MPEX
CELL.5468,CELL.5468,11,Injury_15DPI_rep3_FP200000266TR_E3,5468,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5469,CELL.5469,11,Injury_15DPI_rep3_FP200000266TR_E3,5469,4,MSN,inj,D,MSN,MSN
CELL.5470,CELL.5470,9,Injury_15DPI_rep3_FP200000266TR_E3,5470,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5471,CELL.5471,11,Injury_15DPI_rep3_FP200000266TR_E3,5471,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5472,CELL.5472,5,Injury_15DPI_rep3_FP200000266TR_E3,5472,2,CP,uninj,V,VLMC,VLMC
CELL.5473,CELL.5473,3,Injury_15DPI_rep3_FP200000266TR_E3,5473,12,BKC,inj,D,CCKIN,CCKIN
CELL.5474,CELL.5474,11,Injury_15DPI_rep3_FP200000266TR_E3,5474,4,MSN,inj,D,MSN,MSN
CELL.5475,CELL.5475,1,Injury_15DPI_rep3_FP200000266TR_E3,5475,6,CP,inj,D,VLMC,VLMC
CELL.5476,CELL.5476,9,Injury_15DPI_rep3_FP200000266TR_E3,5476,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5477,CELL.5477,9,Injury_15DPI_rep3_FP200000266TR_E3,5477,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5478,CELL.5478,2,Injury_15DPI_rep3_FP200000266TR_E3,5478,0,MPEX,inj,V,MPEX,MPEX
CELL.5479,CELL.5479,2,Injury_15DPI_rep3_FP200000266TR_E3,5479,0,WNTRGC,uninj,V,MPEX,MPEX
CELL.5480,CELL.5480,7,Injury_15DPI_rep3_FP200000266TR_E3,5480,8,DMIN,uninj,D,MSN,MSN
CELL.5481,CELL.5481,2,Injury_15DPI_rep3_FP200000266TR_E3,5481,0,MPEX,inj,D,MPEX,MPEX
CELL.5484,CELL.5484,2,Injury_15DPI_rep3_FP200000266TR_E3,5484,14,SSTIN,uninj,V,SSTIN,SSTIN
CELL.5486,CELL.5486,7,Injury_15DPI_rep3_FP200000266TR_E3,5486,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5487,CELL.5487,11,Injury_15DPI_rep3_FP200000266TR_E3,5487,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5488,CELL.5488,7,Injury_15DPI_rep3_FP200000266TR_E3,5488,8,DMIN,uninj,D,MSN,MSN
CELL.5489,CELL.5489,1,Injury_15DPI_rep3_FP200000266TR_E3,5489,15,IMC,inj,D,Microglia,MCG
CELL.5490,CELL.5490,1,Injury_15DPI_rep3_FP200000266TR_E3,5490,2,CP,uninj,V,VLMC,VLMC
CELL.5491,CELL.5491,6,Injury_15DPI_rep3_FP200000266TR_E3,5491,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5492,CELL.5492,3,Injury_15DPI_rep3_FP200000266TR_E3,5492,4,MSN,inj,D,MSN,MSN
CELL.5493,CELL.5493,5,Injury_15DPI_rep3_FP200000266TR_E3,5493,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.5495,CELL.5495,6,Injury_15DPI_rep3_FP200000266TR_E3,5495,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5496,CELL.5496,2,Injury_15DPI_rep3_FP200000266TR_E3,5496,0,MPEX,inj,V,MPEX,MPEX
CELL.5497,CELL.5497,2,Injury_15DPI_rep3_FP200000266TR_E3,5497,0,MPEX,inj,V,MPEX,MPEX
CELL.5499,CELL.5499,7,Injury_15DPI_rep3_FP200000266TR_E3,5499,8,DMIN,uninj,D,MSN,MSN
CELL.5501,CELL.5501,7,Injury_15DPI_rep3_FP200000266TR_E3,5501,8,DMIN,uninj,D,MSN,MSN
CELL.5502,CELL.5502,9,Injury_15DPI_rep3_FP200000266TR_E3,5502,0,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5504,CELL.5504,2,Injury_15DPI_rep3_FP200000266TR_E3,5504,0,MPEX,uninj,V,MPEX,MPEX
CELL.5505,CELL.5505,2,Injury_15DPI_rep3_FP200000266TR_E3,5505,0,WNTRGC,uninj,V,MPEX,MPEX
CELL.5506,CELL.5506,1,Injury_15DPI_rep3_FP200000266TR_E3,5506,2,CP,uninj,D,VLMC,VLMC
CELL.5507,CELL.5507,7,Injury_15DPI_rep3_FP200000266TR_E3,5507,8,DMIN,uninj,D,MSN,MSN
CELL.5508,CELL.5508,7,Injury_15DPI_rep3_FP200000266TR_E3,5508,8,DMIN,uninj,D,MSN,MSN
CELL.5509,CELL.5509,3,Injury_15DPI_rep3_FP200000266TR_E3,5509,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5511,CELL.5511,7,Injury_15DPI_rep3_FP200000266TR_E3,5511,8,DMIN,uninj,D,MSN,MSN
CELL.5512,CELL.5512,7,Injury_15DPI_rep3_FP200000266TR_E3,5512,8,DMIN,uninj,D,MSN,MSN
CELL.5513,CELL.5513,1,Injury_15DPI_rep3_FP200000266TR_E3,5513,15,IMC,inj,D,Microglia,MCG
CELL.5514,CELL.5514,3,Injury_15DPI_rep3_FP200000266TR_E3,5514,4,MSN,inj,D,MSN,MSN
CELL.5515,CELL.5515,2,Injury_15DPI_rep3_FP200000266TR_E3,5515,0,MPEX,uninj,V,MPEX,MPEX
CELL.5516,CELL.5516,3,Injury_15DPI_rep3_FP200000266TR_E3,5516,4,StriatumIN,inj,D,MSN,MSN
CELL.5517,CELL.5517,11,Injury_15DPI_rep3_FP200000266TR_E3,5517,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5518,CELL.5518,2,Injury_15DPI_rep3_FP200000266TR_E3,5518,14,SSTIN,inj,D,SSTIN,SSTIN
CELL.5519,CELL.5519,7,Injury_15DPI_rep3_FP200000266TR_E3,5519,8,DMIN,uninj,D,MSN,MSN
CELL.5520,CELL.5520,11,Injury_15DPI_rep3_FP200000266TR_E3,5520,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5521,CELL.5521,5,Injury_15DPI_rep3_FP200000266TR_E3,5521,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5523,CELL.5523,9,Injury_15DPI_rep3_FP200000266TR_E3,5523,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5525,CELL.5525,1,Injury_15DPI_rep3_FP200000266TR_E3,5525,15,CP,inj,D,Microglia,MCG
CELL.5526,CELL.5526,3,Injury_15DPI_rep3_FP200000266TR_E3,5526,4,MSN,inj,D,MSN,MSN
CELL.5528,CELL.5528,9,Injury_15DPI_rep3_FP200000266TR_E3,5528,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5529,CELL.5529,3,Injury_15DPI_rep3_FP200000266TR_E3,5529,4,MSN,inj,D,MSN,MSN
CELL.5530,CELL.5530,9,Injury_15DPI_rep3_FP200000266TR_E3,5530,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5531,CELL.5531,7,Injury_15DPI_rep3_FP200000266TR_E3,5531,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5532,CELL.5532,2,Injury_15DPI_rep3_FP200000266TR_E3,5532,0,MPEX,inj,V,MPEX,MPEX
CELL.5533,CELL.5533,9,Injury_15DPI_rep3_FP200000266TR_E3,5533,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5534,CELL.5534,3,Injury_15DPI_rep3_FP200000266TR_E3,5534,12,BKC,inj,D,CCKIN,CCKIN
CELL.5535,CELL.5535,9,Injury_15DPI_rep3_FP200000266TR_E3,5535,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5536,CELL.5536,2,Injury_15DPI_rep3_FP200000266TR_E3,5536,0,MPEX,inj,D,MPEX,MPEX
CELL.5537,CELL.5537,11,Injury_15DPI_rep3_FP200000266TR_E3,5537,4,MSN,inj,D,MSN,MSN
CELL.5538,CELL.5538,11,Injury_15DPI_rep3_FP200000266TR_E3,5538,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5541,CELL.5541,5,Injury_15DPI_rep3_FP200000266TR_E3,5541,0,MPEX,uninj,V,MPEX,MPEX
CELL.5542,CELL.5542,6,Injury_15DPI_rep3_FP200000266TR_E3,5542,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5543,CELL.5543,1,Injury_15DPI_rep3_FP200000266TR_E3,5543,6,VLMC,uninj,V,VLMC,VLMC
CELL.5544,CELL.5544,5,Injury_15DPI_rep3_FP200000266TR_E3,5544,14,SSTIN,uninj,V,SSTIN,SSTIN
CELL.5545,CELL.5545,2,Injury_15DPI_rep3_FP200000266TR_E3,5545,0,MPEX,uninj,V,MPEX,MPEX
CELL.5546,CELL.5546,2,Injury_15DPI_rep3_FP200000266TR_E3,5546,0,MPEX,inj,D,MPEX,MPEX
CELL.5547,CELL.5547,7,Injury_15DPI_rep3_FP200000266TR_E3,5547,8,DMIN,uninj,D,MSN,MSN
CELL.5548,CELL.5548,9,Injury_15DPI_rep3_FP200000266TR_E3,5548,3,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5549,CELL.5549,9,Injury_15DPI_rep3_FP200000266TR_E3,5549,0,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5550,CELL.5550,5,Injury_15DPI_rep3_FP200000266TR_E3,5550,2,CP,uninj,D,VLMC,VLMC
CELL.5551,CELL.5551,6,Injury_15DPI_rep3_FP200000266TR_E3,5551,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.5552,CELL.5552,5,Injury_15DPI_rep3_FP200000266TR_E3,5552,2,CP,uninj,D,VLMC,VLMC
CELL.5553,CELL.5553,1,Injury_15DPI_rep3_FP200000266TR_E3,5553,6,CP,inj,D,VLMC,VLMC
CELL.5554,CELL.5554,2,Injury_15DPI_rep3_FP200000266TR_E3,5554,0,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5555,CELL.5555,5,Injury_15DPI_rep3_FP200000266TR_E3,5555,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5556,CELL.5556,7,Injury_15DPI_rep3_FP200000266TR_E3,5556,8,DMIN,uninj,D,MSN,MSN
CELL.5557,CELL.5557,1,Injury_15DPI_rep3_FP200000266TR_E3,5557,6,VLMC,uninj,D,VLMC,VLMC
CELL.5558,CELL.5558,7,Injury_15DPI_rep3_FP200000266TR_E3,5558,8,DMIN,uninj,D,MSN,MSN
CELL.5559,CELL.5559,7,Injury_15DPI_rep3_FP200000266TR_E3,5559,8,DMIN,uninj,D,MSN,MSN
CELL.5560,CELL.5560,3,Injury_15DPI_rep3_FP200000266TR_E3,5560,4,MSN,inj,D,MSN,MSN
CELL.5561,CELL.5561,11,Injury_15DPI_rep3_FP200000266TR_E3,5561,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5562,CELL.5562,2,Injury_15DPI_rep3_FP200000266TR_E3,5562,0,MPEX,uninj,V,MPEX,MPEX
CELL.5563,CELL.5563,2,Injury_15DPI_rep3_FP200000266TR_E3,5563,14,SSTIN,uninj,V,SSTIN,SSTIN
CELL.5564,CELL.5564,6,Injury_15DPI_rep3_FP200000266TR_E3,5564,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5565,CELL.5565,7,Injury_15DPI_rep3_FP200000266TR_E3,5565,8,DMIN,uninj,D,MSN,MSN
CELL.5566,CELL.5566,11,Injury_15DPI_rep3_FP200000266TR_E3,5566,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5567,CELL.5567,11,Injury_15DPI_rep3_FP200000266TR_E3,5567,4,StriatumIN,inj,D,Immature Neuron-Wound,MSN
CELL.5568,CELL.5568,2,Injury_15DPI_rep3_FP200000266TR_E3,5568,14,SSTIN,inj,D,SSTIN,SSTIN
CELL.5569,CELL.5569,2,Injury_15DPI_rep3_FP200000266TR_E3,5569,0,MPEX,uninj,V,MPEX,MPEX
CELL.5571,CELL.5571,7,Injury_15DPI_rep3_FP200000266TR_E3,5571,8,DMIN,uninj,D,MSN,MSN
CELL.5572,CELL.5572,3,Injury_15DPI_rep3_FP200000266TR_E3,5572,12,BKC,inj,D,CCKIN,CCKIN
CELL.5573,CELL.5573,1,Injury_15DPI_rep3_FP200000266TR_E3,5573,2,CP,uninj,V,VLMC,VLMC
CELL.5575,CELL.5575,7,Injury_15DPI_rep3_FP200000266TR_E3,5575,8,DMIN,uninj,D,MSN,MSN
CELL.5576,CELL.5576,4,Injury_15DPI_rep3_FP200000266TR_E3,5576,3,IMC,inj,D,REARGC,MCG
CELL.5578,CELL.5578,5,Injury_15DPI_rep3_FP200000266TR_E3,5578,2,CP,uninj,V,VLMC,VLMC
CELL.5579,CELL.5579,7,Injury_15DPI_rep3_FP200000266TR_E3,5579,8,DMIN,uninj,D,MSN,MSN
CELL.5580,CELL.5580,11,Injury_15DPI_rep3_FP200000266TR_E3,5580,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5581,CELL.5581,1,Injury_15DPI_rep3_FP200000266TR_E3,5581,6,CP,inj,D,VLMC,VLMC
CELL.5582,CELL.5582,5,Injury_15DPI_rep3_FP200000266TR_E3,5582,0,MPEX,inj,D,MPEX,MPEX
CELL.5583,CELL.5583,5,Injury_15DPI_rep3_FP200000266TR_E3,5583,2,CP,uninj,V,VLMC,VLMC
CELL.5585,CELL.5585,7,Injury_15DPI_rep3_FP200000266TR_E3,5585,8,DMIN,uninj,D,MSN,MSN
CELL.5586,CELL.5586,1,Injury_15DPI_rep3_FP200000266TR_E3,5586,6,CP,inj,D,VLMC,VLMC
CELL.5587,CELL.5587,9,Injury_15DPI_rep3_FP200000266TR_E3,5587,3,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5588,CELL.5588,9,Injury_15DPI_rep3_FP200000266TR_E3,5588,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5589,CELL.5589,1,Injury_15DPI_rep3_FP200000266TR_E3,5589,2,CP,uninj,D,VLMC,VLMC
CELL.5590,CELL.5590,7,Injury_15DPI_rep3_FP200000266TR_E3,5590,8,DMIN,uninj,D,MSN,MSN
CELL.5591,CELL.5591,11,Injury_15DPI_rep3_FP200000266TR_E3,5591,4,StriatumIN,inj,D,Immature Neuron-Wound,MSN
CELL.5592,CELL.5592,5,Injury_15DPI_rep3_FP200000266TR_E3,5592,6,CP,uninj,V,VLMC,VLMC
CELL.5593,CELL.5593,6,Injury_15DPI_rep3_FP200000266TR_E3,5593,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5594,CELL.5594,3,Injury_15DPI_rep3_FP200000266TR_E3,5594,12,BKC,inj,D,CCKIN,CCKIN
CELL.5595,CELL.5595,11,Injury_15DPI_rep3_FP200000266TR_E3,5595,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5596,CELL.5596,7,Injury_15DPI_rep3_FP200000266TR_E3,5596,8,DMIN,uninj,D,MSN,MSN
CELL.5597,CELL.5597,11,Injury_15DPI_rep3_FP200000266TR_E3,5597,4,MSN,inj,D,MSN,MSN
CELL.5599,CELL.5599,2,Injury_15DPI_rep3_FP200000266TR_E3,5599,0,MPEX,uninj,V,MPEX,MPEX
CELL.5600,CELL.5600,3,Injury_15DPI_rep3_FP200000266TR_E3,5600,4,MSN,inj,D,MSN,MSN
CELL.5601,CELL.5601,11,Injury_15DPI_rep3_FP200000266TR_E3,5601,4,StriatumIN,inj,D,Immature Neuron-Wound,MSN
CELL.5602,CELL.5602,2,Injury_15DPI_rep3_FP200000266TR_E3,5602,2,CP,inj,V,VLMC,VLMC
CELL.5603,CELL.5603,11,Injury_15DPI_rep3_FP200000266TR_E3,5603,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5604,CELL.5604,2,Injury_15DPI_rep3_FP200000266TR_E3,5604,0,MPEX,inj,V,MPEX,MPEX
CELL.5605,CELL.5605,7,Injury_15DPI_rep3_FP200000266TR_E3,5605,8,DMIN,uninj,D,MSN,MSN
CELL.5606,CELL.5606,4,Injury_15DPI_rep3_FP200000266TR_E3,5606,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5607,CELL.5607,5,Injury_15DPI_rep3_FP200000266TR_E3,5607,2,CP,uninj,V,VLMC,VLMC
CELL.5608,CELL.5608,2,Injury_15DPI_rep3_FP200000266TR_E3,5608,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.5610,CELL.5610,3,Injury_15DPI_rep3_FP200000266TR_E3,5610,4,MSN,inj,D,MSN,MSN
CELL.5611,CELL.5611,11,Injury_15DPI_rep3_FP200000266TR_E3,5611,4,Immature NPTXEX,inj,D,MSN,MSN
CELL.5612,CELL.5612,11,Injury_15DPI_rep3_FP200000266TR_E3,5612,4,StriatumIN,inj,D,Immature Neuron-Wound,MSN
CELL.5614,CELL.5614,2,Injury_15DPI_rep3_FP200000266TR_E3,5614,0,MPEX,uninj,V,MPEX,MPEX
CELL.5615,CELL.5615,9,Injury_15DPI_rep3_FP200000266TR_E3,5615,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5616,CELL.5616,6,Injury_15DPI_rep3_FP200000266TR_E3,5616,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5618,CELL.5618,1,Injury_15DPI_rep3_FP200000266TR_E3,5618,6,CP,inj,D,VLMC,VLMC
CELL.5619,CELL.5619,2,Injury_15DPI_rep3_FP200000266TR_E3,5619,0,WNTRGC,uninj,V,MPEX,MPEX
CELL.5620,CELL.5620,7,Injury_15DPI_rep3_FP200000266TR_E3,5620,8,DMIN,uninj,D,MSN,MSN
CELL.5621,CELL.5621,7,Injury_15DPI_rep3_FP200000266TR_E3,5621,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5622,CELL.5622,7,Injury_15DPI_rep3_FP200000266TR_E3,5622,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5623,CELL.5623,7,Injury_15DPI_rep3_FP200000266TR_E3,5623,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5624,CELL.5624,3,Injury_15DPI_rep3_FP200000266TR_E3,5624,4,MSN,inj,D,MSN,MSN
CELL.5625,CELL.5625,7,Injury_15DPI_rep3_FP200000266TR_E3,5625,8,DMIN,uninj,D,MSN,MSN
CELL.5627,CELL.5627,5,Injury_15DPI_rep3_FP200000266TR_E3,5627,0,MPEX,inj,D,MPEX,MPEX
CELL.5628,CELL.5628,5,Injury_15DPI_rep3_FP200000266TR_E3,5628,11,NPYIN,uninj,V,NPYIN,NPYIN
CELL.5629,CELL.5629,2,Injury_15DPI_rep3_FP200000266TR_E3,5629,14,SSTIN,inj,D,SSTIN,SSTIN
CELL.5630,CELL.5630,9,Injury_15DPI_rep3_FP200000266TR_E3,5630,0,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5631,CELL.5631,1,Injury_15DPI_rep3_FP200000266TR_E3,5631,15,CP,inj,D,Microglia,MCG
CELL.5632,CELL.5632,4,Injury_15DPI_rep3_FP200000266TR_E3,5632,3,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5634,CELL.5634,2,Injury_15DPI_rep3_FP200000266TR_E3,5634,0,MPEX,inj,D,MPEX,MPEX
CELL.5636,CELL.5636,1,Injury_15DPI_rep3_FP200000266TR_E3,5636,2,CP,uninj,D,VLMC,VLMC
CELL.5637,CELL.5637,3,Injury_15DPI_rep3_FP200000266TR_E3,5637,1,StriatumIN,inj,D,VLMC,VLMC
CELL.5638,CELL.5638,7,Injury_15DPI_rep3_FP200000266TR_E3,5638,8,DMIN,uninj,D,MSN,MSN
CELL.5639,CELL.5639,1,Injury_15DPI_rep3_FP200000266TR_E3,5639,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5642,CELL.5642,2,Injury_15DPI_rep3_FP200000266TR_E3,5642,0,MPEX,inj,V,MPEX,MPEX
CELL.5643,CELL.5643,2,Injury_15DPI_rep3_FP200000266TR_E3,5643,14,SSTIN,uninj,V,SSTIN,SSTIN
CELL.5644,CELL.5644,1,Injury_15DPI_rep3_FP200000266TR_E3,5644,15,IMC,uninj,V,Microglia,MCG
CELL.5645,CELL.5645,7,Injury_15DPI_rep3_FP200000266TR_E3,5645,8,DMIN,uninj,D,MSN,MSN
CELL.5646,CELL.5646,7,Injury_15DPI_rep3_FP200000266TR_E3,5646,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5647,CELL.5647,2,Injury_15DPI_rep3_FP200000266TR_E3,5647,0,MPEX,inj,D,MPEX,MPEX
CELL.5648,CELL.5648,7,Injury_15DPI_rep3_FP200000266TR_E3,5648,8,DMIN,uninj,D,MSN,MSN
CELL.5650,CELL.5650,7,Injury_15DPI_rep3_FP200000266TR_E3,5650,8,DMIN,uninj,D,MSN,MSN
CELL.5651,CELL.5651,7,Injury_15DPI_rep3_FP200000266TR_E3,5651,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5652,CELL.5652,11,Injury_15DPI_rep3_FP200000266TR_E3,5652,4,StriatumIN,inj,D,Immature Neuron-Wound,MSN
CELL.5653,CELL.5653,2,Injury_15DPI_rep3_FP200000266TR_E3,5653,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.5654,CELL.5654,2,Injury_15DPI_rep3_FP200000266TR_E3,5654,0,MPEX,uninj,V,MPEX,MPEX
CELL.5655,CELL.5655,1,Injury_15DPI_rep3_FP200000266TR_E3,5655,2,CP,uninj,D,VLMC,VLMC
CELL.5656,CELL.5656,5,Injury_15DPI_rep3_FP200000266TR_E3,5656,0,MPEX,inj,D,MPEX,MPEX
CELL.5657,CELL.5657,7,Injury_15DPI_rep3_FP200000266TR_E3,5657,8,DMIN,uninj,D,MSN,MSN
CELL.5658,CELL.5658,11,Injury_15DPI_rep3_FP200000266TR_E3,5658,4,MSN,inj,D,MSN,MSN
CELL.5659,CELL.5659,5,Injury_15DPI_rep3_FP200000266TR_E3,5659,2,MPEX,inj,V,MPEX,MPEX
CELL.5660,CELL.5660,1,Injury_15DPI_rep3_FP200000266TR_E3,5660,6,CP,inj,D,VLMC,VLMC
CELL.5661,CELL.5661,2,Injury_15DPI_rep3_FP200000266TR_E3,5661,2,MPEX,inj,D,VLMC,VLMC
CELL.5662,CELL.5662,5,Injury_15DPI_rep3_FP200000266TR_E3,5662,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5663,CELL.5663,7,Injury_15DPI_rep3_FP200000266TR_E3,5663,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.5664,CELL.5664,1,Injury_15DPI_rep3_FP200000266TR_E3,5664,6,CP,inj,D,VLMC,VLMC
CELL.5666,CELL.5666,9,Injury_15DPI_rep3_FP200000266TR_E3,5666,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5667,CELL.5667,1,Injury_15DPI_rep3_FP200000266TR_E3,5667,15,CP,uninj,D,Microglia,MCG
CELL.5668,CELL.5668,7,Injury_15DPI_rep3_FP200000266TR_E3,5668,8,DMIN,uninj,D,MSN,MSN
CELL.5669,CELL.5669,9,Injury_15DPI_rep3_FP200000266TR_E3,5669,10,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.5670,CELL.5670,11,Injury_15DPI_rep3_FP200000266TR_E3,5670,12,BKC,inj,D,CCKIN,CCKIN
CELL.5671,CELL.5671,2,Injury_15DPI_rep3_FP200000266TR_E3,5671,14,SSTIN,uninj,V,SSTIN,SSTIN
CELL.5673,CELL.5673,4,Injury_15DPI_rep3_FP200000266TR_E3,5673,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5674,CELL.5674,2,Injury_15DPI_rep3_FP200000266TR_E3,5674,0,MPEX,inj,D,MPEX,MPEX
CELL.5675,CELL.5675,2,Injury_15DPI_rep3_FP200000266TR_E3,5675,14,SSTIN,inj,D,SSTIN,SSTIN
CELL.5677,CELL.5677,2,Injury_15DPI_rep3_FP200000266TR_E3,5677,0,MPEX,uninj,V,MPEX,MPEX
CELL.5678,CELL.5678,5,Injury_15DPI_rep3_FP200000266TR_E3,5678,2,CP,uninj,V,VLMC,VLMC
CELL.5679,CELL.5679,11,Injury_15DPI_rep3_FP200000266TR_E3,5679,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5680,CELL.5680,6,Injury_15DPI_rep3_FP200000266TR_E3,5680,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5681,CELL.5681,11,Injury_15DPI_rep3_FP200000266TR_E3,5681,4,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.5682,CELL.5682,6,Injury_15DPI_rep3_FP200000266TR_E3,5682,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5683,CELL.5683,5,Injury_15DPI_rep3_FP200000266TR_E3,5683,15,CP,inj,D,Microglia,MCG
