,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.5804,CELL.5804,4,Injury_30DPI_rep2_FP200000264BL_A6,5804,5,MPEX,uninj,D,MPEX,MPEX
CELL.5805,CELL.5805,5,Injury_30DPI_rep2_FP200000264BL_A6,5805,1,CP,uninj,D,VLMC,VLMC
CELL.5806,CELL.5806,10,Injury_30DPI_rep2_FP200000264BL_A6,5806,4,DMIN,inj,D,MSN,MSN
CELL.5808,CELL.5808,12,Injury_30DPI_rep2_FP200000264BL_A6,5808,9,WNTRGC,inj,D,Immature EX,TLNBL
CELL.5809,CELL.5809,4,Injury_30DPI_rep2_FP200000264BL_A6,5809,5,MPEX,uninj,D,MPEX,MPEX
CELL.5810,CELL.5810,10,Injury_30DPI_rep2_FP200000264BL_A6,5810,4,DMIN,uninj,D,MSN,MSN
CELL.5811,CELL.5811,5,Injury_30DPI_rep2_FP200000264BL_A6,5811,1,CP,inj,D,CP,CP
CELL.5812,CELL.5812,4,Injury_30DPI_rep2_FP200000264BL_A6,5812,5,MPEX,inj,D,MPEX,MPEX
CELL.5814,CELL.5814,2,Injury_30DPI_rep2_FP200000264BL_A6,5814,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5815,CELL.5815,10,Injury_30DPI_rep2_FP200000264BL_A6,5815,11,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.5816,CELL.5816,5,Injury_30DPI_rep2_FP200000264BL_A6,5816,1,CP,inj,D,CP,CP
CELL.5817,CELL.5817,11,Injury_30DPI_rep2_FP200000264BL_A6,5817,3,WNTRGC,inj,D,Immature EX,TLNBL
CELL.5818,CELL.5818,4,Injury_30DPI_rep2_FP200000264BL_A6,5818,5,MPEX,inj,D,MPEX,MPEX
CELL.5819,CELL.5819,10,Injury_30DPI_rep2_FP200000264BL_A6,5819,4,DMIN,inj,D,MSN,MSN
CELL.5820,CELL.5820,4,Injury_30DPI_rep2_FP200000264BL_A6,5820,5,MPEX,inj,D,MPEX,MPEX
CELL.5821,CELL.5821,4,Injury_30DPI_rep2_FP200000264BL_A6,5821,5,MPEX,uninj,D,DPEX,DPEX
CELL.5822,CELL.5822,4,Injury_30DPI_rep2_FP200000264BL_A6,5822,9,WNTRGC,uninj,D,Immature EX,TLNBL
CELL.5823,CELL.5823,3,Injury_30DPI_rep2_FP200000264BL_A6,5823,2,VLMC,inj,D,VLMC,VLMC
CELL.5825,CELL.5825,4,Injury_30DPI_rep2_FP200000264BL_A6,5825,5,MPEX,uninj,D,MPEX,MPEX
CELL.5826,CELL.5826,2,Injury_30DPI_rep2_FP200000264BL_A6,5826,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5827,CELL.5827,10,Injury_30DPI_rep2_FP200000264BL_A6,5827,4,DMIN,uninj,D,MSN,MSN
CELL.5828,CELL.5828,4,Injury_30DPI_rep2_FP200000264BL_A6,5828,5,MPEX,inj,D,MPEX,MPEX
CELL.5829,CELL.5829,2,Injury_30DPI_rep2_FP200000264BL_A6,5829,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5830,CELL.5830,4,Injury_30DPI_rep2_FP200000264BL_A6,5830,5,MPEX,inj,D,MPEX,MPEX
CELL.5831,CELL.5831,4,Injury_30DPI_rep2_FP200000264BL_A6,5831,14,SSTIN,inj,D,MPEX,MPEX
CELL.5832,CELL.5832,4,Injury_30DPI_rep2_FP200000264BL_A6,5832,5,MPEX,uninj,D,MPEX,MPEX
CELL.5833,CELL.5833,4,Injury_30DPI_rep2_FP200000264BL_A6,5833,5,MPEX,uninj,D,MPEX,MPEX
CELL.5834,CELL.5834,5,Injury_30DPI_rep2_FP200000264BL_A6,5834,1,CP,uninj,D,VLMC,VLMC
CELL.5835,CELL.5835,5,Injury_30DPI_rep2_FP200000264BL_A6,5835,1,CP,uninj,D,VLMC,VLMC
CELL.5836,CELL.5836,4,Injury_30DPI_rep2_FP200000264BL_A6,5836,5,MPEX,inj,D,MPEX,MPEX
CELL.5837,CELL.5837,4,Injury_30DPI_rep2_FP200000264BL_A6,5837,5,MPEX,inj,D,MPEX,MPEX
CELL.5838,CELL.5838,10,Injury_30DPI_rep2_FP200000264BL_A6,5838,4,DMIN,inj,D,MSN,MSN
CELL.5839,CELL.5839,5,Injury_30DPI_rep2_FP200000264BL_A6,5839,1,CP,inj,D,CP,CP
CELL.5841,CELL.5841,9,Injury_30DPI_rep2_FP200000264BL_A6,5841,4,DMIN,uninj,D,MSN,MSN
CELL.5842,CELL.5842,10,Injury_30DPI_rep2_FP200000264BL_A6,5842,4,DMIN,uninj,D,MSN,MSN
CELL.5843,CELL.5843,2,Injury_30DPI_rep2_FP200000264BL_A6,5843,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.5844,CELL.5844,5,Injury_30DPI_rep2_FP200000264BL_A6,5844,1,CP,inj,D,VLMC,VLMC
CELL.5845,CELL.5845,4,Injury_30DPI_rep2_FP200000264BL_A6,5845,5,MPEX,inj,D,MPEX,MPEX
CELL.5846,CELL.5846,4,Injury_30DPI_rep2_FP200000264BL_A6,5846,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.5847,CELL.5847,9,Injury_30DPI_rep2_FP200000264BL_A6,5847,4,SFRP1RGC,uninj,D,MSN,MSN
CELL.5848,CELL.5848,12,Injury_30DPI_rep2_FP200000264BL_A6,5848,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5849,CELL.5849,4,Injury_30DPI_rep2_FP200000264BL_A6,5849,5,MPEX,uninj,D,MPEX,MPEX
CELL.5850,CELL.5850,4,Injury_30DPI_rep2_FP200000264BL_A6,5850,5,MPEX,uninj,D,MPEX,MPEX
CELL.5851,CELL.5851,2,Injury_30DPI_rep2_FP200000264BL_A6,5851,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.5852,CELL.5852,4,Injury_30DPI_rep2_FP200000264BL_A6,5852,9,WNTRGC,uninj,D,Immature EX,TLNBL
CELL.5854,CELL.5854,10,Injury_30DPI_rep2_FP200000264BL_A6,5854,4,DMIN,inj,D,MSN,MSN
CELL.5855,CELL.5855,2,Injury_30DPI_rep2_FP200000264BL_A6,5855,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.5856,CELL.5856,2,Injury_30DPI_rep2_FP200000264BL_A6,5856,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.5857,CELL.5857,2,Injury_30DPI_rep2_FP200000264BL_A6,5857,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.5858,CELL.5858,12,Injury_30DPI_rep2_FP200000264BL_A6,5858,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5859,CELL.5859,5,Injury_30DPI_rep2_FP200000264BL_A6,5859,4,SFRP1RGC,inj,D,MSN,MSN
CELL.5862,CELL.5862,4,Injury_30DPI_rep2_FP200000264BL_A6,5862,5,MPEX,uninj,D,MPEX,MPEX
CELL.5863,CELL.5863,6,Injury_30DPI_rep2_FP200000264BL_A6,5863,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.5864,CELL.5864,2,Injury_30DPI_rep2_FP200000264BL_A6,5864,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5865,CELL.5865,10,Injury_30DPI_rep2_FP200000264BL_A6,5865,7,StriatumIN,uninj,D,MSN,MSN
CELL.5866,CELL.5866,10,Injury_30DPI_rep2_FP200000264BL_A6,5866,4,DMIN,uninj,D,MSN,MSN
CELL.5867,CELL.5867,4,Injury_30DPI_rep2_FP200000264BL_A6,5867,5,MPEX,uninj,D,MPEX,MPEX
CELL.5868,CELL.5868,5,Injury_30DPI_rep2_FP200000264BL_A6,5868,1,CP,uninj,D,CP,CP
CELL.5869,CELL.5869,10,Injury_30DPI_rep2_FP200000264BL_A6,5869,15,OLIGO,inj,D,OLIGO,OLIGO
CELL.5870,CELL.5870,9,Injury_30DPI_rep2_FP200000264BL_A6,5870,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.5871,CELL.5871,5,Injury_30DPI_rep2_FP200000264BL_A6,5871,1,CP,inj,D,CP,CP
CELL.5872,CELL.5872,4,Injury_30DPI_rep2_FP200000264BL_A6,5872,5,MPEX,inj,D,MPEX,MPEX
CELL.5876,CELL.5876,10,Injury_30DPI_rep2_FP200000264BL_A6,5876,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5877,CELL.5877,10,Injury_30DPI_rep2_FP200000264BL_A6,5877,4,DMIN,inj,D,MSN,MSN
CELL.5878,CELL.5878,10,Injury_30DPI_rep2_FP200000264BL_A6,5878,4,DMIN,inj,D,MSN,MSN
CELL.5879,CELL.5879,10,Injury_30DPI_rep2_FP200000264BL_A6,5879,4,DMIN,inj,D,MSN,MSN
CELL.5880,CELL.5880,9,Injury_30DPI_rep2_FP200000264BL_A6,5880,4,DMIN,inj,D,MSN,MSN
CELL.5881,CELL.5881,5,Injury_30DPI_rep2_FP200000264BL_A6,5881,1,CP,uninj,D,VLMC,VLMC
CELL.5882,CELL.5882,2,Injury_30DPI_rep2_FP200000264BL_A6,5882,6,CCND1RGC,uninj,D,RIBRGC,RIBEGC
CELL.5883,CELL.5883,10,Injury_30DPI_rep2_FP200000264BL_A6,5883,4,DMIN,inj,D,MSN,MSN
CELL.5884,CELL.5884,12,Injury_30DPI_rep2_FP200000264BL_A6,5884,9,WNTRGC,inj,D,Immature EX,TLNBL
CELL.5885,CELL.5885,4,Injury_30DPI_rep2_FP200000264BL_A6,5885,5,MPEX,uninj,D,MPEX,MPEX
CELL.5886,CELL.5886,10,Injury_30DPI_rep2_FP200000264BL_A6,5886,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5887,CELL.5887,5,Injury_30DPI_rep2_FP200000264BL_A6,5887,1,CP,inj,D,VLMC,VLMC
CELL.5888,CELL.5888,4,Injury_30DPI_rep2_FP200000264BL_A6,5888,5,MPEX,inj,D,MPEX,MPEX
CELL.5890,CELL.5890,5,Injury_30DPI_rep2_FP200000264BL_A6,5890,1,CP,inj,D,CP,CP
CELL.5891,CELL.5891,9,Injury_30DPI_rep2_FP200000264BL_A6,5891,4,DMIN,inj,D,MSN,MSN
CELL.5892,CELL.5892,11,Injury_30DPI_rep2_FP200000264BL_A6,5892,3,WNTRGC,inj,D,Immature EX,TLNBL
CELL.5893,CELL.5893,4,Injury_30DPI_rep2_FP200000264BL_A6,5893,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.5894,CELL.5894,4,Injury_30DPI_rep2_FP200000264BL_A6,5894,3,WNTRGC,uninj,D,Immature EX,TLNBL
CELL.5895,CELL.5895,10,Injury_30DPI_rep2_FP200000264BL_A6,5895,6,VLMC,uninj,D,Microglia,MCG
CELL.5896,CELL.5896,3,Injury_30DPI_rep2_FP200000264BL_A6,5896,2,VLMC,uninj,D,VLMC,VLMC
CELL.5897,CELL.5897,2,Injury_30DPI_rep2_FP200000264BL_A6,5897,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.5898,CELL.5898,4,Injury_30DPI_rep2_FP200000264BL_A6,5898,5,MPEX,uninj,D,DPEX,DPEX
CELL.5899,CELL.5899,2,Injury_30DPI_rep2_FP200000264BL_A6,5899,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5900,CELL.5900,10,Injury_30DPI_rep2_FP200000264BL_A6,5900,4,DMIN,uninj,D,MSN,MSN
CELL.5901,CELL.5901,3,Injury_30DPI_rep2_FP200000264BL_A6,5901,2,VLMC,inj,D,VLMC,VLMC
CELL.5902,CELL.5902,2,Injury_30DPI_rep2_FP200000264BL_A6,5902,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5903,CELL.5903,10,Injury_30DPI_rep2_FP200000264BL_A6,5903,4,DMIN,uninj,D,MSN,MSN
CELL.5904,CELL.5904,2,Injury_30DPI_rep2_FP200000264BL_A6,5904,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5905,CELL.5905,10,Injury_30DPI_rep2_FP200000264BL_A6,5905,4,DMIN,uninj,D,MSN,MSN
CELL.5906,CELL.5906,5,Injury_30DPI_rep2_FP200000264BL_A6,5906,1,CP,inj,D,CP,CP
CELL.5907,CELL.5907,4,Injury_30DPI_rep2_FP200000264BL_A6,5907,5,MPEX,inj,D,MPEX,MPEX
CELL.5908,CELL.5908,4,Injury_30DPI_rep2_FP200000264BL_A6,5908,5,MPEX,inj,D,MPEX,MPEX
CELL.5909,CELL.5909,4,Injury_30DPI_rep2_FP200000264BL_A6,5909,5,MPEX,inj,D,MPEX,MPEX
CELL.5910,CELL.5910,4,Injury_30DPI_rep2_FP200000264BL_A6,5910,5,MPEX,uninj,D,MPEX,MPEX
CELL.5912,CELL.5912,4,Injury_30DPI_rep2_FP200000264BL_A6,5912,3,WNTRGC,inj,D,Immature EX,TLNBL
CELL.5913,CELL.5913,4,Injury_30DPI_rep2_FP200000264BL_A6,5913,5,MPEX,inj,D,MPEX,MPEX
CELL.5914,CELL.5914,4,Injury_30DPI_rep2_FP200000264BL_A6,5914,14,SSTIN,inj,D,MPEX,MPEX
CELL.5915,CELL.5915,4,Injury_30DPI_rep2_FP200000264BL_A6,5915,5,MPEX,uninj,D,MPEX,MPEX
CELL.5916,CELL.5916,4,Injury_30DPI_rep2_FP200000264BL_A6,5916,5,MPEX,uninj,D,MPEX,MPEX
CELL.5917,CELL.5917,9,Injury_30DPI_rep2_FP200000264BL_A6,5917,6,CCND1RGC,uninj,D,RIBRGC,RIBEGC
CELL.5918,CELL.5918,9,Injury_30DPI_rep2_FP200000264BL_A6,5918,4,SFRP1RGC,uninj,D,MSN,MSN
CELL.5919,CELL.5919,10,Injury_30DPI_rep2_FP200000264BL_A6,5919,4,DMIN,uninj,D,MSN,MSN
CELL.5920,CELL.5920,10,Injury_30DPI_rep2_FP200000264BL_A6,5920,4,DMIN,uninj,D,MSN,MSN
CELL.5922,CELL.5922,10,Injury_30DPI_rep2_FP200000264BL_A6,5922,4,DMIN,inj,D,MSN,MSN
CELL.5924,CELL.5924,2,Injury_30DPI_rep2_FP200000264BL_A6,5924,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.5925,CELL.5925,4,Injury_30DPI_rep2_FP200000264BL_A6,5925,5,MPEX,uninj,D,MPEX,MPEX
CELL.5926,CELL.5926,9,Injury_30DPI_rep2_FP200000264BL_A6,5926,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5927,CELL.5927,2,Injury_30DPI_rep2_FP200000264BL_A6,5927,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5929,CELL.5929,12,Injury_30DPI_rep2_FP200000264BL_A6,5929,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.5930,CELL.5930,2,Injury_30DPI_rep2_FP200000264BL_A6,5930,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5931,CELL.5931,2,Injury_30DPI_rep2_FP200000264BL_A6,5931,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5932,CELL.5932,10,Injury_30DPI_rep2_FP200000264BL_A6,5932,4,DMIN,uninj,D,MSN,MSN
CELL.5933,CELL.5933,2,Injury_30DPI_rep2_FP200000264BL_A6,5933,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.5935,CELL.5935,10,Injury_30DPI_rep2_FP200000264BL_A6,5935,4,DMIN,uninj,D,MSN,MSN
CELL.5936,CELL.5936,10,Injury_30DPI_rep2_FP200000264BL_A6,5936,15,OLIGO,inj,D,OLIGO,OLIGO
CELL.5937,CELL.5937,9,Injury_30DPI_rep2_FP200000264BL_A6,5937,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.5938,CELL.5938,5,Injury_30DPI_rep2_FP200000264BL_A6,5938,1,CP,inj,D,VLMC,VLMC
CELL.5939,CELL.5939,10,Injury_30DPI_rep2_FP200000264BL_A6,5939,4,DMIN,inj,D,MSN,MSN
CELL.5940,CELL.5940,2,Injury_30DPI_rep2_FP200000264BL_A6,5940,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.5941,CELL.5941,12,Injury_30DPI_rep2_FP200000264BL_A6,5941,9,WNTRGC,inj,D,Immature EX,TLNBL
CELL.5942,CELL.5942,4,Injury_30DPI_rep2_FP200000264BL_A6,5942,5,MPEX,inj,D,MPEX,MPEX
CELL.5943,CELL.5943,4,Injury_30DPI_rep2_FP200000264BL_A6,5943,5,MPEX,inj,D,MPEX,MPEX
CELL.5944,CELL.5944,4,Injury_30DPI_rep2_FP200000264BL_A6,5944,3,WNTRGC,uninj,D,Immature EX,TLNBL
CELL.5945,CELL.5945,7,Injury_30DPI_rep2_FP200000264BL_A6,5945,11,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.5946,CELL.5946,9,Injury_30DPI_rep2_FP200000264BL_A6,5946,4,SFRP1RGC,inj,D,MSN,MSN
CELL.5947,CELL.5947,12,Injury_30DPI_rep2_FP200000264BL_A6,5947,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5948,CELL.5948,4,Injury_30DPI_rep2_FP200000264BL_A6,5948,5,MPEX,inj,D,MPEX,MPEX
CELL.5949,CELL.5949,5,Injury_30DPI_rep2_FP200000264BL_A6,5949,1,CP,uninj,D,VLMC,VLMC
CELL.5950,CELL.5950,4,Injury_30DPI_rep2_FP200000264BL_A6,5950,5,MPEX,uninj,D,MPEX,MPEX
CELL.5951,CELL.5951,2,Injury_30DPI_rep2_FP200000264BL_A6,5951,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.5952,CELL.5952,5,Injury_30DPI_rep2_FP200000264BL_A6,5952,9,CP,inj,D,CP,CP
CELL.5953,CELL.5953,3,Injury_30DPI_rep2_FP200000264BL_A6,5953,2,VLMC,inj,D,VLMC,VLMC
CELL.5954,CELL.5954,5,Injury_30DPI_rep2_FP200000264BL_A6,5954,1,CP,inj,D,CP,CP
CELL.5955,CELL.5955,4,Injury_30DPI_rep2_FP200000264BL_A6,5955,5,MPEX,uninj,D,MPEX,MPEX
CELL.5956,CELL.5956,10,Injury_30DPI_rep2_FP200000264BL_A6,5956,4,DMIN,uninj,D,MSN,MSN
CELL.5957,CELL.5957,4,Injury_30DPI_rep2_FP200000264BL_A6,5957,5,MPEX,uninj,D,MPEX,MPEX
CELL.5958,CELL.5958,4,Injury_30DPI_rep2_FP200000264BL_A6,5958,3,DPEX,uninj,D,MPIN,MPIN
CELL.5959,CELL.5959,10,Injury_30DPI_rep2_FP200000264BL_A6,5959,4,DMIN,uninj,D,MSN,MSN
CELL.5960,CELL.5960,2,Injury_30DPI_rep2_FP200000264BL_A6,5960,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.5961,CELL.5961,2,Injury_30DPI_rep2_FP200000264BL_A6,5961,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.5962,CELL.5962,2,Injury_30DPI_rep2_FP200000264BL_A6,5962,17,CP,inj,D,CP,CP
CELL.5963,CELL.5963,4,Injury_30DPI_rep2_FP200000264BL_A6,5963,3,DPEX,inj,D,DPEX,DPEX
CELL.5964,CELL.5964,4,Injury_30DPI_rep2_FP200000264BL_A6,5964,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.5965,CELL.5965,2,Injury_30DPI_rep2_FP200000264BL_A6,5965,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5966,CELL.5966,10,Injury_30DPI_rep2_FP200000264BL_A6,5966,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5967,CELL.5967,10,Injury_30DPI_rep2_FP200000264BL_A6,5967,4,DMIN,uninj,D,MSN,MSN
CELL.5968,CELL.5968,10,Injury_30DPI_rep2_FP200000264BL_A6,5968,4,DMIN,inj,D,MSN,MSN
CELL.5969,CELL.5969,4,Injury_30DPI_rep2_FP200000264BL_A6,5969,5,MPEX,inj,D,MPEX,MPEX
CELL.5970,CELL.5970,4,Injury_30DPI_rep2_FP200000264BL_A6,5970,5,MPEX,uninj,D,MPEX,MPEX
CELL.5971,CELL.5971,4,Injury_30DPI_rep2_FP200000264BL_A6,5971,5,MPEX,inj,D,MPEX,MPEX
CELL.5972,CELL.5972,4,Injury_30DPI_rep2_FP200000264BL_A6,5972,5,MPEX,inj,D,MPEX,MPEX
CELL.5974,CELL.5974,4,Injury_30DPI_rep2_FP200000264BL_A6,5974,3,WNTRGC,uninj,D,Immature EX,TLNBL
CELL.5975,CELL.5975,12,Injury_30DPI_rep2_FP200000264BL_A6,5975,9,WNTRGC,inj,D,Immature EX,TLNBL
CELL.5976,CELL.5976,2,Injury_30DPI_rep2_FP200000264BL_A6,5976,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.5977,CELL.5977,5,Injury_30DPI_rep2_FP200000264BL_A6,5977,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.5978,CELL.5978,4,Injury_30DPI_rep2_FP200000264BL_A6,5978,5,MPEX,inj,D,MPEX,MPEX
CELL.5979,CELL.5979,9,Injury_30DPI_rep2_FP200000264BL_A6,5979,4,DMIN,inj,D,MSN,MSN
CELL.5980,CELL.5980,12,Injury_30DPI_rep2_FP200000264BL_A6,5980,3,WNTRGC,inj,D,Immature EX,TLNBL
CELL.5981,CELL.5981,4,Injury_30DPI_rep2_FP200000264BL_A6,5981,5,MPEX,inj,D,MPEX,MPEX
CELL.5982,CELL.5982,4,Injury_30DPI_rep2_FP200000264BL_A6,5982,5,MPEX,uninj,D,MPEX,MPEX
CELL.5983,CELL.5983,9,Injury_30DPI_rep2_FP200000264BL_A6,5983,4,SFRP1RGC,uninj,D,MSN,MSN
CELL.5984,CELL.5984,4,Injury_30DPI_rep2_FP200000264BL_A6,5984,1,CP,inj,D,VLMC,VLMC
CELL.5985,CELL.5985,6,Injury_30DPI_rep2_FP200000264BL_A6,5985,3,DPEX,inj,D,MPIN,MPIN
CELL.5986,CELL.5986,4,Injury_30DPI_rep2_FP200000264BL_A6,5986,5,MPEX,uninj,D,MPEX,MPEX
CELL.5988,CELL.5988,2,Injury_30DPI_rep2_FP200000264BL_A6,5988,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.5989,CELL.5989,10,Injury_30DPI_rep2_FP200000264BL_A6,5989,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.5990,CELL.5990,10,Injury_30DPI_rep2_FP200000264BL_A6,5990,4,DMIN,inj,D,MSN,MSN
CELL.5991,CELL.5991,5,Injury_30DPI_rep2_FP200000264BL_A6,5991,17,CP,inj,D,CP,CP
CELL.5992,CELL.5992,12,Injury_30DPI_rep2_FP200000264BL_A6,5992,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.5993,CELL.5993,4,Injury_30DPI_rep2_FP200000264BL_A6,5993,5,MPEX,uninj,D,MPEX,MPEX
CELL.5994,CELL.5994,10,Injury_30DPI_rep2_FP200000264BL_A6,5994,4,DMIN,uninj,D,MSN,MSN
CELL.5995,CELL.5995,2,Injury_30DPI_rep2_FP200000264BL_A6,5995,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.5996,CELL.5996,5,Injury_30DPI_rep2_FP200000264BL_A6,5996,1,CP,inj,D,VLMC,VLMC
CELL.5998,CELL.5998,4,Injury_30DPI_rep2_FP200000264BL_A6,5998,5,MPEX,uninj,D,MPEX,MPEX
CELL.6000,CELL.6000,2,Injury_30DPI_rep2_FP200000264BL_A6,6000,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.6001,CELL.6001,5,Injury_30DPI_rep2_FP200000264BL_A6,6001,17,CP,inj,D,CP,CP
CELL.6003,CELL.6003,9,Injury_30DPI_rep2_FP200000264BL_A6,6003,4,DMIN,inj,D,MSN,MSN
CELL.6004,CELL.6004,5,Injury_30DPI_rep2_FP200000264BL_A6,6004,1,CP,inj,D,VLMC,VLMC
CELL.6005,CELL.6005,5,Injury_30DPI_rep2_FP200000264BL_A6,6005,1,CP,uninj,D,CP,CP
CELL.6007,CELL.6007,3,Injury_30DPI_rep2_FP200000264BL_A6,6007,2,VLMC,uninj,D,VLMC,VLMC
CELL.6008,CELL.6008,10,Injury_30DPI_rep2_FP200000264BL_A6,6008,4,DMIN,inj,D,MSN,MSN
CELL.6009,CELL.6009,4,Injury_30DPI_rep2_FP200000264BL_A6,6009,1,CP,inj,D,VLMC,VLMC
CELL.6010,CELL.6010,2,Injury_30DPI_rep2_FP200000264BL_A6,6010,8,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.6011,CELL.6011,9,Injury_30DPI_rep2_FP200000264BL_A6,6011,4,SFRP1RGC,uninj,D,MSN,MSN
CELL.6012,CELL.6012,10,Injury_30DPI_rep2_FP200000264BL_A6,6012,4,DMIN,inj,D,MSN,MSN
CELL.6013,CELL.6013,9,Injury_30DPI_rep2_FP200000264BL_A6,6013,4,SFRP1RGC,uninj,D,MSN,MSN
CELL.6014,CELL.6014,9,Injury_30DPI_rep2_FP200000264BL_A6,6014,4,SFRP1RGC,inj,D,MSN,MSN
CELL.6015,CELL.6015,5,Injury_30DPI_rep2_FP200000264BL_A6,6015,17,CP,inj,D,CP,CP
CELL.6016,CELL.6016,4,Injury_30DPI_rep2_FP200000264BL_A6,6016,5,MPEX,uninj,D,MPEX,MPEX
CELL.6018,CELL.6018,10,Injury_30DPI_rep2_FP200000264BL_A6,6018,4,DMIN,inj,D,MSN,MSN
CELL.6019,CELL.6019,2,Injury_30DPI_rep2_FP200000264BL_A6,6019,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.6020,CELL.6020,10,Injury_30DPI_rep2_FP200000264BL_A6,6020,4,DMIN,uninj,D,MSN,MSN
CELL.6023,CELL.6023,12,Injury_30DPI_rep2_FP200000264BL_A6,6023,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.6024,CELL.6024,9,Injury_30DPI_rep2_FP200000264BL_A6,6024,6,CCND1RGC,uninj,D,RIBRGC,RIBEGC
CELL.6025,CELL.6025,9,Injury_30DPI_rep2_FP200000264BL_A6,6025,4,DMIN,uninj,D,MSN,MSN
CELL.6026,CELL.6026,10,Injury_30DPI_rep2_FP200000264BL_A6,6026,4,DMIN,uninj,D,NPTXEX,NPTXEX
CELL.6027,CELL.6027,12,Injury_30DPI_rep2_FP200000264BL_A6,6027,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.6028,CELL.6028,2,Injury_30DPI_rep2_FP200000264BL_A6,6028,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.6029,CELL.6029,11,Injury_30DPI_rep2_FP200000264BL_A6,6029,3,WNTRGC,inj,D,Immature EX,TLNBL
CELL.6031,CELL.6031,5,Injury_30DPI_rep2_FP200000264BL_A6,6031,1,CP,uninj,D,VLMC,VLMC
CELL.6032,CELL.6032,9,Injury_30DPI_rep2_FP200000264BL_A6,6032,7,StriatumIN,uninj,D,MSN,MSN
CELL.6033,CELL.6033,10,Injury_30DPI_rep2_FP200000264BL_A6,6033,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.6034,CELL.6034,2,Injury_30DPI_rep2_FP200000264BL_A6,6034,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.6035,CELL.6035,10,Injury_30DPI_rep2_FP200000264BL_A6,6035,4,DMIN,uninj,D,MSN,MSN
CELL.6036,CELL.6036,10,Injury_30DPI_rep2_FP200000264BL_A6,6036,4,DMIN,inj,D,MSN,MSN
