,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.4387,CELL.4387,4,Injury_2DPI_rep2_SS200000147BL_D5,4387,3,417.0,3866.0,uninj,V,NO,VLMC,VLMC
CELL.4388,CELL.4388,6,Injury_2DPI_rep2_SS200000147BL_D5,4388,1,1258.0,3870.0,uninj,V,NO,CMPN,CMPN
CELL.4391,CELL.4391,7,Injury_2DPI_rep2_SS200000147BL_D5,4391,0,3074.0,3868.0,uninj,D,NO,DPEX,DPEX
CELL.4392,CELL.4392,7,Injury_2DPI_rep2_SS200000147BL_D5,4392,0,3449.0,3856.0,uninj,D,NO,DPEX,DPEX
CELL.4393,CELL.4393,7,Injury_2DPI_rep2_SS200000147BL_D5,4393,0,3557.0,3870.0,uninj,D,NO,DPEX,DPEX
CELL.4394,CELL.4394,4,Injury_2DPI_rep2_SS200000147BL_D5,4394,3,4449.0,3871.0,uninj,D,NO,VLMC,VLMC
CELL.4395,CELL.4395,7,Injury_2DPI_rep2_SS200000147BL_D5,4395,0,3680.0,3864.0,uninj,D,NO,DPEX,DPEX
CELL.4396,CELL.4396,7,Injury_2DPI_rep2_SS200000147BL_D5,4396,7,3787.0,3871.0,uninj,D,NO,MPEX,MPEX
CELL.4397,CELL.4397,3,Injury_2DPI_rep2_SS200000147BL_D5,4397,1,1056.0,3867.0,uninj,V,NO,CMPN,CMPN
CELL.4398,CELL.4398,6,Injury_2DPI_rep2_SS200000147BL_D5,4398,1,1292.0,3872.0,uninj,V,NO,CMPN,CMPN
CELL.4399,CELL.4399,6,Injury_2DPI_rep2_SS200000147BL_D5,4399,1,842.0,3871.0,uninj,V,NO,CMPN,CMPN
CELL.4400,CELL.4400,5,Injury_2DPI_rep2_SS200000147BL_D5,4400,7,3928.0,3873.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.4401,CELL.4401,5,Injury_2DPI_rep2_SS200000147BL_D5,4401,7,4003.0,3868.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.4402,CELL.4402,7,Injury_2DPI_rep2_SS200000147BL_D5,4402,0,3463.0,3874.0,uninj,D,NO,DPEX,DPEX
CELL.4403,CELL.4403,6,Injury_2DPI_rep2_SS200000147BL_D5,4403,0,2867.0,3875.0,uninj,D,NO,MPEX,MPEX
CELL.4404,CELL.4404,7,Injury_2DPI_rep2_SS200000147BL_D5,4404,0,3149.0,3871.0,uninj,D,NO,MPEX,MPEX
CELL.4405,CELL.4405,4,Injury_2DPI_rep2_SS200000147BL_D5,4405,1,4164.0,3877.0,uninj,D,NO,CMPN,CMPN
CELL.4406,CELL.4406,6,Injury_2DPI_rep2_SS200000147BL_D5,4406,1,1120.0,3876.0,uninj,V,NO,CMPN,CMPN
CELL.4408,CELL.4408,6,Injury_2DPI_rep2_SS200000147BL_D5,4408,0,3180.0,3877.0,uninj,D,NO,MPEX,MPEX
CELL.4411,CELL.4411,5,Injury_2DPI_rep2_SS200000147BL_D5,4411,0,3375.0,3878.0,uninj,D,NO,DPEX,DPEX
CELL.4412,CELL.4412,7,Injury_2DPI_rep2_SS200000147BL_D5,4412,0,3820.0,3880.0,uninj,D,NO,MPEX,MPEX
CELL.4413,CELL.4413,3,Injury_2DPI_rep2_SS200000147BL_D5,4413,1,1569.0,3878.0,uninj,V,NO,CMPN,CMPN
CELL.4414,CELL.4414,5,Injury_2DPI_rep2_SS200000147BL_D5,4414,14,2503.0,3882.0,uninj,D,NO,MPIN,MPIN
CELL.4417,CELL.4417,7,Injury_2DPI_rep2_SS200000147BL_D5,4417,0,3598.0,3884.0,uninj,D,NO,DPEX,DPEX
CELL.4418,CELL.4418,7,Injury_2DPI_rep2_SS200000147BL_D5,4418,0,3644.0,3875.0,uninj,D,NO,DPEX,DPEX
CELL.4421,CELL.4421,5,Injury_2DPI_rep2_SS200000147BL_D5,4421,0,2626.0,3887.0,uninj,D,NO,MPEX,MPEX
CELL.4422,CELL.4422,5,Injury_2DPI_rep2_SS200000147BL_D5,4422,0,2748.0,3886.0,uninj,D,NO,MPEX,MPEX
CELL.4423,CELL.4423,7,Injury_2DPI_rep2_SS200000147BL_D5,4423,0,3343.0,3878.0,uninj,D,NO,DPEX,DPEX
CELL.4425,CELL.4425,4,Injury_2DPI_rep2_SS200000147BL_D5,4425,1,898.0,3887.0,uninj,V,NO,CMPN,CMPN
CELL.4426,CELL.4426,5,Injury_2DPI_rep2_SS200000147BL_D5,4426,7,3863.0,3883.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.4427,CELL.4427,6,Injury_2DPI_rep2_SS200000147BL_D5,4427,1,1439.0,3886.0,uninj,V,NO,CMPN,CMPN
CELL.4430,CELL.4430,6,Injury_2DPI_rep2_SS200000147BL_D5,4430,1,1198.0,3887.0,uninj,V,NO,CMPN,CMPN
CELL.4432,CELL.4432,5,Injury_2DPI_rep2_SS200000147BL_D5,4432,14,1641.0,3888.0,uninj,V,NO,MPIN,MPIN
CELL.4433,CELL.4433,5,Injury_2DPI_rep2_SS200000147BL_D5,4433,0,3207.0,3891.0,uninj,D,NO,MPEX,MPEX
CELL.4434,CELL.4434,6,Injury_2DPI_rep2_SS200000147BL_D5,4434,3,944.0,3882.0,uninj,V,NO,VLMC,VLMC
CELL.4436,CELL.4436,5,Injury_2DPI_rep2_SS200000147BL_D5,4436,0,3233.0,3890.0,uninj,D,NO,DPEX,DPEX
CELL.4437,CELL.4437,5,Injury_2DPI_rep2_SS200000147BL_D5,4437,0,3279.0,3890.0,uninj,D,NO,DPEX,DPEX
CELL.4438,CELL.4438,7,Injury_2DPI_rep2_SS200000147BL_D5,4438,0,3671.0,3897.0,uninj,D,NO,DPEX,DPEX
CELL.4439,CELL.4439,6,Injury_2DPI_rep2_SS200000147BL_D5,4439,7,1529.0,3895.0,uninj,V,NO,CMPN,CMPN
CELL.4440,CELL.4440,5,Injury_2DPI_rep2_SS200000147BL_D5,4440,0,3489.0,3894.0,uninj,D,NO,DPEX,DPEX
CELL.4441,CELL.4441,7,Injury_2DPI_rep2_SS200000147BL_D5,4441,0,3005.0,3899.0,uninj,D,NO,DPEX,DPEX
CELL.4442,CELL.4442,5,Injury_2DPI_rep2_SS200000147BL_D5,4442,0,3963.0,3896.0,uninj,D,NO,MPEX,MPEX
CELL.4444,CELL.4444,5,Injury_2DPI_rep2_SS200000147BL_D5,4444,0,3132.0,3893.0,uninj,D,NO,DPEX,DPEX
CELL.4445,CELL.4445,7,Injury_2DPI_rep2_SS200000147BL_D5,4445,0,3527.0,3897.0,uninj,D,NO,DPEX,DPEX
CELL.4446,CELL.4446,7,Injury_2DPI_rep2_SS200000147BL_D5,4446,0,3367.0,3901.0,uninj,D,NO,DPEX,DPEX
CELL.4447,CELL.4447,7,Injury_2DPI_rep2_SS200000147BL_D5,4447,0,3620.0,3904.0,uninj,D,NO,DPEX,DPEX
CELL.4448,CELL.4448,7,Injury_2DPI_rep2_SS200000147BL_D5,4448,0,3712.0,3903.0,uninj,D,NO,DPEX,DPEX
CELL.4449,CELL.4449,7,Injury_2DPI_rep2_SS200000147BL_D5,4449,0,3418.0,3896.0,uninj,D,NO,DPEX,DPEX
CELL.4450,CELL.4450,7,Injury_2DPI_rep2_SS200000147BL_D5,4450,0,3565.0,3902.0,uninj,D,NO,DPEX,DPEX
CELL.4452,CELL.4452,7,Injury_2DPI_rep2_SS200000147BL_D5,4452,0,3313.0,3907.0,uninj,D,NO,DPEX,DPEX
CELL.4454,CELL.4454,5,Injury_2DPI_rep2_SS200000147BL_D5,4454,0,3891.0,3907.0,uninj,D,NO,MPEX,MPEX
CELL.4455,CELL.4455,7,Injury_2DPI_rep2_SS200000147BL_D5,4455,0,3168.0,3899.0,uninj,D,NO,MPEX,MPEX
CELL.4456,CELL.4456,5,Injury_2DPI_rep2_SS200000147BL_D5,4456,0,3461.0,3908.0,uninj,D,NO,DPEX,DPEX
CELL.4457,CELL.4457,7,Injury_2DPI_rep2_SS200000147BL_D5,4457,0,3845.0,3909.0,uninj,D,NO,DPEX,DPEX
CELL.4458,CELL.4458,4,Injury_2DPI_rep2_SS200000147BL_D5,4458,8,206.0,3902.0,uninj,V,NO,VLMC,VLMC
CELL.4460,CELL.4460,7,Injury_2DPI_rep2_SS200000147BL_D5,4460,0,3249.0,3910.0,uninj,D,NO,DPEX,DPEX
CELL.4461,CELL.4461,6,Injury_2DPI_rep2_SS200000147BL_D5,4461,14,2579.0,3908.0,uninj,D,NO,MPIN,MPIN
CELL.4463,CELL.4463,7,Injury_2DPI_rep2_SS200000147BL_D5,4463,0,3776.0,3909.0,uninj,D,NO,DPEX,DPEX
CELL.4466,CELL.4466,5,Injury_2DPI_rep2_SS200000147BL_D5,4466,14,2531.0,3918.0,uninj,D,NO,MPIN,MPIN
CELL.4467,CELL.4467,7,Injury_2DPI_rep2_SS200000147BL_D5,4467,0,2834.0,3920.0,uninj,D,NO,MPEX,MPEX
CELL.4468,CELL.4468,7,Injury_2DPI_rep2_SS200000147BL_D5,4468,0,3343.0,3915.0,uninj,D,NO,DPEX,DPEX
CELL.4470,CELL.4470,5,Injury_2DPI_rep2_SS200000147BL_D5,4470,0,3214.0,3914.0,uninj,D,NO,DPEX,DPEX
CELL.4472,CELL.4472,7,Injury_2DPI_rep2_SS200000147BL_D5,4472,0,3490.0,3920.0,uninj,D,NO,DPEX,DPEX
CELL.4474,CELL.4474,6,Injury_2DPI_rep2_SS200000147BL_D5,4474,1,1520.0,3923.0,uninj,V,NO,CMPN,CMPN
CELL.4475,CELL.4475,5,Injury_2DPI_rep2_SS200000147BL_D5,4475,0,2473.0,3929.0,uninj,D,NO,MPEX,MPEX
CELL.4476,CELL.4476,7,Injury_2DPI_rep2_SS200000147BL_D5,4476,0,3381.0,3924.0,uninj,D,NO,DPEX,DPEX
CELL.4477,CELL.4477,6,Injury_2DPI_rep2_SS200000147BL_D5,4477,0,2940.0,3924.0,uninj,D,NO,MPEX,MPEX
CELL.4478,CELL.4478,5,Injury_2DPI_rep2_SS200000147BL_D5,4478,0,3028.0,3929.0,uninj,D,NO,MPEX,MPEX
CELL.4479,CELL.4479,7,Injury_2DPI_rep2_SS200000147BL_D5,4479,0,3073.0,3936.0,uninj,D,NO,MPEX,MPEX
CELL.4480,CELL.4480,7,Injury_2DPI_rep2_SS200000147BL_D5,4480,0,3539.0,3928.0,uninj,D,NO,DPEX,DPEX
CELL.4481,CELL.4481,7,Injury_2DPI_rep2_SS200000147BL_D5,4481,0,3658.0,3925.0,uninj,D,NO,DPEX,DPEX
CELL.4482,CELL.4482,7,Injury_2DPI_rep2_SS200000147BL_D5,4482,0,3694.0,3929.0,uninj,D,NO,DPEX,DPEX
CELL.4483,CELL.4483,7,Injury_2DPI_rep2_SS200000147BL_D5,4483,0,3849.0,3933.0,uninj,D,NO,DPEX,DPEX
CELL.4484,CELL.4484,7,Injury_2DPI_rep2_SS200000147BL_D5,4484,0,3296.0,3931.0,uninj,D,NO,DPEX,DPEX
CELL.4485,CELL.4485,5,Injury_2DPI_rep2_SS200000147BL_D5,4485,0,1933.0,3928.0,uninj,V,NO,MPEX,MPEX
CELL.4486,CELL.4486,7,Injury_2DPI_rep2_SS200000147BL_D5,4486,0,2631.0,3931.0,uninj,D,NO,MPEX,MPEX
CELL.4487,CELL.4487,7,Injury_2DPI_rep2_SS200000147BL_D5,4487,0,3418.0,3932.0,uninj,D,NO,DPEX,DPEX
CELL.4488,CELL.4488,6,Injury_2DPI_rep2_SS200000147BL_D5,4488,0,3905.0,3932.0,uninj,D,NO,MPEX,MPEX
CELL.4489,CELL.4489,5,Injury_2DPI_rep2_SS200000147BL_D5,4489,12,1567.0,3936.0,uninj,V,NO,SSTIN,SSTIN
CELL.4490,CELL.4490,5,Injury_2DPI_rep2_SS200000147BL_D5,4490,0,1818.0,3933.0,uninj,V,NO,MPEX,MPEX
CELL.4491,CELL.4491,5,Injury_2DPI_rep2_SS200000147BL_D5,4491,0,2228.0,3937.0,uninj,V,NO,MPEX,MPEX
CELL.4492,CELL.4492,7,Injury_2DPI_rep2_SS200000147BL_D5,4492,0,2882.0,3944.0,uninj,D,NO,MPEX,MPEX
CELL.4494,CELL.4494,6,Injury_2DPI_rep2_SS200000147BL_D5,4494,0,1344.0,3934.0,uninj,V,NO,MPEX,MPEX
CELL.4495,CELL.4495,7,Injury_2DPI_rep2_SS200000147BL_D5,4495,0,3814.0,3930.0,uninj,D,NO,DPEX,DPEX
CELL.4496,CELL.4496,7,Injury_2DPI_rep2_SS200000147BL_D5,4496,0,3462.0,3941.0,uninj,D,NO,DPEX,DPEX
CELL.4497,CELL.4497,5,Injury_2DPI_rep2_SS200000147BL_D5,4497,12,2491.0,3943.0,uninj,D,NO,SSTIN,SSTIN
CELL.4499,CELL.4499,6,Injury_2DPI_rep2_SS200000147BL_D5,4499,0,2203.0,3942.0,uninj,V,NO,MPEX,MPEX
CELL.4500,CELL.4500,7,Injury_2DPI_rep2_SS200000147BL_D5,4500,0,3721.0,3946.0,uninj,D,NO,DPEX,DPEX
CELL.4501,CELL.4501,4,Injury_2DPI_rep2_SS200000147BL_D5,4501,8,252.0,3949.0,uninj,V,NO,VLMC,VLMC
CELL.4503,CELL.4503,5,Injury_2DPI_rep2_SS200000147BL_D5,4503,0,3134.0,3947.0,uninj,D,NO,MPEX,MPEX
CELL.4504,CELL.4504,5,Injury_2DPI_rep2_SS200000147BL_D5,4504,0,3336.0,3943.0,uninj,D,NO,DPEX,DPEX
CELL.4505,CELL.4505,4,Injury_2DPI_rep2_SS200000147BL_D5,4505,7,3590.0,3947.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.4507,CELL.4507,6,Injury_2DPI_rep2_SS200000147BL_D5,4507,12,1173.0,3951.0,uninj,V,NO,MPEX,MPEX
CELL.4508,CELL.4508,5,Injury_2DPI_rep2_SS200000147BL_D5,4508,0,3210.0,3948.0,uninj,D,NO,DPEX,DPEX
CELL.4512,CELL.4512,4,Injury_2DPI_rep2_SS200000147BL_D5,4512,8,314.0,3952.0,uninj,V,NO,VLMC,VLMC
CELL.4514,CELL.4514,7,Injury_2DPI_rep2_SS200000147BL_D5,4514,0,2374.0,3948.0,uninj,D,NO,MPEX,MPEX
CELL.4515,CELL.4515,5,Injury_2DPI_rep2_SS200000147BL_D5,4515,0,3382.0,3951.0,uninj,D,NO,DPEX,DPEX
CELL.4516,CELL.4516,6,Injury_2DPI_rep2_SS200000147BL_D5,4516,0,2736.0,3955.0,uninj,D,NO,MPEX,MPEX
CELL.4517,CELL.4517,5,Injury_2DPI_rep2_SS200000147BL_D5,4517,0,3869.0,3954.0,uninj,D,NO,DPEX,DPEX
CELL.4519,CELL.4519,5,Injury_2DPI_rep2_SS200000147BL_D5,4519,0,3678.0,3952.0,uninj,D,NO,DPEX,DPEX
CELL.4520,CELL.4520,4,Injury_2DPI_rep2_SS200000147BL_D5,4520,1,4080.0,3956.0,uninj,D,NO,CMPN,CMPN
CELL.4522,CELL.4522,7,Injury_2DPI_rep2_SS200000147BL_D5,4522,0,3278.0,3958.0,uninj,D,NO,DPEX,DPEX
CELL.4523,CELL.4523,7,Injury_2DPI_rep2_SS200000147BL_D5,4523,0,3628.0,3943.0,uninj,D,NO,DPEX,DPEX
CELL.4524,CELL.4524,5,Injury_2DPI_rep2_SS200000147BL_D5,4524,0,3961.0,3958.0,uninj,D,NO,DPEX,DPEX
CELL.4526,CELL.4526,6,Injury_2DPI_rep2_SS200000147BL_D5,4526,12,2525.0,3956.0,uninj,D,NO,SSTIN,SSTIN
CELL.4529,CELL.4529,5,Injury_2DPI_rep2_SS200000147BL_D5,4529,0,3032.0,3956.0,uninj,D,NO,MPEX,MPEX
CELL.4530,CELL.4530,5,Injury_2DPI_rep2_SS200000147BL_D5,4530,7,4006.0,3955.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.4532,CELL.4532,5,Injury_2DPI_rep2_SS200000147BL_D5,4532,0,3749.0,3959.0,uninj,D,NO,DPEX,DPEX
CELL.4533,CELL.4533,6,Injury_2DPI_rep2_SS200000147BL_D5,4533,12,2466.0,3963.0,uninj,D,NO,SSTIN,SSTIN
CELL.4534,CELL.4534,5,Injury_2DPI_rep2_SS200000147BL_D5,4534,0,2783.0,3964.0,uninj,D,NO,MPEX,MPEX
CELL.4535,CELL.4535,7,Injury_2DPI_rep2_SS200000147BL_D5,4535,0,3426.0,3959.0,uninj,D,NO,DPEX,DPEX
CELL.4538,CELL.4538,5,Injury_2DPI_rep2_SS200000147BL_D5,4538,0,3532.0,3960.0,uninj,D,NO,DPEX,DPEX
CELL.4539,CELL.4539,7,Injury_2DPI_rep2_SS200000147BL_D5,4539,0,3556.0,3961.0,uninj,D,NO,DPEX,DPEX
CELL.4540,CELL.4540,6,Injury_2DPI_rep2_SS200000147BL_D5,4540,0,2302.0,3963.0,uninj,D,NO,MPEX,MPEX
CELL.4542,CELL.4542,5,Injury_2DPI_rep2_SS200000147BL_D5,4542,0,1785.0,3968.0,uninj,V,NO,MPEX,MPEX
CELL.4544,CELL.4544,5,Injury_2DPI_rep2_SS200000147BL_D5,4544,0,3169.0,3967.0,uninj,D,NO,DPEX,DPEX
CELL.4545,CELL.4545,5,Injury_2DPI_rep2_SS200000147BL_D5,4545,0,3482.0,3968.0,uninj,D,NO,MPEX,MPEX
CELL.4546,CELL.4546,6,Injury_2DPI_rep2_SS200000147BL_D5,4546,1,3100.0,3969.0,uninj,D,NO,CMPN,CMPN
CELL.4547,CELL.4547,7,Injury_2DPI_rep2_SS200000147BL_D5,4547,0,3319.0,3970.0,uninj,D,NO,DPEX,DPEX
CELL.4550,CELL.4550,6,Injury_2DPI_rep2_SS200000147BL_D5,4550,0,2204.0,3972.0,uninj,V,NO,MPEX,MPEX
CELL.4551,CELL.4551,7,Injury_2DPI_rep2_SS200000147BL_D5,4551,0,3704.0,3974.0,uninj,D,NO,DPEX,DPEX
CELL.4552,CELL.4552,7,Injury_2DPI_rep2_SS200000147BL_D5,4552,0,3405.0,3975.0,uninj,D,NO,DPEX,DPEX
CELL.4553,CELL.4553,5,Injury_2DPI_rep2_SS200000147BL_D5,4553,0,2334.0,3982.0,uninj,D,NO,MPEX,MPEX
CELL.4554,CELL.4554,5,Injury_2DPI_rep2_SS200000147BL_D5,4554,14,3061.0,3979.0,uninj,D,NO,MPIN,MPIN
CELL.4555,CELL.4555,6,Injury_2DPI_rep2_SS200000147BL_D5,4555,0,3365.0,3975.0,uninj,D,NO,DPEX,DPEX
CELL.4556,CELL.4556,6,Injury_2DPI_rep2_SS200000147BL_D5,4556,0,2140.0,3981.0,uninj,V,NO,MPEX,MPEX
CELL.4557,CELL.4557,6,Injury_2DPI_rep2_SS200000147BL_D5,4557,1,3981.0,3973.0,uninj,D,NO,CMPN,CMPN
CELL.4558,CELL.4558,6,Injury_2DPI_rep2_SS200000147BL_D5,4558,0,2857.0,3981.0,uninj,D,NO,MPEX,MPEX
CELL.4559,CELL.4559,6,Injury_2DPI_rep2_SS200000147BL_D5,4559,0,3119.0,3982.0,uninj,D,NO,MPEX,MPEX
CELL.4560,CELL.4560,6,Injury_2DPI_rep2_SS200000147BL_D5,4560,0,3346.0,3980.0,uninj,D,NO,DPEX,DPEX
CELL.4561,CELL.4561,6,Injury_2DPI_rep2_SS200000147BL_D5,4561,0,2224.0,3974.0,uninj,V,NO,MPEX,MPEX
CELL.4565,CELL.4565,4,Injury_2DPI_rep2_SS200000147BL_D5,4565,0,1829.0,3980.0,uninj,V,NO,MPEX,MPEX
CELL.4567,CELL.4567,5,Injury_2DPI_rep2_SS200000147BL_D5,4567,0,3733.0,3988.0,uninj,D,NO,DPEX,DPEX
CELL.4569,CELL.4569,7,Injury_2DPI_rep2_SS200000147BL_D5,4569,0,3286.0,3986.0,uninj,D,NO,DPEX,DPEX
CELL.4570,CELL.4570,7,Injury_2DPI_rep2_SS200000147BL_D5,4570,0,3774.0,3989.0,uninj,D,NO,DPEX,DPEX
CELL.4571,CELL.4571,4,Injury_2DPI_rep2_SS200000147BL_D5,4571,8,237.0,3981.0,uninj,V,NO,VLMC,VLMC
CELL.4573,CELL.4573,5,Injury_2DPI_rep2_SS200000147BL_D5,4573,12,2506.0,4004.0,uninj,D,NO,SSTIN,SSTIN
CELL.4574,CELL.4574,5,Injury_2DPI_rep2_SS200000147BL_D5,4574,14,2738.0,4004.0,uninj,D,NO,MPIN,MPIN
CELL.4575,CELL.4575,5,Injury_2DPI_rep2_SS200000147BL_D5,4575,0,3675.0,3992.0,uninj,D,NO,DPEX,DPEX
CELL.4576,CELL.4576,5,Injury_2DPI_rep2_SS200000147BL_D5,4576,0,3875.0,3987.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.4578,CELL.4578,5,Injury_2DPI_rep2_SS200000147BL_D5,4578,12,2996.0,4001.0,uninj,D,NO,SSTIN,SSTIN
CELL.4579,CELL.4579,6,Injury_2DPI_rep2_SS200000147BL_D5,4579,0,1712.0,4003.0,uninj,V,NO,MPEX,MPEX
CELL.4580,CELL.4580,5,Injury_2DPI_rep2_SS200000147BL_D5,4580,14,2808.0,3999.0,uninj,D,NO,MPIN,MPIN
CELL.4581,CELL.4581,7,Injury_2DPI_rep2_SS200000147BL_D5,4581,14,3484.0,3999.0,uninj,D,NO,MPIN,MPIN
CELL.4582,CELL.4582,6,Injury_2DPI_rep2_SS200000147BL_D5,4582,0,3250.0,4001.0,uninj,D,NO,MPEX,MPEX
CELL.4583,CELL.4583,5,Injury_2DPI_rep2_SS200000147BL_D5,4583,0,2273.0,4007.0,uninj,D,NO,MPEX,MPEX
CELL.4586,CELL.4586,5,Injury_2DPI_rep2_SS200000147BL_D5,4586,0,2906.0,4005.0,uninj,D,NO,DPEX,DPEX
CELL.4587,CELL.4587,6,Injury_2DPI_rep2_SS200000147BL_D5,4587,0,2961.0,4005.0,uninj,D,NO,DPEX,DPEX
CELL.4588,CELL.4588,5,Injury_2DPI_rep2_SS200000147BL_D5,4588,0,3438.0,4002.0,uninj,D,NO,DPEX,DPEX
CELL.4589,CELL.4589,6,Injury_2DPI_rep2_SS200000147BL_D5,4589,1,4065.0,4005.0,uninj,D,NO,CMPN,CMPN
CELL.4590,CELL.4590,5,Injury_2DPI_rep2_SS200000147BL_D5,4590,0,2609.0,4007.0,uninj,D,NO,MPEX,MPEX
CELL.4593,CELL.4593,6,Injury_2DPI_rep2_SS200000147BL_D5,4593,1,1558.0,4010.0,uninj,V,NO,CMPN,CMPN
CELL.4594,CELL.4594,6,Injury_2DPI_rep2_SS200000147BL_D5,4594,0,3167.0,4004.0,uninj,D,NO,MPEX,MPEX
CELL.4595,CELL.4595,5,Injury_2DPI_rep2_SS200000147BL_D5,4595,14,3047.0,4007.0,uninj,D,NO,MPIN,MPIN
CELL.4596,CELL.4596,7,Injury_2DPI_rep2_SS200000147BL_D5,4596,0,3200.0,4015.0,uninj,D,NO,MPEX,MPEX
CELL.4597,CELL.4597,7,Injury_2DPI_rep2_SS200000147BL_D5,4597,0,3395.0,4008.0,uninj,D,NO,DPEX,DPEX
CELL.4598,CELL.4598,4,Injury_2DPI_rep2_SS200000147BL_D5,4598,1,3982.0,4008.0,uninj,D,NO,CMPN,CMPN
CELL.4599,CELL.4599,4,Injury_2DPI_rep2_SS200000147BL_D5,4599,0,4115.0,4010.0,uninj,D,NO,MPEX,MPEX
CELL.4600,CELL.4600,5,Injury_2DPI_rep2_SS200000147BL_D5,4600,14,2872.0,4011.0,uninj,D,NO,MPIN,MPIN
CELL.4602,CELL.4602,5,Injury_2DPI_rep2_SS200000147BL_D5,4602,0,3138.0,4012.0,uninj,D,NO,DPEX,DPEX
CELL.4603,CELL.4603,7,Injury_2DPI_rep2_SS200000147BL_D5,4603,0,3092.0,4008.0,uninj,D,NO,MPEX,MPEX
CELL.4604,CELL.4604,5,Injury_2DPI_rep2_SS200000147BL_D5,4604,0,3326.0,4020.0,uninj,D,NO,MPEX,MPEX
CELL.4605,CELL.4605,5,Injury_2DPI_rep2_SS200000147BL_D5,4605,0,3501.0,4019.0,uninj,D,NO,MPEX,MPEX
CELL.4606,CELL.4606,4,Injury_2DPI_rep2_SS200000147BL_D5,4606,8,293.0,4020.0,uninj,V,NO,VLMC,VLMC
CELL.4607,CELL.4607,5,Injury_2DPI_rep2_SS200000147BL_D5,4607,14,1751.0,4022.0,uninj,V,NO,MPIN,MPIN
CELL.4608,CELL.4608,7,Injury_2DPI_rep2_SS200000147BL_D5,4608,0,2379.0,4023.0,uninj,D,NO,MPEX,MPEX
CELL.4609,CELL.4609,7,Injury_2DPI_rep2_SS200000147BL_D5,4609,0,3556.0,4018.0,uninj,D,NO,DPEX,DPEX
CELL.4611,CELL.4611,4,Injury_2DPI_rep2_SS200000147BL_D5,4611,0,2701.0,4021.0,uninj,D,NO,MPEX,MPEX
CELL.4612,CELL.4612,6,Injury_2DPI_rep2_SS200000147BL_D5,4612,0,2122.0,4020.0,uninj,V,NO,MPEX,MPEX
CELL.4613,CELL.4613,5,Injury_2DPI_rep2_SS200000147BL_D5,4613,7,3638.0,4023.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.4614,CELL.4614,4,Injury_2DPI_rep2_SS200000147BL_D5,4614,8,260.0,4018.0,uninj,V,NO,VLMC,VLMC
CELL.4615,CELL.4615,6,Injury_2DPI_rep2_SS200000147BL_D5,4615,0,1516.0,4025.0,uninj,V,NO,MPEX,MPEX
CELL.4617,CELL.4617,7,Injury_2DPI_rep2_SS200000147BL_D5,4617,1,3235.0,4014.0,uninj,D,NO,MPEX,MPEX
CELL.4618,CELL.4618,5,Injury_2DPI_rep2_SS200000147BL_D5,4618,0,3262.0,4024.0,uninj,D,NO,MPEX,MPEX
CELL.4619,CELL.4619,5,Injury_2DPI_rep2_SS200000147BL_D5,4619,0,2572.0,4027.0,uninj,D,NO,MPEX,MPEX
CELL.4620,CELL.4620,6,Injury_2DPI_rep2_SS200000147BL_D5,4620,0,3581.0,4025.0,uninj,D,NO,DPEX,DPEX
CELL.4622,CELL.4622,6,Injury_2DPI_rep2_SS200000147BL_D5,4622,0,3889.0,4028.0,uninj,D,NO,MPEX,MPEX
CELL.4623,CELL.4623,6,Injury_2DPI_rep2_SS200000147BL_D5,4623,0,3689.0,4029.0,uninj,D,NO,MPEX,MPEX
CELL.4624,CELL.4624,5,Injury_2DPI_rep2_SS200000147BL_D5,4624,1,3781.0,4028.0,uninj,D,NO,MPEX,MPEX
CELL.4625,CELL.4625,7,Injury_2DPI_rep2_SS200000147BL_D5,4625,0,3746.0,4033.0,uninj,D,NO,MPEX,MPEX
CELL.4626,CELL.4626,5,Injury_2DPI_rep2_SS200000147BL_D5,4626,12,3000.0,4031.0,uninj,D,NO,SSTIN,SSTIN
CELL.4629,CELL.4629,6,Injury_2DPI_rep2_SS200000147BL_D5,4629,0,2733.0,4042.0,uninj,D,NO,MPEX,MPEX
CELL.4631,CELL.4631,5,Injury_2DPI_rep2_SS200000147BL_D5,4631,0,2027.0,4039.0,uninj,V,NO,MPEX,MPEX
CELL.4632,CELL.4632,7,Injury_2DPI_rep2_SS200000147BL_D5,4632,0,3398.0,4042.0,uninj,D,NO,DPEX,DPEX
CELL.4634,CELL.4634,4,Injury_2DPI_rep2_SS200000147BL_D5,4634,1,1907.0,4042.0,uninj,V,NO,CMPN,CMPN
CELL.4635,CELL.4635,6,Injury_2DPI_rep2_SS200000147BL_D5,4635,0,3057.0,4047.0,uninj,D,NO,MPEX,MPEX
CELL.4636,CELL.4636,6,Injury_2DPI_rep2_SS200000147BL_D5,4636,0,3951.0,4040.0,uninj,D,NO,DPEX,DPEX
